階層コード,地域コード,地域,人口総数／平成31年3月１日,人口総数／平成31年2月１日,人口総数／平成30年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13740418,13742014,13637332,-1596,-0.01,103086,0.76
1,13100,区部,9489766,9489730,9399622,36,0,90144,0.96
1,13200,市部,4167765,4169329,4153915,-1564,-0.04,13850,0.33
1,13300,郡部,57190,57254,57822,-64,-0.11,-632,-1.09
1,13350,島部,25697,25701,25973,-4,-0.02,-276,-1.06
,,,,,,,,,
住民基本台帳による世帯と人口_平成31年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
