地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13813464,895,13249625,6520427,6729198,563839,275265,288574,7280160,6855568,333216,91376
1,13100,区部,9549337,1586,9074610,4456285,4618325,474727,232818,241909,5221259,4865436,284478,71345
1,13200,市部,4181697,-611,4093785,2022949,2070836,87912,41867,46045,2017930,1950125,48170,19635
2,13300,郡部,56978,-58,56042,28169,27873,936,475,461,26190,25476,435,279
2,13350,島部,25452,-22,25188,13024,12164,264,105,159,14781,14531,133,117
1,13100,区部,9549337,1586,9074610,4456285,4618325,474727,232818,241909,5221259,4865436,284478,71345
4,13101,千代田区,65018,73,61871,30889,30982,3147,1725,1422,36702,34260,1947,495
4,13102,中央区,165108,477,157204,74520,82684,7904,3940,3964,93406,87607,4386,1413
4,13103,港区,259779,116,239521,111840,127681,20258,10667,9591,147624,133307,11041,3276
4,13104,新宿区,348141,-467,305336,152646,152690,42805,21817,20988,221633,187142,31013,3478
4,13105,文京区,224159,-45,213150,101320,111830,11009,5319,5690,122969,113927,7699,1343
4,13106,台東区,201195,170,185523,95006,90517,15672,7826,7846,120571,108458,10100,2013
4,13107,墨田区,273898,66,261188,130054,131134,12710,5526,7184,152908,143221,7139,2548
4,13108,江東区,521199,134,490957,242732,248225,30242,14324,15918,270125,250775,14692,4658
4,13109,品川区,400047,544,386432,189611,196821,13615,6686,6929,224530,214336,7498,2696
4,13110,目黒区,280937,19,271520,127852,143668,9417,5031,4386,158155,150645,5519,1991
4,13111,大田区,734278,115,709665,352863,356802,24613,11643,12970,396447,378667,12909,4871
4,13112,世田谷区,915427,212,893139,422640,470499,22288,11205,11083,485937,467897,13149,4891
4,13113,渋谷区,229291,86,218191,103991,114200,11100,6010,5090,139642,130802,6977,1863
4,13114,中野区,334562,259,314917,158726,156191,19645,10075,9570,207517,190701,14775,2041
4,13115,杉並区,573137,10,555026,265927,289099,18111,8905,9206,325203,310140,12460,2603
4,13116,豊島区,290422,-311,260786,130784,130002,29636,14964,14672,180834,156230,22307,2297
4,13117,北区,353528,-113,330607,163962,166645,22921,11624,11297,198414,181488,14312,2614
4,13118,荒川区,216827,-59,197626,98353,99273,19201,9265,9936,116991,103279,11363,2349
4,13119,板橋区,570522,38,542695,266993,275702,27827,12926,14901,313605,292484,17021,4100
4,13120,練馬区,737711,445,717004,348688,368316,20707,9592,11115,376400,360193,12394,3813
4,13121,足立区,690603,6,657798,331030,326768,32805,15204,17601,350936,329061,15237,6638
4,13122,葛飾区,464009,-60,441666,221062,220604,22343,10723,11620,235792,220638,11462,3692
4,13123,江戸川区,699539,-129,662788,334796,327992,36751,17821,18930,344918,320178,19078,5662
1,13200,市部,4181697,-611,4093785,2022949,2070836,87912,41867,46045,2017930,1950125,48170,19635
4,13201,八王子市,562812,-109,549659,275052,274607,13153,6401,6752,269818,259418,7761,2639
