地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13820953,7489,13254444,6522788,6731656,566509,276813,289696,7286506,6859575,335339,91592
1,13100,区部,9556618,7281,9079057,4458708,4620349,477561,234394,243167,5227102,4868723,286913,71466
1,13200,市部,4181885,188,4094155,2022862,2071293,87730,41828,45902,2018409,1950840,47843,19726
2,13300,郡部,56988,10,56039,28180,27859,949,483,466,26206,25479,443,284
2,13350,島部,25462,10,25193,13038,12155,269,108,161,14789,14533,140,116
1,13100,区部,9556618,7281,9079057,4458708,4620349,477561,234394,243167,5227102,4868723,286913,71466
4,13101,千代田区,65218,200,62058,30995,31063,3160,1733,1427,36810,34348,1964,498
4,13102,中央区,166274,1166,158097,74992,83105,8177,4069,4108,93853,87913,4499,1441
4,13103,港区,259886,107,239680,111941,127739,20206,10660,9546,147710,133365,11067,3278
4,13104,新宿区,348587,446,305522,152747,152775,43065,21986,21079,221979,187233,31256,3490
4,13105,文京区,224431,272,213394,101440,111954,11037,5341,5696,123072,114008,7704,1360
4,13106,台東区,201586,391,185779,95180,90599,15807,7928,7879,120925,108682,10232,2011
4,13107,墨田区,274187,289,261387,130133,131254,12800,5581,7219,153139,143383,7213,2543
4,13108,江東区,521127,-72,490883,242658,248225,30244,14344,15900,270212,250859,14715,4638
4,13109,品川区,400468,421,386800,189790,197010,13668,6712,6956,224729,214500,7529,2700
4,13110,目黒区,281103,166,271700,127946,143754,9403,5008,4395,158200,150709,5500,1991
4,13111,大田区,734653,375,709985,353032,356953,24668,11672,12996,396747,378930,12940,4877
4,13112,世田谷区,915833,406,893525,422820,470705,22308,11250,11058,486249,468150,13193,4906
4,13113,渋谷区,229423,132,218332,104073,114259,11091,6002,5089,139652,130784,6989,1879
