一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
416,立川市柴崎町1-17,35.692822,139.405746,JGD2011,主地道２９号（立川青梅線）,a,2004-11-04,2004-11-05,4,2,1.0,1.2,68,62
417,立川市幸町3-3-9,35.718521,139.430435,JGD2011,主地道１６号（立川所沢線）,b,2004-10-14,2004-10-15,4,2,2.0,1.2,73,71
418,立川市幸町4-3,35.723442,139.426300,JGD2011,主地道７号（杉並あきる野線）,b,2004-11-01,2004-11-02,4,2,2.0,1.2,72,69
419,立川市高松町2-26-3,35.704899,139.418930,JGD2011,主地道１６号（立川所沢線）,c,2004-11-09,2004-11-10,4,2,3.0,1.2,73,72
420,立川市錦町5-15,35.688423,139.412872,JGD2011,立川青梅線（新奥多摩街道）,B,2004-12-20,2004-12-21,4,4,4.0,1.2,74,72
421,立川市錦町5-19,35.686337,139.413528,JGD2011,立川青梅線（新奥多摩街道）,B,2004-12-20,2004-12-21,4,4,4.8,1.2,74,72
422,武蔵野市中町2-10,35.706509,139.563416,JGD2011,杉並五日市線（井ノ頭通り）,c,2005-02-21,2005-02-22,4,2,0.0,1.5,71,70
423,武蔵野市中町3-9-11,35.710838,139.565765,JGD2011,杉並五日市線（井ノ頭通り）,c,2005-02-23,2005-02-24,4,2,0.0,1.6,67,65
425,武蔵野市関前1-9,35.710793,139.544022,JGD2011,調布田無線（武蔵境通り）,c,2005-03-02,2005-03-03,4,2,0.0,1.5,72,68
426,武蔵野市八幡町4-28-13,35.719620,139.554062,JGD2011,杉並あきる野線,b,2005-02-28,2005-03-01,4,3,0.0,1.5,70,68
427,武蔵野市吉祥寺北町1-18-3,35.709072,139.577286,JGD2011,杉並あきる野線（井の頭通り）,C,2004-12-13,2004-12-14,4,2,2.5,1.2,71,70
428,武蔵野市吉祥寺本町2-31,35.707474,139.575912,JGD2011,杉並あきる野線（井の頭通り）,C,2004-12-13,2004-12-14,4,2,2.5,1.2,70,70
429,三鷹市上連雀9-41-4,35.687614,139.550568,JGD2011,調布田無線（武蔵境通り）,a,2004-05-10,2004-05-14,4,2,2.0,1.0,70,68
430,三鷹市上連雀9-18-16,35.684200,139.553696,JGD2011,府中三鷹線（人見街道）,b,2004-05-17,2004-05-21,4,2,2.0,1.0,71,68
431,三鷹市下連雀1-13-1,35.695774,139.569687,JGD2011,武蔵野狛江線（吉祥寺通り）,b,2004-06-07,2004-06-11,4,2,2.0,1.0,72,69
433,三鷹市上連雀7-31,35.692650,139.550751,JGD2011,調布田無線,A,2004-12-13,2004-12-14,4,2,2.0,1.2,69,67
434,三鷹市井口1-7,35.693138,139.549026,JGD2011,調布田無線,A,2004-12-13,2004-12-14,4,2,2.0,1.2,70,67
435,青梅市新町1-21-13,35.787998,139.298141,JGD2011,新宿青梅線（青梅街道）,b,2004-10-26,2004-10-29,4,4,4.5,1.2,71,66
436,青梅市畑中3-953-1,35.778954,139.235001,JGD2011,奥多摩青梅線（吉野街道）,a,2004-11-01,2004-11-04,4,2,1.5,1.2,71,67
438,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,青梅飯能線（成木街道）,a,2004-09-28,2004-10-01,4,2,2.0,1.2,71,63
439,青梅市長淵8-234-2,35.774155,139.258316,JGD2011,青梅あきる野線（秋川街道）,c,2004-09-14,2004-09-17,4,2,2.0,1.4,70,64
441,青梅市柚木町2-405-1,35.796734,139.198288,JGD2011,奥多摩青梅線（吉野街道）,a,2004-11-29,2004-12-02,4,2,3.0,1.2,68,64
446,府中市住吉町2-30,35.655674,139.456924,JGD2011,府中町田線（鎌倉街道）,a,2004-08-09,2004-08-12,4,6,5.0,1.5,72,69
450,府中市分梅町3-50号,35.665642,139.459076,JGD2011,府中町田線（主地道18号）,b,2004-10-25,2004-10-28,4,4,3.0,2.2,70,67
451,府中市若松町3-11-1,35.673546,139.499054,JGD2011,府中小平線（主地道248号）,b,2004-08-23,2004-08-27,4,2,4.0,2.0,65,61
453,府中市若松町3-39,35.675034,139.506744,JGD2011,府中三鷹線（人見街道）,a,2004-10-19,2004-10-22,4,2,1.0,1.5,65,59
455,府中市寿町3-7,35.675293,139.473862,JGD2011,府中所沢線（府中街道）,c,2004-12-20,2004-12-24,4,3,4.0,2.0,68,67
462,昭島市田中町2-16-14,35.702557,139.352737,JGD2011,立川青梅線（奥多摩街道）,a,2004-07-06,2004-07-08,4,2,1.9,1.2,73,71
