一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
539,日野市日野本町7-5-14,35.679592,139.399765,JGD2011,国道２０号（甲州街道）,c,2002-10-02,2002-10-09,3,3,2.0,2.0,72,71
540,日野市多摩平5-10-4,35.670784,139.376984,JGD2011,国道２０号（甲州街道）,c,2002-10-15,2002-10-17,3,2,2.0,2.0,69,67
541,日野市日野1521,35.677761,139.405807,JGD2011,国道２０号（甲州街道）,c,2002-10-09,2002-10-11,3,2,1.0,2.0,71,71
542,日野市三沢1-19-22,35.659542,139.421097,JGD2011,稲城日野線（川崎街道）,b,2002-10-23,2002-10-25,4,2,2.0,2.0,72,71
543,日野市平山5-12-16,35.647003,139.383423,JGD2011,上館日野線（北野街道）,c,2002-10-28,2002-10-31,4,2,1.0,2.0,67,66
544,日野市旭が丘1-8-12,35.657703,139.375183,JGD2011,町田平山八王子線,b,2002-10-17,2002-10-23,4,3,3.0,2.0,69,65
545,日野市三沢3-24,35.658882,139.418762,JGD2011,稲城日野線（川崎街道）,A,2003-01-08,2003-01-09,4,2,2.0,1.2,75,73
546,日野市旭が丘3-5,35.658485,139.371140,JGD2011,町田平山八王子線,A,2003-01-08,2003-01-09,4,2,2.5,1.2,70,67
547,日野市平山3-37,35.646019,139.389709,JGD2011,町田平山八王子線,A,2003-01-08,2003-01-09,4,2,2.4,1.2,68,62
548,日野市東豊田1-22,35.663994,139.394974,JGD2011,豊田高幡線,A,2003-01-08,2003-01-09,4,2,0.5,1.2,69,60
