一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
141,品川区八潮5-10,35.599377,139.752625,JGD2011,国道３５７号（湾岸道路）,b,2004-05-25,2004-05-28,3,4,35.0,1.2,62,60
148,品川区東大井3-18-34,35.600006,139.738266,JGD2011,国道１５号線（第一京浜）,c,2004-12-07,2004-12-10,3,6,4.0,2.0,72,69
149,品川区東中延2-5-10,35.607838,139.713608,JGD2011,国道１号線（第二京浜）,c,2005-01-18,2005-01-21,3,6,3.0,3.0,75,73
150,品川区東五反田4-8,35.629799,139.726486,JGD2011,国道１号線（第二京浜）,C,2004-10-14,2004-10-15,3,8,3.2,1.2,70,67
159,目黒区東山3-1-11,35.650799,139.685730,JGD2011,国道２４６号（玉川通り）,C,2004-11-30,2004-12-01,3,6,4.2,1.2,74,74
165,大田区大森西3-32-17,35.575008,139.733810,JGD2011,国道１５号（第一京浜）,c,2004-10-26,2004-10-29,3,9,5.1,1.5,78,76
166,大田区蒲田本町2-30先,35.556835,139.720657,JGD2011,国道１５号（第一京浜）,c,2004-10-26,2004-10-29,3,4,4.5,1.2,71,72
167,大田区東六郷2-8-8,35.550240,139.716812,JGD2011,国道１５号（第一京浜）,c,2004-10-26,2004-10-29,3,4,4.5,1.5,73,72
168,大田区北馬込2-39-3,35.598221,139.712006,JGD2011,国道１号（第二京浜）,b,2004-10-12,2004-10-15,3,6,1.9,2.3,72,70
169,大田区南馬込5-30-4,35.587440,139.706802,JGD2011,国道１号（第二京浜）,b,2004-10-12,2004-10-15,3,6,2.8,2.7,75,71
170,大田区南馬込5-42,35.585648,139.705750,JGD2011,国道１号（第二京浜）,B,2004-11-24,2004-11-25,3,6,2.0,2.1,72,70
171,大田区大森中2-1,35.568119,139.730362,JGD2011,国道１５号（第一京浜）,C,2004-11-10,2004-11-11,3,4,4.2,2.3,71,70
172,大田区東糀谷1-14,35.558262,139.739014,JGD2011,国道１３１号（産業道路）,C,2004-11-24,2004-11-25,3,4,3.6,2.3,74,73
176,大田区東六郷2-8,35.550240,139.716812,JGD2011,国道１５号（第一京浜）,C,2004-11-15,2004-11-16,3,4,4.3,2.5,72,73
181,世田谷区三軒茶屋1-30-9,35.641663,139.669739,JGD2011,国道２４６号（玉川通り）,c,2004-06-01,2004-06-11,3,6,2.8,1.3,76,75
182,世田谷区上馬4-1-3,35.635326,139.664017,JGD2011,国道２４６号（玉川通り）,c,2004-08-31,2004-09-10,3,6,3.2,1.3,75,75
185,世田谷区南烏山6-25-8,35.670761,139.597229,JGD2011,国道２０号（甲州街道）,b,2004-11-02,2004-11-12,3,5,3.0,1.3,75,75
193,世田谷区太子堂2-13-1,35.644962,139.672821,JGD2011,国道２４６号（玉川通り）,c,2004-12-06,2004-12-07,3,7,2.6,1.3,74,72
195,世田谷区上北沢4-31-10,35.670887,139.618103,JGD2011,国道２０号（甲州街道）,c,2004-12-01,2004-12-02,3,6,4.8,1.3,69,69
200,世田谷区瀬田2-31-2,35.618965,139.629761,JGD2011,国道２４６号（玉川通り）,b,2004-12-08,2004-12-09,3,8,3.0,1.2,74,74
202,世田谷区松原1-39-11,35.669838,139.651657,JGD2011,国道２０号（甲州街道）,c,2004-12-02,2004-12-03,3,8,3.5,1.2,72,71
203,世田谷区太子堂1-4-24,35.646374,139.677002,JGD2011,国道２４６号（玉川通り）,b,2004-12-07,2004-12-08,3,6,4.5,1.3,72,73
207,世田谷区池尻2-35-8,35.648422,139.680801,JGD2011,国道２４６号（玉川通り）,C,2004-11-04,2004-11-05,3,6,4.5,1.2,72,73
214,渋谷区初台1-32,35.679077,139.684341,JGD2011,国道２０号（甲州街道）,c,2004-09-09,2004-09-10,3,8,5.0,2.0,73,74
217,渋谷区代々木3-21,35.686443,139.695099,JGD2011,国道２０号（甲州街道）,c,2004-09-09,2004-09-10,3,8,6.0,2.0,70,70
218,渋谷区南平台町16,35.654274,139.694397,JGD2011,国道２４６号（玉川通り）,c,2004-09-16,2004-09-17,3,6,5.0,2.0,75,75
221,渋谷区道玄坂1-9,35.657192,139.699615,JGD2011,国道２４６号（玉川通り）,C,2004-09-16,2004-09-17,3,6,6.0,1.2,72,73
249,杉並区下高井戸4-2,35.670437,139.629974,JGD2011,国道２０号（甲州街道）,c,2004-09-06,2004-09-10,3,8,6.0,2.0,72,71
