一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
455,青梅市新町1-21-13,35.787998,139.298141,JGD2011,新宿青梅線（青梅街道）,b,2001-10-18,2001-10-19,4,4,5.0,1.2,71,66
456,青梅市畑中3-953-1,35.778954,139.235001,JGD2011,奥多摩青梅線（吉野街道）,a,2001-10-11,2001-10-12,4,2,2.0,1.2,73,70
457,青梅市新町8-20-10,35.784454,139.309372,JGD2011,市道幹１２号,b,2001-10-29,2001-10-30,5,4,4.0,1.2,68,65
458,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,青梅飯能線（成木街道）,a,2001-10-04,2001-10-05,4,2,2.0,1.2,71,64
459,青梅市長淵8-234-2,35.774155,139.258316,JGD2011,青梅あきる野線（秋川街道）,c,2001-10-02,2001-10-03,4,2,2.0,1.4,70,63
460,青梅市日向和田3-534,35.783833,139.233093,JGD2011,国道４１１号線（青梅街道）,a,2001-10-13,2001-10-14,3,2,2.0,1.6,69,64
461,青梅市長淵4-253,35.778084,139.272995,JGD2011,国道４１１号（吉野街道）,B,2002-01-30,2002-01-31,3,2,1.0,1.2,74,69
462,青梅市根ヶ布1-598,35.797409,139.267578,JGD2011,青梅飯能線（成木街道）,C,2002-01-29,2002-01-30,4,2,1.2,1.2,74,68
463,青梅市今井3-27,35.799305,139.312851,JGD2011,瑞穂富岡線（岩蔵街道),A,2002-01-30,2002-01-31,4,2,2.9,1.2,72,68
464,青梅市今寺3-466,35.800369,139.299744,JGD2011,青梅入間線,B,2002-01-29,2002-01-30,4,2,1.0,1.2,69,64
465,青梅市成木1-387,35.837074,139.278412,JGD2011,下畑軍畑線,-,2002-01-28,2002-01-29,4,2,1.0,1.2,70,62
466,青梅市大門1-556,35.798859,139.288956,JGD2011,成木河辺線,A,2002-01-28,2002-01-29,4,2,1.0,1.2,70,66
