一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
30,港区白金台1-2-37,35.636738,139.730743,JGD2011,国道１号(桜田通り),c,2001-05-21,2001-10-18,3,8,3.1,2.6,73,72
31,港区芝大門1-4-12,35.658218,139.754623,JGD2011,国道１５号(第一京浜),c,2001-05-21,2001-10-18,3,8,3.3,2.5,73,72
32,港区赤坂7-3-39,35.673260,139.728806,JGD2011,国道２４６号(青山通り),a,2001-05-21,2001-10-18,3,6,7.6,2.3,70,70
33,港区芝5-18-2,35.648060,139.748489,JGD2011,日比谷芝浦線（日比谷通り）,c,2001-05-21,2001-10-18,4,6,3.7,2.9,71,67
34,港区南麻布2-14-17,35.647388,139.733643,JGD2011,古川橋二子玉川線,c,2001-05-21,2001-10-18,4,6,2.7,1.4,73,71
35,港区西麻布3-12-4,35.656204,139.724091,JGD2011,北品川四谷線（外苑西通り）,b,2001-05-21,2001-10-18,4,6,2.7,2.7,71,70
36,港区赤坂8-11-32,35.668865,139.727951,JGD2011,環状３号線,c,2001-05-21,2001-10-18,4,4,2.1,2.1,70,69
37,港区白金台4-8-5,35.637562,139.724762,JGD2011,白金台町等々力線（目黒通り）,c,2001-05-21,2001-10-18,4,4,8.3,2.2,69,68
38,港区港南3-9-59,35.632515,139.751373,JGD2011,主地道３１６号（日本橋芝浦大森線）,c,2001-05-21,2001-10-18,4,6,5.5,1.5,76,74
39,港区台場1-3-1,35.632473,139.778198,JGD2011,特例都道４８２号（台場青海線）,c,2001-05-21,2001-10-18,4,5,4.3,1.7,77,75
40,港区三田2-13-9,35.649624,139.744522,JGD2011,国道１号(桜田通り),c,2001-05-21,2001-10-18,3,6,5.0,2.4,68,65
41,港区高輪2-13-8,35.634586,139.737762,JGD2011,国道１５号（第一京浜）,c,2001-05-21,2001-10-18,3,6,3.1,2.2,75,74
42,港区北青山3-3-16,35.668293,139.714828,JGD2011,国道２４６号（青山通り）,c,2001-05-21,2001-10-18,3,8,6.5,3.4,72,72
43,港区六本木4-2-30,35.665585,139.734467,JGD2011,特例都道４１２号（霞ヶ関渋谷線）,c,2001-05-21,2001-10-18,4,8,6.5,2.3,74,71
44,港区芝浦4-13-1,35.640358,139.748352,JGD2011,主地道３１６号（日本橋芝浦大森線）,c,2001-05-21,2001-10-18,4,6,4.1,1.7,72,70
45,港区虎ﾉ門5-8,35.662224,139.743546,JGD2011,国道１号（桜田通り）,C,2002-01-22,2002-01-23,3,4,4.0,1.2,70,69
46,港区芝5-29,35.646122,139.744720,JGD2011,国道１５号（第一京浜）,C,2002-01-29,2002-01-30,3,6,3.1,1.2,73,73
47,港区南青山4-23,35.662777,139.717621,JGD2011,赤坂杉並線,B,2002-01-22,2002-01-23,4,2,2.8,1.2,68,66
48,港区白金台4-8,35.637562,139.724762,JGD2011,白金台町等々力線（目黒通り）,C,2002-01-22,2002-01-23,4,4,4.2,1.2,69,68
49,港区麻布十番1-5,35.657490,139.732513,JGD2011,環状３号線,C,2002-01-22,2002-01-23,4,4,4.6,1.2,69,64
50,港区白金1-19,35.645081,139.733414,JGD2011,高輪麻布線,C,2002-01-29,2002-01-30,4,6,5.6,1.2,68,66
51,港区芝3-6,35.652103,139.748947,JGD2011,日比谷芝浦線（日比谷通り）,C,2002-01-22,2002-01-23,4,6,3.3,1.2,73,69
