一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
156,目黒区柿の木坂1-1-4,35.623192,139.678467,JGD2011,環状７号線,b,2001-06-05,2001-06-07,4,6,4.0,1.2,77,76
157,目黒区南3-1-7,35.615608,139.683411,JGD2011,環状７号線,b,2001-06-05,2001-06-07,4,4,5.0,1.2,71,71
158,目黒区下目黒1-6-18,35.633797,139.711502,JGD2011,白金台町等々力線（目黒通り）,c,2001-07-24,2001-07-26,4,4,5.0,1.2,73,72
159,目黒区碑文谷5-15-6,35.621326,139.681046,JGD2011,白金台町等々力線（目黒通り）,b,2001-07-24,2001-07-26,4,5,4.0,1.2,72,70
160,目黒区八雲2-9-12,35.615467,139.670166,JGD2011,白金台町等々力線（目黒通り）,b,2001-07-24,2001-07-26,4,5,4.0,1.2,71,70
161,目黒区青葉台2-21-13,35.648201,139.693634,JGD2011,環状６号線（山手通り）,c,2001-08-21,2001-08-22,4,5,4.0,1.2,72,69
162,目黒区目黒3-1-7,35.635330,139.706146,JGD2011,環状６号線（山手通り）,c,2001-08-21,2001-08-23,4,5,6.0,1.2,73,71
164,目黒区大橋2-19-38,35.655392,139.681992,JGD2011,渋谷経堂線（淡島通り）,b,2001-09-11,2001-09-13,4,2,3.0,1.2,73,70
165,目黒区五本木2-19-8,35.634598,139.690613,JGD2011,古川橋二子玉川線（駒沢通り）,B,2002-02-21,2002-02-22,4,2,3.0,1.2,70,70
166,目黒区目黒本町4-4-14,35.623932,139.697021,JGD2011,鮫洲大山線,B,2002-02-26,2002-02-27,4,2,3.0,1.2,68,67
167,大田区大森西2-2-1,35.578014,139.728333,JGD2011,環状７号線,c,2001-04-01,2001-03-31,4,5,6.3,4.2,72,71
169,大田区蒲田本町2-3-6,35.558079,139.720215,JGD2011,環状８号線,c,2001-04-01,2001-03-31,4,6,6.3,2.4,67,65
170,大田区南千束1-33-1,35.601444,139.693100,JGD2011,東京丸子横浜線（中原街道）,b,2001-04-01,2001-03-31,4,4,5.7,2.8,68,66
180,大田区羽田4-4,35.550564,139.747833,JGD2011,環状８号線,C,2002-02-25,2002-02-26,4,6,4.7,1.2,69,65
181,大田区南千束3-32,35.599949,139.687881,JGD2011,東京丸子横浜線（中原街道）,B,2002-02-25,2002-02-26,4,4,4.3,1.2,74,74
182,大田区矢口2-11,35.563457,139.692200,JGD2011,大田調布線（多摩堤通り）,C,2002-02-26,2002-02-27,4,2,1.8,1.2,68,63
183,大田区南蒲田3-2,35.554874,139.727783,JGD2011,環状８号線,C,2002-02-26,2002-02-27,4,4,5.0,1.2,67,66
184,大田区本羽田3-15,35.547134,139.735840,JGD2011,大師橋瓦斯橋線,B,2002-02-26,2002-02-27,4,2,2.9,1.2,70,65
185,世田谷区羽根木1-6-14,35.664577,139.660339,JGD2011,環状７号線,c,2001-05-08,2001-05-18,4,5,4.2,1.3,70,69
187,世田谷区船橋7-20-8,35.658321,139.615356,JGD2011,環状８号線,b,2001-08-03,2001-08-13,4,6,3.0,1.3,70,70
189,世田谷区野毛1-25-1,35.605839,139.641632,JGD2011,環状８号線,b,2001-10-02,2001-10-12,4,6,4.2,1.3,71,69
191,世田谷区世田谷1-11-18,35.641205,139.653061,JGD2011,世田谷町田線（世田谷通り）,c,2001-04-10,2001-04-20,4,2,3.5,1.2,69,67
192,世田谷区代沢4-1-2,35.651436,139.669678,JGD2011,渋谷経堂線（淡島通り）,b,2001-06-19,2001-06-29,4,2,3.0,1.2,69,66
193,世田谷区深沢7-16-3,35.621071,139.648407,JGD2011,古川橋二子玉川線（駒沢通り）,b,2001-07-03,2001-07-13,4,2,3.0,2.5,68,66
194,世田谷区鎌田3-18-5,35.619007,139.617798,JGD2011,大田調布線（多摩堤通り）,a,2001-07-17,2001-07-27,4,2,5.0,1.0,69,67
195,世田谷区上祖師谷2-7-6,35.658173,139.599258,JGD2011,調布経堂停車場線,a,2001-08-20,2001-08-30,4,2,1.0,1.2,69,64
197,世田谷区野沢3-4-18,35.629002,139.674240,JGD2011,環状７号線,b,2001-12-12,2001-12-13,4,6,2.7,1.3,74,74
199,世田谷区太子堂4-6-4,35.643513,139.666473,JGD2011,世田谷町田線（世田谷通り）,c,2001-12-11,2001-12-12,4,2,3.5,1.2,76,74
