一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
520,昭島市福島町3-23-27,35.696148,139.375916,JGD2011,八王子武蔵村山線,a,2003-10-28,2003-10-30,4,3,2.0,1.2,75,73
521,昭島市福島町3-22-20,35.696331,139.377045,JGD2011,立川青梅線（新奥多摩街道）,b,2003-10-28,2003-10-30,4,4,3.8,1.2,70,68
522,昭島市東町5-9-9,35.700947,139.383850,JGD2011,立川青梅線（奥多摩街道）,a,2004-02-03,2004-02-06,4,2,6.0,1.2,67,63
523,昭島市玉川町3-4-3,35.701382,139.382629,JGD2011,立川昭島線,b,2004-02-03,2004-02-06,4,2,0.0,1.2,69,64
525,昭島市拝島町3-3-2,35.712994,139.337479,JGD2011,立川青梅線（奥多摩街道）,A,2003-12-18,2003-12-19,4,2,2.1,1.2,70,68
528,調布市富士見町2-16-33,35.659603,139.540939,JGD2011,調布田無線（武蔵境通り）,a,2004-01-28,2004-01-29,4,2,15.0,1.2,66,62
530,調布市深大寺北町7-6-3,35.673126,139.544632,JGD2011,調布田無線（武蔵境通り）,a,2004-01-27,2004-01-28,4,2,2.0,1.2,73,69
531,調布市多摩川1-51,35.648731,139.532318,JGD2011,町田調布線（鶴川街道）,c,2004-01-30,2004-02-06,4,2,14.0,1.2,67,63
533,調布市佐須町3-35,35.657818,139.552002,JGD2011,武蔵野調布線（三鷹通り）,A,2004-01-13,2004-01-14,4,2,1.2,1.2,70,67
534,町田市相原町795,35.604332,139.334030,JGD2011,八王子町田線（町田街道）,c,2003-12-10,2003-12-11,4,2,1.5,1.2,68,66
535,町田市常盤町3562,35.583435,139.403442,JGD2011,八王子町田線（町田街道）,b,2003-12-10,2003-12-11,4,2,3.8,1.2,70,69
536,町田市図師町1782,35.584480,139.428268,JGD2011,相模原大蔵町線（芝溝街道）,b,2003-12-10,2003-12-11,4,2,4.4,1.2,69,66
538,町田市小野路町1948,35.602139,139.439651,JGD2011,府中町田線（鎌倉街道）,a,2003-12-10,2003-12-11,4,2,2.0,1.2,70,67
539,町田市金井町7-3,35.581245,139.471207,JGD2011,世田谷町田線（鶴川街道）,b,2003-12-10,2003-12-11,4,2,6.0,1.2,67,65
540,町田市成瀬2144,35.542217,139.467606,JGD2011,川崎町田線（成瀬街道）,c,2003-12-10,2003-12-11,4,2,1.7,1.2,72,70
542,町田市中町2-13-14,35.551235,139.443695,JGD2011,八王子町田線（町田街道）,c,2003-12-10,2003-12-11,4,2,2.5,1.2,71,71
544,町田市金井町2471,35.571800,139.461960,JGD2011,世田谷町田線（鶴川街道）,B,2004-01-15,2004-01-16,4,2,5.0,1.2,68,65
545,町田市小野路町1861,35.595470,139.452805,JGD2011,府中町田線（鎌倉街道）,A,2004-01-15,2004-01-16,4,2,1.5,1.2,72,70
547,小金井市桜町3-1-3,35.713051,139.512100,JGD2011,杉並あきる野線（五日市街道）,a,2003-11-04,2003-11-05,4,2,3.0,1.2,68,66
548,小金井市本町4-12-40,35.706532,139.505981,JGD2011,府中清瀬線（小金井街道）,c,2003-11-05,2003-11-06,4,2,5.0,1.2,69,71
549,小金井市貫井北町5-13-31,35.703228,139.486588,JGD2011,恋ヶ窪新田三鷹線（連雀通り）,a,2003-11-17,2003-11-18,4,2,3.0,1.2,68,66
550,小金井市貫井南町1-25-4,35.691528,139.498215,JGD2011,府中小平線（新小金井街道）,b,2003-11-13,2003-11-14,4,2,5.0,1.2,67,65
551,小金井市前原町4-17-14,35.689507,139.503082,JGD2011,新宿国立線（東八道路）,b,2003-11-12,2003-11-13,4,6,5.0,1.2,66,68
552,小金井市本町3-9-5,35.706890,139.508224,JGD2011,府中清瀬線（小金井街道）,B,2004-01-13,2004-01-14,4,2,4.0,1.2,68,69
553,小金井市貫井北町1-24-9,35.703056,139.497711,JGD2011,府中清瀬線（新小金井街道）,B,2004-01-13,2004-01-14,4,2,3.0,1.2,69,67
554,小平市中島町26-9,35.729675,139.433945,JGD2011,中島十番線（村山街道）,a,2003-11-27,2003-11-28,4,2,2.0,1.2,71,68
555,小平市上水本町1-25-31,35.719688,139.464127,JGD2011,所沢府中線（府中街道）,a,2003-11-26,2003-11-27,4,2,2.0,1.2,72,72
556,小平市上水本町3-11-1,35.717052,139.470261,JGD2011,杉並あきる野線（五日市街道）,a,2003-11-26,2003-11-27,4,2,2.0,1.2,72,70
