一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
350,足立区綾瀬1-11,35.756969,139.821121,JGD2011,千住小松川葛西沖線,b,2001-05-15,2001-05-16,4,2,3.0,1.5,69,66
351,足立区綾瀬1-22,35.758762,139.820572,JGD2011,平和橋通り,B,2002-01-17,2002-01-18,4,2,2.7,1.2,75,70
352,足立区神明南1-1,35.786682,139.827499,JGD2011,平方東京線,B,2002-01-17,2002-01-18,4,2,3.5,1.2,69,66
353,足立区東伊興2-1,35.804031,139.791061,JGD2011,吉場安行東京線,B,2002-01-17,2002-01-18,4,2,4.6,1.2,70,67
354,足立区入谷2-2,35.806000,139.765671,JGD2011,川口草加線,B,2002-01-17,2002-01-18,4,2,3.2,1.2,68,63
355,足立区鹿浜8-11,35.788483,139.762253,JGD2011,東京鳩ヶ谷線,C,2002-01-24,2002-01-25,4,2,3.5,1.2,68,64
356,足立区小台2-17,35.756714,139.762100,JGD2011,白山小台線,C,2002-01-17,2002-01-18,4,2,3.0,1.2,68,63
357,葛飾区水元3-20-1,35.782383,139.865417,JGD2011,王子金町江戸川線（岩槻街道）,b,2001-08-27,2001-08-29,4,2,4.0,1.2,67,62
358,葛飾区水元5-4-6,35.790070,139.858185,JGD2011,王子金町江戸川線（岩槻街道）,b,2001-05-23,2001-05-25,4,2,1.0,1.2,72,71
359,葛飾区柴又4-30-1,35.752903,139.877029,JGD2011,王子金町江戸川線（柴又街道）,c,2001-08-31,2001-09-04,4,2,3.0,1.6,68,65
360,葛飾区亀有3-38-17,35.763786,139.850296,JGD2011,環状７号線,c,2001-08-27,2001-08-29,4,4,4.0,1.2,70,68
361,葛飾区高砂1-2-1,35.741302,139.863144,JGD2011,環状７号線,c,2001-04-24,2001-04-26,4,4,3.0,1.2,72,71
364,葛飾区堀切6-1-1,35.752026,139.827789,JGD2011,言問大谷田線,c,2001-12-18,2001-12-20,4,4,3.0,1.7,71,68
365,葛飾区小菅3-6-17,35.755337,139.824203,JGD2011,千住小松川葛西沖線（平和橋通り）,c,2001-09-18,2001-09-20,4,2,0.0,1.2,70,65
366,葛飾区小菅2-19-21,35.750191,139.825821,JGD2011,言問大谷田線（平和橋通り）,c,2001-08-02,2001-08-04,4,4,4.0,1.2,67,62
367,葛飾区堀切1-42-13,35.741985,139.833939,JGD2011,千住小松川葛西沖線（平和橋通り）,c,2001-11-13,2001-11-15,4,2,3.0,2.0,68,66
368,葛飾区東立石2-1-4,35.733753,139.843430,JGD2011,千住小松川葛西沖線（平和橋通り）,c,2001-10-22,2001-10-24,4,2,4.0,1.8,69,66
369,葛飾区奥戸2-37-7,35.734699,139.861832,JGD2011,市川四つ木線（奥戸街道）,c,2001-09-06,2001-09-08,4,2,3.0,1.8,69,67
370,葛飾区新小岩1-55-4,35.714241,139.861954,JGD2011,千住小松川葛西沖線（平和橋通り）,c,2001-09-26,2001-09-28,4,2,4.0,1.2,68,66
371,葛飾区東新小岩3-12-11,35.722919,139.861862,JGD2011,御徒町小岩線（蔵前橋通り）,c,2001-10-13,2001-10-16,4,4,4.0,1.8,72,71
373,葛飾区東水元1-18,35.776379,139.870499,JGD2011,王子金町江戸川線（岩槻街道）,B,2002-01-17,2002-01-18,4,2,1.0,1.2,73,70
374,葛飾区新小岩2-7,35.716545,139.860107,JGD2011,千住小松川葛西沖線（平和橋通り）,C,2002-01-17,2002-01-18,4,2,3.5,1.2,69,67
375,葛飾区新宿2-13,35.761452,139.857101,JGD2011,千住新宿町線,B,2002-01-24,2002-01-25,4,2,1.3,1.2,67,62
380,江戸川区平井5-4-3,35.705532,139.839294,JGD2011,御徒町小岩線（蔵前橋通り）,c,2001-10-16,2001-10-19,4,4,4.0,1.0,74,73
381,江戸川区西小岩3-2-15,35.734657,139.873581,JGD2011,市川四ツ木線（奥戸街道）,b,2002-01-22,2002-01-25,4,2,3.0,1.0,70,69
382,江戸川区船堀5-7,35.683525,139.871384,JGD2011,東京市川線（新大橋通り）,c,2001-06-12,2001-06-15,4,4,6.0,1.0,69,66
383,江戸川区小松川1-5-6,35.689106,139.850647,JGD2011,東京市川線（新大橋通り）,b,2002-01-28,2002-01-31,4,6,11.0,13.0,74,71
384,江戸川区中葛西6-18-4,35.660675,139.869034,JGD2011,新荒川葛西堤防線,c,2001-06-19,2001-06-22,4,6,6.0,1.0,67,63
