一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
495,調布市西つつじｹ丘3-19-1,35.657852,139.571289,JGD2011,国道２０号（甲州街道）,b,2002-02-25,2002-02-26,3,4,9.0,3.5,65,62
511,町田市鶴間1-21,35.513294,139.466385,JGD2011,国道１６号（東京環状）,B,2002-01-09,2002-01-10,3,4,2.7,1.2,76,76
512,町田市相原町560,35.606773,139.337860,JGD2011,国道１６号（八王子バイパス）,A,2002-01-09,2002-01-10,3,4,7.0,1.2,53,51
531,日野市日野本町7-5-14,35.679592,139.399765,JGD2011,国道２０号（甲州街道）,c,2001-10-09,2001-10-16,3,3,3.0,1.5,73,72
532,日野市日野1521,35.677761,139.405807,JGD2011,国道２０号（甲州街道）,c,2001-10-22,2001-10-24,3,2,2.5,1.5,73,70
533,日野市多摩平5-10-4,35.670784,139.376984,JGD2011,国道２０号（甲州街道）,c,2001-11-06,2001-11-08,3,2,3.0,1.5,70,66
548,国立市谷保7190-4,35.682117,139.441635,JGD2011,国道２０号（甲州街道）,b,2001-10-23,2001-10-25,3,4,1.0,1.2,76,75
554,福生市福生2300‐4,35.740284,139.337677,JGD2011,国道１６号（東京環状）,c,2001-11-19,2001-11-20,3,4,3.0,1.5,76,78
557,福生市熊川1120-1,35.731098,139.341370,JGD2011,国道１６号（東京環状）,C,2002-01-30,2002-01-31,3,4,3.4,1.2,77,79
615,あきる野市菅生725,35.747017,139.289734,JGD2011,国道４１１号（滝山街道）,b,2001-10-23,2001-10-24,3,2,3.0,1.2,71,68
619,あきる野市牛沼118-7,35.720284,139.287064,JGD2011,滝山街道,B,2001-12-19,2001-02-20,3,2,0.8,1.2,75,72
633,西多摩郡瑞穂町駒形冨士413,35.783318,139.353287,JGD2011,国道１６号（東京環状）,B,2002-01-29,2002-01-30,3,4,3.0,1.2,76,75
