一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
107,墨田区東向島1-28-3,35.718975,139.813736,JGD2011,国道６号（水戸街道）,c,2003-11-17,2003-11-21,3,4,0.0,1.2,73,73
108,墨田区本所4-1-4,35.702679,139.805069,JGD2011,環状３号線（三ツ目通り）,c,2003-10-20,2003-10-24,4,4,0.0,1.2,74,72
109,墨田区東向島6-6-12,35.721504,139.819626,JGD2011,王子千住南砂線（明治通り）,c,2003-11-10,2003-11-14,4,4,0.0,1.2,71,69
110,墨田区墨田4-61-9,35.729778,139.826065,JGD2011,国道６号（水戸街道）,c,2003-11-17,2003-11-21,3,4,0.0,1.2,77,76
111,墨田区江東橋1-7-14,35.694637,139.810318,JGD2011,国道１４号（京葉道路）,c,2003-10-27,2003-10-31,3,4,0.0,1.2,73,71
112,墨田区東向島3-19-7,35.724098,139.816437,JGD2011,王子千住南砂線（明治通り）,c,2003-10-06,2003-10-10,4,4,0.0,1.2,74,72
113,墨田区横網2-3-17,35.699745,139.796921,JGD2011,御徒町小岩線（蔵前橋通り）,c,2003-10-27,2003-10-31,4,4,0.0,1.2,76,72
114,墨田区太平1-1-1,35.700741,139.808640,JGD2011,御徒町小岩線（蔵前橋通り）,c,2003-11-10,2003-11-14,4,4,0.0,1.2,73,71
115,墨田区菊川3-16-5,35.688679,139.806351,JGD2011,環状３号線（三ツ目通り）,c,2003-10-20,2003-10-24,4,4,0.0,1.2,75,73
116,墨田区緑2-14-8,35.694542,139.802292,JGD2011,国道１４号（京葉道路）,c,2003-12-08,2003-12-12,3,4,0.0,1.2,74,75
117,墨田区緑1-14,35.694401,139.799683,JGD2011,国道１４号（京葉道路）,C,2003-12-02,2003-12-03,3,4,4.4,1.2,71,71
118,墨田区東駒形3-19,35.707466,139.804138,JGD2011,環状３号線（三ツ目通り）,C,2003-12-02,2003-12-03,4,4,2.6,1.2,69,68
119,墨田区向島5-31,35.716156,139.810242,JGD2011,国道６号（水戸街道）,C,2003-12-02,2003-12-03,3,4,2.7,1.2,72,71
120,墨田区京島3-17,35.716209,139.824081,JGD2011,王子千住南砂町線（明治通り）,C,2003-12-02,2003-12-03,4,4,3.5,1.2,72,70
