一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
271,豊島区高田3-19-13,35.715038,139.708008,JGD2011,千代田練馬田無線（新目白通り）,c,2003-02-04,2003-02-07,4,6,3.0,1.5,70,69
272,豊島区上池袋1-26-6,35.737328,139.721420,JGD2011,芝新宿王子線（明治通り）,c,2002-09-17,2002-09-20,4,4,4.0,1.6,71,70
274,豊島区北大塚3-30-10,35.735489,139.726135,JGD2011,小石川西巣鴨線（癌研通り）,c,2003-03-04,2003-03-07,4,2,4.8,1.5,68,67
275,豊島区南長崎1-9,35.724319,139.693985,JGD2011,環状６号線（山手通り）,C,2002-12-05,2002-12-06,4,4,3.5,1.2,74,74
279,北区昭和町3-9-10,35.749084,139.751450,JGD2011,王子千住南砂線（明治通り）,c,2002-04-16,2002-04-17,4,4,0.2,1.2,70,67
280,北区赤羽北1-12-1,35.785969,139.711655,JGD2011,環状８号線,c,2002-04-23,2002-04-24,4,4,4.0,1.2,70,65
281,北区上十条5-4-1,35.764984,139.717239,JGD2011,環状７号線,c,2002-04-30,2002-05-01,4,4,5.7,1.2,74,73
283,北区西ヶ原2-24,35.748318,139.739349,JGD2011,本郷赤羽線（本郷通り）,C,2002-12-05,2002-12-06,4,4,3.5,1.2,73,70
284,北区中十条3-19,35.765072,139.724411,JGD2011,中十条赤羽線,C,2002-12-05,2002-12-06,4,2,1.3,1.2,69,67
285,荒川区東尾久2-43-9,35.742863,139.769562,JGD2011,台東鳩ヶ谷線（尾久橋通り）,c,2002-12-02,2002-12-06,4,4,6.6,1.5,72,69
286,荒川区荒川3-51-3,35.735783,139.780014,JGD2011,王子千住南砂町線,c,2002-09-02,2002-09-06,4,6,3.3,1.2,72,69
288,荒川区町屋3-9-17,35.747456,139.782883,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2002-10-21,2002-10-23,4,2,3.2,1.6,71,68
289,荒川区荒川3-67-1,35.734917,139.778183,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2002-10-07,2002-10-09,4,4,3.4,1.3,69,66
292,荒川区町屋8-4,35.749084,139.785065,JGD2011,上野尾竹橋線（尾竹橋通り）,C,2002-12-02,2002-12-03,4,2,3.0,1.2,69,67
294,板橋区双葉町42-1,35.759560,139.700302,JGD2011,環状７号線,c,2002-07-08,2002-07-12,4,4,4.0,1.0,78,78
295,板橋区高島平1-75-15,35.786488,139.669830,JGD2011,赤羽西台線,b,2002-11-18,2002-11-22,4,6,4.0,1.0,72,70
298,板橋区熊野町25-2,35.744221,139.707901,JGD2011,環状６号線（山手通り）,c,2002-05-07,2002-05-08,4,6,4.0,1.0,76,74
302,板橋区小茂根4-9-5,35.746487,139.675751,JGD2011,環状７号線,c,2002-06-11,2002-06-12,4,4,4.0,1.0,77,77
305,板橋区坂下1-5-3,35.779690,139.687164,JGD2011,環状８号線,c,2002-05-21,2002-05-22,4,4,4.0,1.0,70,65
306,板橋区稲荷台22-4,35.762180,139.710297,JGD2011,環状７号線,c,2003-03-11,2003-03-12,4,4,3.0,1.0,77,77
307,板橋区熊野町11-2,35.741783,139.706451,JGD2011,環状６号線（山手通り）,c,2002-05-08,2002-05-09,4,9,4.0,1.0,73,72
312,板橋区小豆沢1-15,35.774261,139.699951,JGD2011,常盤台赤羽線,C,2002-12-05,2002-12-06,4,2,2.2,1.2,68,64
313,板橋区高島平4-30,35.789886,139.651535,JGD2011,赤羽西台線,A,2002-12-05,2002-12-06,4,6,43.1,1.2,65,60
314,板橋区舟渡3-16,35.794277,139.682175,JGD2011,赤羽西台線,A,2002-12-05,2002-12-06,4,2,1.7,1.2,71,67
315,板橋区舟渡4-7,35.796265,139.671936,JGD2011,荒川堤防線,B,2002-12-05,2002-12-06,4,2,0.0,1.2,69,62
316,練馬区高松4-16-28,35.751617,139.628189,JGD2011,池袋谷原線（富士街道）,b,2003-01-17,2003-01-24,4,2,0.6,2.8,68,64
317,練馬区上石神井2-2-43,35.727234,139.598312,JGD2011,下井草大泉線,b,2003-02-07,2003-02-14,4,2,3.9,2.5,68,66
319,練馬区石神井町5-12-16,35.737286,139.599670,JGD2011,下井草大泉線,a,2003-02-07,2003-02-14,4,2,3.1,2.4,69,67
