一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
504,町田市小野路町1948,35.602139,139.439651,JGD2011,府中町田線（鎌倉街道）,a,2001-12-11,2001-12-12,4,2,2.0,1.2,72,71
505,町田市金井7-3,35.572678,139.463470,JGD2011,世田谷町田線（鶴川街道）,b,2001-12-11,2001-12-12,4,2,6.1,1.2,66,64
506,町田市成瀬2144,35.542217,139.467606,JGD2011,川崎町田線（成瀬街道）,c,2001-12-11,2001-12-12,4,2,1.4,1.2,72,69
508,町田市中町2-13-14,35.551235,139.443695,JGD2011,八王子町田線（町田街道）,c,2001-12-11,2001-12-12,4,2,2.3,1.2,72,71
513,町田市小野路町1861,35.595470,139.452805,JGD2011,府中町田線（鎌倉街道）,A,2002-01-09,2002-01-10,4,2,1.5,1.2,73,71
514,町田市鶴川4-13,35.595047,139.459167,JGD2011,町田調布線（鶴川街道）,A,2002-01-09,2002-01-10,4,2,2.5,1.2,70,64
515,町田市中町4-19,35.556072,139.447678,JGD2011,相模原町田線（鎌倉街道）,B,2002-01-09,2002-01-10,4,2,1.5,1.2,73,71
516,町田市野津田町769,35.589436,139.446732,JGD2011,相模原大蔵町線（芝溝街道）,B,2002-01-09,2002-01-10,4,2,0.5,1.2,74,73
517,町田市高ヶ坂569,35.538414,139.461105,JGD2011,川崎町田線（成瀬街道）,A,2002-01-09,2002-01-10,4,2,3.3,1.2,69,67
518,町田市図師町332,35.584312,139.421204,JGD2011,町田平山八王子線,A,2002-01-09,2002-01-10,4,2,4.2,1.2,64,58
519,小金井市桜町3-1-3,35.713051,139.512100,JGD2011,杉並あきる野線（五日市街道）,a,2001-11-26,2001-11-27,4,2,3.0,1.2,68,67
520,小金井市本｣町4-12-40,35.699890,139.503159,JGD2011,府中清瀬線（小金井街道）,c,2001-11-27,2001-11-28,4,2,3.0,1.2,69,69
521,小金井市貫井北町5-13-31,35.703228,139.486588,JGD2011,恋ヶ窪新田三鷹線（連雀通り）,a,2001-11-28,2001-11-29,4,2,3.0,1.2,69,66
522,小金井市貫井南町1-25-4,35.691528,139.498215,JGD2011,府中小平線（新小金井街道）,b,2001-11-29,2001-11-30,4,2,5.0,1.2,69,0
523,小金井市前原町4-17-14,35.689507,139.503082,JGD2011,新宿区国立線（東八道路）,b,2001-12-26,2001-12-27,4,6,5.0,1.2,71,69
524,小金井市貫井北町5-21,35.702206,139.492340,JGD2011,武蔵小金井停車場貫井線,A,2001-12-10,2001-12-11,4,2,3.0,1.2,68,65
525,小平市上水本町3-11-11,35.717052,139.470261,JGD2011,杉並あきる野線（五日市街道）,a,2001-10-24,2001-10-25,4,2,2.0,1.2,71,69
526,小平市中島町26-9,35.729675,139.433945,JGD2011,中島十番線（村山街道）,a,2001-10-24,2001-10-25,4,2,2.0,1.2,71,69
527,小平市花小金井5-463,35.732895,139.509491,JGD2011,新宿青梅線（青梅街道）,a,2001-11-01,2001-11-02,4,2,2.0,1.2,70,69
528,小平市鈴木町1-487,35.718842,139.496735,JGD2011,府中清瀬線（新小金井街道）,a,2001-11-01,2001-11-02,4,2,4.5,1.2,70,67
529,小平市上水本町1-25-31,35.719688,139.464127,JGD2011,所沢府中線（府中街道）,a,2001-11-01,2001-11-02,4,2,2.0,1.2,73,72
530,小平市上水南町2-6,35.715096,139.485489,JGD2011,杉並あきる野線（五日市街道）,A,2001-12-10,2001-12-11,4,2,0.0,1.2,74,72
534,日野市旭が丘1-8-12,35.657703,139.375183,JGD2011,町田平山八王子線,b,2001-11-02,2001-11-06,4,3,3.0,1.5,70,67
535,日野市三沢1-19-22,35.659542,139.421097,JGD2011,稲城日野線（川崎街道）,b,2001-10-24,2001-10-26,4,2,3.0,1.5,69,67
536,日野市平山5-12-16,35.647003,139.383423,JGD2011,上館日野線（北野街道）,c,2001-10-29,2001-10-31,4,2,2.0,1.5,68,66
537,日野市南平4-3,35.662659,139.405060,JGD2011,上館日野線（北野街道）,A,2001-12-12,2001-12-13,4,2,1.9,1.2,69,67
538,日野市新井713,35.663696,139.418839,JGD2011,相模原立川線,B,2001-12-12,2001-12-13,4,2,2.9,1.2,67,62
539,東村山市萩山町5-5-12,35.747192,139.478607,JGD2011,新宿青梅線,a,2001-08-28,2001-08-29,4,4,3.0,1.0,74,73
