一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
46,港区港南3-9,35.632515,139.751373,JGD2011,国道１号（海岸通り）,c,2004-05-24,2004-11-11,4,6,5.5,1.5,73,71
47,港区台場1-3,35.632473,139.778198,JGD2011,臨港道路,c,2004-05-24,2004-11-11,4,5,4.3,1.7,72,69
48,港区赤坂8-11,35.668865,139.727951,JGD2011,環状３号線（外苑東通り）,c,2004-05-24,2004-11-11,4,4,2.1,2.1,70,69
52,港区西麻布3-21,35.659618,139.725067,JGD2011,霞ヶ関渋谷線（六本木通り）,c,2004-05-24,2004-11-11,4,6,4.5,2.2,73,73
56,港区赤坂8-11,35.668865,139.727951,JGD2011,環状３号線（外苑東通り）,C,2004-05-24,2004-11-17,4,4,2.1,2.1,70,69
57,港区西麻布3-12,35.656204,139.724091,JGD2011,北品川四谷線（外苑西通り）,B,2004-05-24,2004-11-17,4,6,2.7,1.2,71,70
58,新宿区新小川町6-27,35.707233,139.742157,JGD2011,千代田練馬田無線（目白通り）,c,2004-07-15,2003-07-17,4,4,0.0,1.2,75,75
59,新宿区下落合3-18-5,35.722824,139.704117,JGD2011,千代田練馬田無線（目白通り）,c,2004-05-11,2004-05-13,4,2,0.0,1.2,73,73
60,新宿区西落合4-3-9,35.727287,139.680771,JGD2011,千代田練馬田無線（新目白通り）,b,2004-04-13,2004-04-15,4,4,0.0,1.2,73,73
61,新宿区西早稲田1-13-5,35.711437,139.721130,JGD2011,千代田練馬田無線（新目白通り）,c,2004-06-22,2004-06-24,4,4,0.0,1.2,74,72
62,新宿区中落合1-3-8,35.716949,139.692093,JGD2011,千代田練馬田無線（新目白通り）,c,2005-01-25,2005-01-27,4,4,0.0,1.2,75,75
63,新宿区神楽坂6-58,35.702477,139.736923,JGD2011,飯田橋石神井新座線,c,2004-01-27,2004-01-29,4,1,0.0,1.2,68,68
64,新宿区西早稲田1-4-14,35.709278,139.717209,JGD2011,飯田橋石神井新座線,c,2004-06-22,2004-06-24,4,4,0.0,1.2,72,68
65,新宿区高田馬場4-13-8,35.712811,139.700867,JGD2011,飯田橋石神井新座線（早稲田通り）,c,2004-08-31,2004-09-02,4,2,0.0,1.2,72,71
66,新宿区西早稲田2-14-4,35.708271,139.711517,JGD2011,飯田橋石神井新座線,b,2004-01-27,2004-01-29,4,4,0.0,1.2,68,65
67,新宿区余丁町4-15,35.695354,139.715897,JGD2011,新宿両国線（抜弁天通り）,c,2005-02-15,2005-02-17,4,2,0.0,1.2,70,67
68,新宿区富久町8-25,35.691235,139.717834,JGD2011,新宿両国線（靖国通り）,c,2005-02-15,2005-02-17,4,4,0.0,1.2,71,69
69,新宿区新宿5-16-5,35.692585,139.706238,JGD2011,新宿両国線,c,2004-11-30,2004-12-02,4,4,0.0,1.2,74,72
70,新宿区西新宿8-19-3,35.695469,139.690643,JGD2011,東京所沢線（青梅街道）,c,2005-01-18,2005-01-20,4,4,0.0,1.2,77,75
72,新宿区市谷本村町7-3,35.695023,139.726059,JGD2011,環状３号線（外苑東通り）,b,2005-02-01,2005-02-03,4,4,0.0,1.2,67,62
73,新宿区左門町13,35.686466,139.719818,JGD2011,芝新宿王子線（明治通り）,c,2004-07-13,2004-07-15,4,4,0.0,1.2,72,71
74,新宿区高田馬場2-1-9,35.711758,139.709824,JGD2011,芝新宿王子線（明治通り）,c,2004-05-11,2004-05-13,4,4,0.0,1.2,76,75
75,新宿区中落合1-14-22,35.716637,139.688553,JGD2011,環状６号線（山手通り）,a,2004-04-13,2004-04-15,4,4,0.0,1.2,78,76
77,新宿区新宿1-33,35.691113,139.711960,JGD2011,新宿両国線,C,2004-11-24,2004-11-25,4,6,6.0,1.2,68,67
78,新宿区原町3-19,35.700424,139.722900,JGD2011,神楽坂高円寺線,C,2004-11-24,2004-11-25,4,2,2.8,1.2,67,66
80,文京区小石川1-21,35.714695,139.751694,JGD2011,白山祝田田町線（白山通り）,C,2005-01-18,2005-01-19,4,6,5.0,1.2,66,63
84,台東区今戸1-1,35.718094,139.805069,JGD2011,言問大谷田線,b,2004-12-13,2004-12-17,4,1,3.0,1.2,64,58
85,台東区台東2-6-4,35.702648,139.777527,JGD2011,御徒町小岩線（蔵前橋通り）,c,2004-07-05,2004-07-09,4,4,4.0,1.2,72,71
