一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
554,国分寺市東恋ヶ窪4-23-8,35.712059,139.467987,JGD2011,所沢府中（府中街道）,c,2002-12-11,2002-12-12,4,2,2.0,1.2,69,69
555,国分寺市東元町2-20-13,35.696693,139.481644,JGD2011,小川山府中線（国分寺街道）,c,2002-12-11,2002-12-12,4,2,1.5,1.2,68,65
556,国分寺市戸倉2-27,35.704582,139.454102,JGD2011,国立停車場恋ヶ窪線（市役所通り）,a,2002-12-11,2002-12-12,4,2,1.5,1.2,70,66
557,国分寺市戸倉2-26,35.705513,139.454391,JGD2011,国立停車場恋ヶ窪線（市役所通り）,A,2002-12-18,2002-12-19,4,2,1.3,1.2,66,62
560,国立市東2-29-3,35.693478,139.449585,JGD2011,国立停車場谷保線（大学通り）,a,2002-11-14,2002-11-14,4,4,3.0,1.2,67,63
561,福生市本町5,35.738701,139.326782,JGD2011,立川青梅線（新奥多摩街道）,c,2002-10-22,2002-10-23,4,2,3.0,1.5,72,70
562,福生市牛浜163,35.733948,139.336945,JGD2011,杉並あきる野線（五日市街道）,a,2002-11-27,2002-11-28,4,2,3.0,1.5,68,66
564,福生市熊川308,35.719730,139.332642,JGD2011,杉並あきる野線（睦橋通り）,b,2002-10-28,2002-10-29,4,4,3.0,2.0,73,69
565,福生市熊川1631-3,35.723953,139.348816,JGD2011,杉並あきる野線（五日市街道）,c,2002-12-02,2002-12-03,4,2,3.0,1.5,71,69
566,福生市大字熊川965,35.732822,139.332932,JGD2011,杉並あきる野線（五日市街道）,B,2003-01-09,2003-01-10,4,2,1.0,1.2,71,68
567,狛江市岩戸北3-15-11,35.632782,139.583878,JGD2011,世田谷町田線（世田谷通り）,c,2003-01-27,2003-01-31,4,2,0.0,1.2,72,72
568,狛江市和泉本町1-1-5,35.634945,139.578369,JGD2011,大田調布線（狛江通り）,c,2002-12-16,2002-12-20,4,2,0.0,1.2,59,59
569,狛江市中和泉2-1-5,35.637676,139.574127,JGD2011,武蔵野狛江線（松原通り）,b,2003-01-20,2003-01-24,4,2,0.0,1.2,66,61
570,狛江市中和泉1-22-6,35.633633,139.575058,JGD2011,武蔵野狛江線（六郷桜通り）,a,2003-01-14,2003-01-17,4,2,0.0,1.2,69,67
571,東大和市中央2-870-9,35.746445,139.429016,JGD2011,新宿青梅線（新青梅街道）,b,2002-11-13,2002-11-14,4,4,2.0,1.2,77,74
572,東大和市中央2-1101,35.743881,139.430359,JGD2011,所沢武蔵村山立川線（青梅街道）,b,2002-11-27,2002-11-28,4,2,1.0,1.2,68,66
573,東大和市蔵敷1-476,35.754211,139.421036,JGD2011,所沢武蔵村山立川線（青梅街道）,a,2002-12-02,2002-12-03,4,2,0.5,1.2,72,66
574,東大和市立野4-476,35.741055,139.417053,JGD2011,立川東大和線（芋窪街道）,c,2002-11-12,2002-11-13,4,2,0.0,1.2,71,67
575,東大和市上北台2-1,35.743603,139.415466,JGD2011,立川東大和線（芋窪街道）,B,2002-12-18,2002-12-19,4,2,3.6,1.2,68,64
577,清瀬市中清戸2-686,35.781063,139.527237,JGD2011,さいたま東村山線（志木街道）,a,2002-11-26,2002-11-27,4,2,3.0,1.2,71,70
578,清瀬市元町2-27-12,35.778091,139.517990,JGD2011,練馬所沢線（小金井街道）,c,2002-12-02,2002-12-03,4,2,2.0,1.2,69,68
579,清瀬市竹丘1-17-9,35.769478,139.508118,JGD2011,東村山清瀬線,a,2002-12-18,2002-12-19,4,2,3.0,1.2,67,61
580,清瀬市梅園2-5-15,35.773823,139.503067,JGD2011,さいたま東村山線,a,2002-12-12,2002-12-13,4,2,3.0,1.2,72,71
581,東久留米市滝山3-11,35.740479,139.505096,JGD2011,新宿青梅線（新青梅街道）,b,2002-11-06,2002-11-07,4,4,3.8,1.2,77,73
582,東久留米市野火止1-1-34,35.761608,139.515976,JGD2011,府中清瀬線（小金井街道）,c,2002-11-06,2002-11-07,4,2,3.2,1.2,73,71
583,東久留米市南沢5-18-38,35.744312,139.524948,JGD2011,東京所沢線（所沢街道）,a,2002-11-06,2002-11-07,4,2,1.5,1.2,71,71
584,東久留米市滝山6-1-18,35.746067,139.504303,JGD2011,府中清瀬線（新小金井街道）,a,2002-11-06,2002-11-07,4,2,3.5,1.2,69,66
585,武蔵村山市三ﾂ木2-54,35.758183,139.371475,JGD2011,新宿青梅線（新青梅街道）,b,2002-11-13,2002-11-14,4,4,0.0,1.2,75,73
