一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
58,新宿区新宿7-26,35.699165,139.709198,JGD2011,新宿両国線（職安通り）,C,2006-01-12,2006-01-13,4,6,5.0,1.2,66,64
59,新宿区早稲田南町36,35.705238,139.723953,JGD2011,飯田橋石神井新座線（早稲田通り）,C,2006-01-12,2006-01-13,4,4,2.7,1.2,64,62
60,新宿区西早稲田1,35.709820,139.719025,JGD2011,飯田橋石神井新座線（早稲田通り）,C,2005-06-09,2005-06-10,4,4,4.2,1.2,71,69
61,新宿区北新宿4-6,35.708096,139.693832,JGD2011,区道21-690号（小滝橋通り）,C,2006-01-12,2006-01-13,6,2,3.8,1.2,69,69
62,新宿区新小川町6-27,35.707233,139.742157,JGD2011,千代田練馬田無線（目白通り）,c,2005-06-21,2005-06-23,4,4,0.0,1.2,75,74
63,新宿区下落合3-18-5,35.722824,139.704117,JGD2011,千代田練馬田無線（目白通り）,c,2005-07-26,2005-07-28,4,2,0.0,1.2,74,71
64,新宿区西落合4-3-9,35.727287,139.680771,JGD2011,千代田練馬田無線（目白通り）,b,2005-07-26,2005-07-28,4,4,0.0,1.2,74,73
65,新宿区西早稲田1-13-5,35.711437,139.721130,JGD2011,千代田練馬田無線（新目白通り）,c,2005-06-07,2005-06-09,4,4,0.0,1.2,71,68
66,新宿区中落合1-3-8,35.716949,139.692093,JGD2011,千代田練馬田無線（新目白通り）,c,2005-09-27,2005-09-29,4,4,0.0,1.2,74,73
67,新宿区神楽坂6-58,35.702477,139.736923,JGD2011,飯田橋石神井新座線（早稲田通り）,c,2005-10-25,2005-10-27,4,1,0.0,1.2,67,68
68,新宿区西早稲田1-4-14,35.709278,139.717209,JGD2011,飯田橋石神井新座線,c,2005-06-07,2005-06-09,4,4,0.0,1.2,74,72
69,新宿区高田馬場4-13-8,35.712811,139.700867,JGD2011,飯田橋石神井新座線（早稲田通り）,c,2005-05-17,2005-05-17,4,2,0.0,1.2,72,71
70,新宿区西早稲田2-14-4,35.708271,139.711517,JGD2011,飯田橋石神井新座線（諏訪通り）,b,2005-05-17,2005-05-19,4,4,0.0,1.2,68,64
71,新宿区余丁町4-15,35.695354,139.715897,JGD2011,新宿両国線（余丁町通り）,c,2005-08-23,2005-08-25,4,2,0.0,1.2,67,67
72,新宿区富久町8-25,35.691235,139.717834,JGD2011,新宿両国線（靖国通り）,c,2005-08-23,2005-08-25,4,4,0.0,1.2,70,70
73,新宿区西新宿8-19-3,35.695469,139.690643,JGD2011,東京所沢線（青梅街道）,c,2005-08-09,2005-08-11,4,4,0.0,1.2,76,74
74,新宿区新宿1-7-3,35.688854,139.710388,JGD2011,国道２０号（新宿通り）,c,2005-07-12,2005-07-14,3,4,0.0,1.2,70,70
75,新宿区市谷本村町7-3,35.695023,139.726059,JGD2011,環状３号線（外苑東通り）,b,2005-07-12,2005-07-14,4,4,0.0,1.2,71,68
76,新宿区左門町13,35.686466,139.719818,JGD2011,環状３号線（外苑東通り）,c,2005-06-21,2005-06-23,4,4,0.0,1.2,72,71
77,新宿区高田馬場2-1-9,35.711758,139.709824,JGD2011,芝新宿王子線（明治通り）,c,2005-08-09,2005-08-11,4,4,0.0,1.2,76,75
78,新宿区納戸町36,35.696926,139.733063,JGD2011,区道３４－１９１,a,2005-10-25,2005-10-27,6,1,0.0,1.2,68,61
79,新宿区大久保3-1-3,35.704975,139.707657,JGD2011,環状６号線（明治通り）,c,2005-09-27,2005-09-29,4,4,0.0,1.2,77,75
