一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
578,羽村市羽加美4-2-9,35.765034,139.299774,JGD2011,羽村市羽加美４－２－９,a,2005-05-19,2005-05-20,4,2,1.5,1.2,70,65
579,羽村市羽加美1-29-5,35.768253,139.307465,JGD2011,羽村市羽加美１－２９－５,b,2005-05-19,2005-05-20,4,2,3.5,1.2,65,62
580,羽村市富士見平2-20-1,35.762592,139.325638,JGD2011,羽村市富士見平２－２０－１,a,2005-05-17,2005-05-17,4,4,2.5,1.2,76,ー
581,羽村市羽加美4-2-9,35.765034,139.299774,JGD2011,羽村市羽加美４－２－９,a,2005-11-17,2005-11-18,4,2,1.5,1.2,69,65
582,羽村市羽加美1-29-5,35.768253,139.307465,JGD2011,立川青梅線（新奥多摩街道）,b,2005-11-17,2005-11-18,4,2,3.5,1.2,66,63
583,羽村市富士見平2-20-1,35.762592,139.325638,JGD2011,羽村瑞穂線（羽村街道）,a,2005-11-17,2005-11-17,4,4,2.5,1.2,70,－
584,あきる野市山田723-3,35.726387,139.264984,JGD2011,杉並あきる野線（五日市街道）,A,2005-11-29,2005-11-30,4,4,3.8,1.2,65,59
585,あきる野市山田726,35.725697,139.265015,JGD2011,杉並あきる野線（五日市街道）,A,2005-11-29,2005-11-30,4,4,3.8,1.2,69,63
586,あきる野市小川638,35.721107,139.317123,JGD2011,瑞穂あきる野八王子線,a,2005-10-24,2005-10-25,4,2,1.0,1.2,70,65
588,あきる野市舘谷199,35.730366,139.231628,JGD2011,杉並あきる野線（五日市街道）,c,2005-10-24,2005-10-25,4,4,3.0,1.2,69,63
589,あきる野市小川837,35.720715,139.319839,JGD2011,杉並あきる野線（睦橋通り）,b,2005-10-24,2005-10-25,4,4,3.0,1.2,70,66
590,西東京市北原町1-26-21,35.731804,139.545975,JGD2011,杉並田無線（新青梅街道）,B,2005-11-24,2005-11-25,4,2,1.4,1.2,69,68
591,西東京市田無町1-4-11,35.731079,139.545563,JGD2011,杉並田無線（新青梅街道）,B,2005-11-24,2005-11-25,4,2,1.7,1.2,68,68
592,西東京市田無町1-1,35.731247,139.542877,JGD2011,新宿青梅線（新青梅街道）,c,2005-12-07,2007-12-08,4,4,0.0,1.5,74,73
594,西東京市向台町2-5-1,35.720837,139.542542,JGD2011,調布田無線（武蔵境通り）,b,2005-11-30,2005-12-01,4,2,6.0,1.5,69,65
595,西東京市田無町6-3-12,35.729973,139.531281,JGD2011,新宿青梅線（青梅街道）,c,2005-12-06,2005-12-07,4,2,2.0,1.5,70,67
596,西東京市保谷町1-19-11,35.732288,139.555161,JGD2011,杉並田無線（新青梅街道）,b,2005-11-29,2005-11-30,4,2,2.0,1.5,69,67
597,西東京市柳沢1-11-9,35.725906,139.553146,JGD2011,東京所沢線（青梅街道）,c,2005-06-08,2005-06-09,4,6,1.0,1.5,74,71
598,西東京市住吉町6-1-5,35.743519,139.551392,JGD2011,保谷志木線,a,2005-06-13,2005-06-14,4,2,2.0,1.5,67,65
603,西多摩郡日の出町大字大久野7002-4,35.753010,139.234390,JGD2011,青梅あきる野線（秋川街道）,B,2005-11-29,2005-11-30,4,2,1.5,1.2,71,65
604,西多摩郡日の出町大字大久野7056-3,35.749756,139.240509,JGD2011,青梅あきる野線（秋川街道）,B,2005-11-29,2005-11-30,4,2,1.5,1.2,71,66
