一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
614,羽村市富士見平2-20,35.762592,139.325638,JGD2011,羽村瑞穂線（羽村街道）,a,2002-11-26,2002-11-26,4,4,2.5,1.2,70,0
615,羽村市富士見平2-11,35.764153,139.329575,JGD2011,羽村瑞穂線,A,2003-01-09,2003-01-10,4,4,2.5,1.2,71,67
617,あきる野市小川638,35.721107,139.317123,JGD2011,瑞穂あきる野八王子線,a,2002-10-23,2002-10-24,4,2,1.0,1.2,72,70
618,あきる野市舘谷199,35.730366,139.231628,JGD2011,杉並あきる野線（五日市街道）,c,2002-10-23,2002-10-24,4,4,3.0,1.2,72,64
619,あきる野市小川837,35.720715,139.319839,JGD2011,杉並あきる野線（睦橋通り）,b,2002-10-23,2002-10-24,4,4,3.0,1.2,72,68
621,あきる野市乙津1999,35.738934,139.179306,JGD2011,十里木御嶽停車場線,A,2003-01-09,2003-01-10,4,2,1.6,1.2,63,56
622,あきる野市留原764,35.727200,139.229202,JGD2011,瑞穂あきる野八王子線,A,2003-01-08,2003-01-09,4,2,1.5,1.2,74,71
623,あきる野市小川728,35.722214,139.318878,JGD2011,檜原あきる野線,B,2003-01-09,2003-01-10,4,2,2.5,1.2,68,62
624,あきる野市切欠1976,35.715916,139.299240,JGD2011,十里木御嶽停車場線,B,2003-01-09,2003-01-10,4,1,0.3,1.2,62,52
625,西東京市田無町1-1,35.731247,139.542877,JGD2011,新宿青梅線（新青梅街道）,b,2002-12-04,2002-12-05,4,4,3.0,1.5,72,69
627,西東京市向台町2-5-1,35.720837,139.542542,JGD2011,調布田無線（武蔵境通り）,b,2002-11-27,2002-11-28,4,2,6.0,1.5,68,65
628,西東京市田無町6-3-12,35.729973,139.531281,JGD2011,新宿青梅線（青梅街道）,b,2002-12-03,2002-12-04,4,2,2.0,1.5,69,67
629,西東京市保谷町1-19-11,35.732288,139.555161,JGD2011,杉並田無線（新青梅街道）,b,2002-11-26,2002-11-27,4,2,2.0,1.5,69,67
630,西東京市柳沢1-11-9,35.725906,139.553146,JGD2011,東京所沢線（青梅街道）,c,2002-06-12,2002-06-13,4,6,1.0,1.5,74,72
631,西東京市住吉町6-5,35.746132,139.549942,JGD2011,保谷志木線,a,2002-06-13,2002-06-14,4,2,2.0,1.5,66,65
632,西東京市住吉町2-5,35.745358,139.548828,JGD2011,保谷志木線,A,2002-12-18,2002-12-19,4,2,1.1,1.2,72,70
633,西東京市本町6-21,35.726341,139.538010,JGD2011,東大泉田無線（保谷新道）,A,2002-12-18,2002-12-19,4,2,0.0,1.2,73,72
634,西東京市北原町2-1,35.733822,139.543564,JGD2011,ひばりケ丘停車場線（谷戸新道）,A,2002-12-11,2002-12-12,4,2,3.5,1.2,68,64
636,西多摩郡日の出町大久野7056,35.749756,139.240509,JGD2011,秋川街道,B,2003-01-09,2003-01-10,4,2,1.6,1.2,72,65
637,西多摩郡日の出町大久野1529,35.742558,139.229736,JGD2011,青梅あきる野線（秋川街道）,A,2003-01-09,2003-01-10,4,2,3.0,1.2,70,63
638,西多摩郡日の出町平井3231,35.742542,139.259125,JGD2011,奥多摩あきる野線,A,2003-01-09,2003-01-10,4,2,3.5,1.2,69,62
639,西多摩郡日の出町平井2041,35.737572,139.257889,JGD2011,山田平井線,A,2003-01-09,2003-01-10,4,2,0.7,1.2,71,65
640,西多摩郡日の出町大久野6596,35.755451,139.236893,JGD2011,青梅日の出線,B,2003-01-09,2003-01-10,4,2,2.2,1.2,66,60
