一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
159,目黒区中央町2-17-15,35.633171,139.689301,JGD2011,古川橋二子玉川線（目黒通り）,b,2003-05-20,2003-05-22,4,2,3.0,1.2,67,67
160,目黒区東が丘1-6-4,35.626427,139.670532,JGD2011,古川橋二子玉川線（駒沢通り）,a,2003-06-10,2003-06-12,4,2,3.0,1.2,70,70
161,目黒区柿の木坂1-1-4,35.623192,139.678467,JGD2011,環状７号線,b,2003-06-03,2003-06-05,4,6,4.0,1.2,76,76
162,目黒区南3-2-2,35.614388,139.684067,JGD2011,環状７号線,b,2003-06-10,2003-06-12,4,4,5.0,1.2,72,72
163,目黒区下目黒1-6-18,35.633797,139.711502,JGD2011,白金台町等々力線（目黒通り）,c,2003-07-15,2003-07-17,4,4,5.0,1.2,73,72
164,目黒区碑文谷4-16-18,35.621113,139.682098,JGD2011,白金台町等々力線（目黒通り）,b,2003-07-15,2003-07-17,4,6,4.0,1.2,73,73
165,目黒区八雲2-9-12,35.615467,139.670166,JGD2011,白金台町等々力線（目黒通り）,b,2003-07-15,2003-07-17,4,6,4.0,1.2,73,72
166,目黒区青葉台2-21-13,35.648201,139.693634,JGD2011,環状６号線（山手通り）,c,2003-08-19,2003-08-21,4,4,4.0,1.2,71,69
167,目黒区目黒3-1-7,35.635330,139.706146,JGD2011,環状６号線（山手通り）,c,2003-08-19,2003-08-21,4,4,6.0,1.2,73,72
168,目黒区大橋1-10-17,35.651321,139.686584,JGD2011,国道２４６号（玉川通り）,c,2003-09-02,2003-09-04,3,6,5.0,1.2,75,74
169,目黒区大橋2-19-38,35.655392,139.681992,JGD2011,渋谷経堂線（淡島通り）,b,2003-09-02,2003-09-02,4,2,3.0,1.2,70,69
170,目黒区東山3-1-15,35.650799,139.685730,JGD2011,国道２４６号（玉川通り）,C,2003-12-04,2003-12-05,3,6,4.5,1.2,75,76
171,目黒区下目黒2-21-28,35.632412,139.709274,JGD2011,白金台町等々力線（目黒通り）,C,2003-12-02,2003-12-03,4,4,3.7,1.2,72,71
172,目黒区下目黒3-4-3,35.630386,139.708832,JGD2011,環状６号線（山手通り）,C,2003-12-02,2003-12-03,4,4,3.4,1.2,77,76
173,目黒区青葉台2-2-1,35.652138,139.694687,JGD2011,環状６号線（山手通り）,A,2003-12-02,2003-12-03,4,4,3.8,1.2,71,69
174,目黒区柿の木坂2-4-3,35.625145,139.677933,JGD2011,環状７号線,B,2003-12-04,2003-12-05,4,6,3.7,1.2,76,77
175,目黒区柿の木坂3-9-14,35.627331,139.673248,JGD2011,古川橋二子玉川線（駒沢通り）,A,2003-12-04,2003-12-05,4,2,3.0,1.2,71,71
