一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
537,武蔵村山市伊奈平2-19-1,35.740856,139.382156,JGD2011,都道八王子武蔵村山線,ｃ,2007-10-23,2007-10-24,4,2,3.5,1.2,67,63
538,武蔵村山市大南1-148,35.736668,139.395889,JGD2011,都道所沢武蔵村山立川線,ｃ,2007-10-25,2007-10-26,4,2,2.2,1.2,66,63
540,武蔵村山市中央2-112,35.750523,139.392029,JGD2011,都道新宿青梅線（新青梅街道）,B,2008-01-30,2008-01-31,4,4,2.0,1.2,71,68
541,武蔵村山市榎2-29,35.744476,139.391449,JGD2011,都道所沢武蔵村山立川線,B,2008-01-30,2008-01-31,4,2,1.3,1.2,68,65
542,武蔵村山市伊奈平6-13,35.744366,139.374390,JGD2011,都道三ツ木八王子線,C,2008-01-30,2008-01-31,4,2,1.3,1.2,72,69
543,多摩市一ﾉ宮4-40,35.651226,139.438278,JGD2011,都道府中相模原線（野猿街道）,c,2007-12-13,2007-12-19,4,8,4.0,1.2,69,65
544,多摩市貝取5,35.612305,139.440384,JGD2011,都道府中町田線（鎌倉街道）,b,2007-12-13,2007-12-19,4,4,4.0,1.2,68,65
545,多摩市関戸4-10,35.647438,139.452744,JGD2011,都道府中町田線（鎌倉街道）,c,2007-12-13,2007-12-19,4,7,4.0,1.2,70,68
546,多摩市鶴牧1-1-4,35.625404,139.421799,JGD2011,都道小山乞田線（多摩ニュータウン通り）,c,2007-12-13,2007-12-19,4,4,3.5,1.2,68,64
547,多摩市乞田712,35.631371,139.436386,JGD2011,都道小山乞田線（多摩ニュータウン通り）,b,2007-12-13,2007-12-19,4,4,4.0,1.2,67,63
548,多摩市関戸5-12-8,35.641865,139.450806,JGD2011,都道府中町田線（鎌倉街道）,b,2007-12-13,2007-12-19,4,5,4.0,1.2,69,67
549,多摩市永山2-26-14,35.625298,139.442551,JGD2011,都道府中町田線（鎌倉街道）,b,2007-12-13,2007-12-19,4,4,3.5,1.2,67,65
550,多摩市一ﾉ宮1-27-7,35.651836,139.438416,JGD2011,都道府中相模原線（川崎街道）,c,2007-12-13,2007-12-19,4,5,5.0,1.2,70,66
551,多摩市和田1837,35.635723,139.433426,JGD2011,都道府中相模原線（野猿街道）,b,2007-12-13,2007-12-19,4,4,4.0,1.2,71,68
552,多摩市南野3-15-2,35.612259,139.414017,JGD2011,都道町田日野線（尾根幹線）,b,2007-12-13,2007-12-19,4,2,5.5,1.2,64,60
553,稲城市矢野口432,35.640675,139.521408,JGD2011,都道川崎府中線（川崎街道）,ｃ,2007-08-21,2007-08-21,4,4,8.0,1.2,70,－
554,稲城市大丸928-1,35.647930,139.492218,JGD2011,都道川崎府中線（川崎街道）,ｃ,2007-08-21,2007-08-21,4,4,6.0,1.2,71,－
555,稲城市坂浜418,35.627499,139.487488,JGD2011,都道町田調布線（鶴川街道）,ａ,2007-08-21,2007-08-21,4,2,2.0,1.2,70,－
556,稲城市東長沼1595,35.641037,139.508560,JGD2011,都道町田調布線（鶴川街道）,ｂ,2007-08-21,2007-08-21,4,2,4.0,1.2,65,－
557,稲城市百村2130,35.637875,139.493317,JGD2011,都道町田調布線（鶴川街道）,ａ,2007-08-21,2007-08-21,4,2,5.0,1.2,64,－
558,稲城市若葉台2-17-1,35.621483,139.478241,JGD2011,都道町田調布線（鶴川街道）,b,2007-08-21,2007-08-21,4,2,6.0,1.2,63,－
559,稲城市東長沼1362-1,35.643494,139.506638,JGD2011,都道川崎府中線（川崎街道）,ｂ,2007-08-21,2007-08-22,4,4,6.0,1.2,69,66
560,稲城市大丸1173,35.649818,139.481720,JGD2011,都道稲城日野線（川崎街道）,ｃ,2007-08-21,2007-08-22,4,4,6.0,1.2,69,66
561,羽村市羽加美4-2-9,35.765034,139.299774,JGD2011,都道立川青梅線（奥多摩街道）,a,2007-05-17,2007-05-18,4,2,1.5,1.2,69,64
562,羽村市羽加美1-29-5,35.768253,139.307465,JGD2011,都道立川青梅線（新奥多摩街道）,b,2007-05-17,2007-05-18,4,2,3.5,1.2,67,61
563,羽村市富士見平2-20-1,35.762592,139.325638,JGD2011,都道羽村瑞穂線（羽村街道）,a,2007-05-15,2007-05-16,4,4,2.5,1.2,69,－
564,羽村市羽加美4-2-9,35.765034,139.299774,JGD2011,都道立川青梅線（奥多摩街道）,a,2007-11-15,2007-11-16,4,2,1.5,1.2,69,64
565,羽村市羽加美1-29-5,35.768253,139.307465,JGD2011,都道立川青梅線（新奥多摩街道）,b,2007-11-15,2007-11-16,4,2,3.5,1.2,66,62
