一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
303,荒川区東尾久2-43-9,35.742863,139.769562,JGD2011,台東鳩ヶ谷線（尾久橋通り）,c,2003-12-15,2003-12-19,4,4,6.5,1.5,71,69
304,荒川区荒川3-51-3,35.735783,139.780014,JGD2011,王子千住南砂町線（明治通り）,c,2003-09-08,2003-09-12,4,6,3.3,1.2,71,69
305,荒川区南千住1-59-11,35.734081,139.793381,JGD2011,国道４号（日光街道）,c,2003-05-12,2003-05-16,3,4,4.4,1.8,74,74
306,荒川区町屋3-8-15,35.746952,139.782974,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2003-10-20,2003-10-22,4,2,3.2,1.6,70,69
307,荒川区荒川3-67-1,35.734917,139.778183,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2003-09-29,2003-10-01,4,4,3.4,1.3,69,66
308,荒川区東日暮里6-17-6,35.729103,139.777298,JGD2011,特別区道荒１０７号線（日暮里中央通り）,c,2003-11-10,2003-11-14,6,2,3.3,1.8,67,64
309,荒川区東尾久6-35-10,35.749165,139.772858,JGD2011,特別区道荒１１１号線（旭電化通り）,c,2004-01-19,2004-01-23,6,2,2.5,1.5,67,62
310,荒川区南千住5-6-15,35.733055,139.793564,JGD2011,国道４号（日光街道）,C,2003-10-16,2003-10-17,3,4,4.1,1.2,72,73
311,荒川区荒川3-22-10,35.734619,139.782333,JGD2011,王子千住南砂町線（明治通り）,C,2003-10-16,2003-10-17,4,4,4.1,1.2,71,69
312,荒川区東尾久2-49-5,35.744804,139.769638,JGD2011,台東鳩ヶ谷線（尾久橋通り）,C,2003-10-16,2003-10-17,4,4,4.0,1.2,71,70
