一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
159,目黒区青葉台2-21-13,35.648201,139.693634,JGD2011,環状６号線（山手通り）,c,2002-09-10,2002-09-12,4,4,4.0,1.2,72,70
160,目黒区目黒3-1-7,35.635330,139.706146,JGD2011,環状６号線（山手通り）,c,2002-08-20,2002-08-22,4,4,6.0,1.2,72,74
162,目黒区大橋2-19-38,35.655392,139.681992,JGD2011,渋谷経堂線（淡島通り）,b,2002-09-03,2002-09-05,4,2,3.0,1.2,72,74
163,目黒区中根1-5-9,35.617252,139.675919,JGD2011,白金台町等々力線（目黒通り）,C,2002-11-21,2002-11-22,4,6,4.0,1.2,75,75
164,目黒区八雲3-6-3,35.617790,139.667786,JGD2011,上馬奥沢線（自由通り）,A,2002-11-04,2002-11-05,4,2,1.6,1.2,70,67
165,大田区大森西2-2-1,35.578014,139.728333,JGD2011,環状７号線,c,2002-12-02,2002-12-09,4,5,6.3,4.2,73,73
167,大田区蒲田本町2-3-6,35.558079,139.720215,JGD2011,環状８号線,c,2002-12-02,2002-12-09,4,6,6.3,2.4,68,66
168,大田区南千束1-33-1,35.601444,139.693100,JGD2011,東京丸子横浜線（中原街道）,b,2002-12-02,2002-12-09,4,4,5.7,2.8,70,67
169,大田区北千束1-2-1,35.610767,139.691086,JGD2011,環状７号線,b,2002-09-02,2002-09-05,4,4,4.4,1.8,72,72
170,大田区上池台1-46-2,35.600658,139.700729,JGD2011,環状７号線,b,2002-09-02,2002-09-05,4,4,5.8,1.5,74,73
171,大田区南馬込2-31-4,35.588638,139.718979,JGD2011,環状７号線,b,2002-09-09,2002-09-12,4,4,4.6,1.6,73,72
172,大田区大森本町2-26-7,35.578068,139.736801,JGD2011,環状７号線,c,2002-09-09,2002-09-12,4,6,2.8,2.5,75,74
179,大田区中央3-2,35.578308,139.718430,JGD2011,東品川下丸子線（池上通り（部分））,C,2002-11-21,2002-11-22,4,2,3.7,1.2,69,67
180,大田区西六郷2-57,35.548550,139.704666,JGD2011,大師橋瓦斯橋線,C,2002-11-21,2002-11-22,4,3,0.0,1.2,57,50
181,世田谷区羽根木1-6-14,35.664577,139.660339,JGD2011,環状７号線,c,2002-05-07,2002-05-17,4,5,4.2,1.3,72,72
183,世田谷区船橋7-20-8,35.658321,139.615356,JGD2011,環状８号線,b,2002-08-02,2002-08-12,4,6,3.0,1.3,72,72
185,世田谷区野毛1-25-1,35.605839,139.641632,JGD2011,環状８号線,b,2002-10-01,2002-10-11,4,6,4.2,1.3,72,70
187,世田谷区世田谷1-11-18,35.641205,139.653061,JGD2011,世田谷町田線（世田谷通り）,c,2002-04-09,2002-04-19,4,2,3.5,1.2,71,70
188,世田谷区代沢4-1-2,35.651436,139.669678,JGD2011,渋谷経堂線（淡島通り）,b,2002-06-18,2002-06-28,4,2,3.0,1.2,71,68
189,世田谷区深沢7-16-3,35.621071,139.648407,JGD2011,古川橋二子玉川線（駒沢通り）,a,2002-07-02,2002-07-12,4,2,3.0,2.5,70,69
190,世田谷区鎌田3-18-5,35.619007,139.617798,JGD2011,大田調布線（多摩堤通り）,a,2002-07-17,2002-07-27,4,2,5.0,1.2,70,71
191,世田谷区上祖師谷2-7-6,35.658173,139.599258,JGD2011,調布経堂停車場線,a,2002-08-20,2002-08-30,4,2,1.0,1.2,70,65
193,世田谷区野沢3-4-18,35.629002,139.674240,JGD2011,環状７号線,b,2002-12-05,2002-12-06,4,6,2.7,1.3,74,73
195,世田谷区太子堂4-6-4,35.643513,139.666473,JGD2011,世田谷町田線（世田谷通り）,c,2002-12-16,2002-12-17,4,2,3.5,1.2,75,74
197,世田谷区千歳台3-20-1,35.653828,139.615509,JGD2011,環状８号線,b,2002-12-03,2002-12-04,4,6,2.5,1.2,72,72
198,世田谷区砧公園7,35.630386,139.620163,JGD2011,環状８号線,a,2002-12-18,2002-12-19,4,6,4.6,1.2,72,73
199,世田谷区大蔵3-3,35.633099,139.607727,JGD2011,世田谷町田線（世田谷通り）,a,2002-12-12,2002-12-13,4,2,3.0,1.2,72,72
200,世田谷区鎌田3-14-1,35.620449,139.614304,JGD2011,大田調布線（多摩堤通り）,a,2002-12-14,2002-12-15,4,2,1.4,1.2,70,66
