一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
565,多摩市一ﾉ宮4-40-6,35.651226,139.438278,JGD2011,府中相模原線（川崎街道）,c,2005-02-19,2005-02-25,4,5,4.0,1.2,69,65
566,多摩市永山7-6-3,35.612514,139.448669,JGD2011,府中町田線,b,2005-02-19,2005-02-25,4,4,4.0,1.2,67,64
567,多摩市関戸4-10,35.647438,139.452744,JGD2011,府中町田線,c,2005-02-19,2005-02-25,4,7,4.0,1.2,70,68
568,多摩市鶴牧1-1-4,35.625404,139.421799,JGD2011,小山乞田線（多摩ニュータウン通り）,c,2005-02-19,2005-02-25,4,4,3.5,1.2,69,66
569,多摩市関戸6-11-1,35.636600,139.446716,JGD2011,府中町田線（旧鎌倉街道）,b,2005-02-22,2006-02-23,4,2,1.0,1.2,66,61
570,多摩市関戸6-4-20,35.636635,139.448532,JGD2011,府中町田線（鎌倉街道）,b,2005-02-22,2006-02-23,4,5,3.5,1.2,68,65
571,多摩市乞田712,35.631371,139.436386,JGD2011,小山乞田線（多摩ニュータウン通り）,b,2005-02-19,2005-02-25,4,4,4.0,1.2,71,68
572,多摩市諏訪6-5,35.620663,139.457764,JGD2011,府中町田線,b,2005-02-22,2006-02-23,4,2,2.6,1.2,73,69
573,多摩市関戸6-4,35.636635,139.448532,JGD2011,府中町田線（尾根幹線道路）,B,2004-12-16,2004-12-17,4,4,2.8,1.2,73,70
574,多摩市関戸5-9,35.641861,139.451431,JGD2011,府中町田線,B,2004-12-16,2004-12-17,4,4,3.0,1.2,68,65
