一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
226,渋谷区初台1-32,35.679077,139.684341,JGD2011,国道２０号（甲州街道）,c,2003-12-04,2003-12-05,3,8,5.0,2.0,72,72
227,渋谷区千駄ヶ谷2-4-1,35.675117,139.707581,JGD2011,芝新宿王子線（明治通り）,c,2003-12-04,2003-12-05,4,4,4.0,3.0,70,69
228,渋谷区初台1-4,35.679108,139.688416,JGD2011,環状６号線（山手通り）,b,2003-12-04,2003-12-05,4,4,4.0,2.0,75,73
229,渋谷区代々木3-21,35.686443,139.695099,JGD2011,国道２０号（甲州街道）,c,2003-12-04,2003-12-05,3,8,6.0,2.0,71,71
230,渋谷区南平台町16-25,35.654274,139.694397,JGD2011,国道２４６号（玉川通り）,c,2003-12-04,2003-12-05,3,6,5.0,2.0,76,76
231,渋谷区鉢山町8-1,35.650227,139.698654,JGD2011,環状６号線（山手通り）,a,2003-12-04,2003-12-05,4,4,3.0,2.0,68,69
232,渋谷区東3-14-13,35.651119,139.709732,JGD2011,芝新宿王子線（明治通り）,c,2003-12-04,2003-12-05,4,4,5.0,2.0,70,68
233,渋谷区幡ヶ谷2-1-1,35.678387,139.678772,JGD2011,国道２０号（甲州街道）,C,2003-11-18,2003-11-19,3,6,3.8,1.2,72,71
234,渋谷区東2-17-12,35.652603,139.709167,JGD2011,芝新宿王子線（明治通り）,C,2003-11-18,2003-11-19,4,4,7.0,1.2,70,68
235,渋谷区富ヶ谷2-8-7,35.664543,139.687408,JGD2011,環状６号線（山手通り）,B,2003-11-18,2003-11-19,4,4,3.6,1.2,76,75
236,渋谷区渋谷2-10-15,35.660221,139.706573,JGD2011,国道２４６号（玉川通り）,C,2003-11-18,2003-11-19,3,8,6.1,1.2,67,67
237,渋谷区神宮前3-37-1,35.671329,139.712677,JGD2011,北品川四谷線（外苑西通り）,C,2003-11-18,2003-11-19,4,4,3.0,1.2,67,65
238,渋谷区恵比寿南3-3-12,35.646004,139.704681,JGD2011,古川橋二子玉川線（駒沢通り）,C,2003-11-18,2003-11-19,4,6,3.5,1.2,70,70
