一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
256,豊島区南池袋3-7-8,35.723545,139.712311,JGD2011,芝新宿王子線,c,2005-06-13,2005-06-15,4,4,4.0,1.3,74,73
257,豊島区長崎1-28-22,35.729290,139.696808,JGD2011,環状６号線（山手通り）,c,2005-06-20,2005-06-21,4,4,4.0,1.3,67,66
258,豊島区南長崎3-5-2,35.723106,139.687775,JGD2011,千代田練馬田無線（目白通り）,c,2005-06-27,2005-06-28,4,2,3.0,1.2,71,70
259,豊島区北大塚3-30-10,35.735489,139.726135,JGD2011,小石川西巣鴨線（癌研通り）,c,2005-11-14,2005-11-15,4,2,4.8,2.1,66,64
260,豊島区駒込3-20-12,35.737965,139.745590,JGD2011,本郷赤羽線,c,2005-11-17,2005-11-18,4,4,5.5,1.8,70,67
261,豊島区池袋1-13-22,35.737099,139.713638,JGD2011,国道２５４号（川越街道）,c,2005-11-21,2005-11-24,3,6,5.0,1.7,73,71
262,豊島区池袋1-13-22,35.737099,139.713638,JGD2011,首都高速５号池袋線,c,2005-11-21,2005-11-24,2,4,8.3,22.5,76,76
263,豊島区西巣鴨4-9-1,35.743462,139.729477,JGD2011,国道１７号（白山通り）,c,2005-12-07,2005-12-08,3,6,5.5,1.5,67,65
264,豊島区東池袋5-39-18,35.728218,139.725494,JGD2011,国道２５４号（春日通り）,c,2005-12-12,2005-12-15,3,4,3.4,1.3,71,69
265,豊島区高田3-19-13,35.715038,139.708008,JGD2011,千代田練馬田無線（新目白通り）,c,2005-12-19,2005-12-20,4,6,2.7,1.4,71,72
266,豊島区池袋1-16-31,35.737663,139.712006,JGD2011,国道２５４号（川越街道）,c,2005-11-21,2005-11-22,3,6,5.2,1.2,71,69
267,豊島区西巣鴨1-14-3,35.739410,139.723801,JGD2011,芝新宿王子線,c,2005-11-21,2005-11-22,4,4,4.0,1.2,70,68
268,豊島区池袋3-1-6,35.733288,139.701813,JGD2011,区道11-13号,c,2006-01-11,2006-01-12,5,4,5.5,1.2,67,66
