一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
205,世田谷区等々力3-27-7,35.610371,139.650818,JGD2011,白金台町等々力線（目黒通り）,b,2004-12-07,2004-12-08,4,4,2.0,1.2,73,72
206,世田谷区奥沢8-2-3,35.602543,139.658829,JGD2011,環状８号線,B,2004-11-04,2004-11-05,4,6,2.7,1.2,71,69
208,世田谷区代田3-2-12,35.652069,139.660034,JGD2011,環状７号線,B,2004-11-04,2004-11-05,4,6,2.0,1.2,75,75
209,世田谷区喜多見6-19-7,35.631779,139.602478,JGD2011,世田谷町田線（世田谷通り）,B,2004-11-01,2004-11-02,4,2,3.0,1.2,73,73
210,世田谷区野沢4-8-20,35.631832,139.668655,JGD2011,環状７号線,C,2004-11-04,2004-11-05,4,6,6.4,1.2,71,71
211,世田谷区桜丘4-23,35.641811,139.619843,JGD2011,環状８号線,B,2004-11-01,2004-11-02,4,6,2.7,1.2,72,72
212,世田谷区千歳台4-29-11,35.658829,139.612717,JGD2011,調布経堂停車場線,A,2004-11-01,2004-11-02,4,2,3.3,1.2,68,65
213,世田谷区船橋1-44-8,35.650986,139.619919,JGD2011,高円寺砧浄水場線,A,2004-11-01,2004-11-02,4,1,1.2,1.2,66,61
215,渋谷区千駄ヶ谷2-4,35.675117,139.707581,JGD2011,芝新宿王子線（明治通り）,c,2004-09-14,2004-09-15,4,4,4.0,2.0,71,69
216,渋谷区初台2-27,35.675186,139.687469,JGD2011,環状６号線（山手通り）,b,2004-09-09,2004-09-10,4,4,3.0,2.0,63,62
219,渋谷区鉢山町8,35.650227,139.698654,JGD2011,環状６号線（山手通り）,a,2004-09-16,2004-09-17,4,4,3.0,2.0,68,67
220,渋谷区東3-14,35.651119,139.709732,JGD2011,芝新宿王子線（明治通り）,c,2004-09-16,2004-09-17,4,4,5.0,2.0,70,67
222,渋谷区広尾5-8,35.648281,139.721222,JGD2011,古川橋二子玉川線,C,2004-09-16,2004-09-17,4,6,4.5,1.2,68,66
223,渋谷区初台1-2,35.678291,139.687866,JGD2011,環状６号線（山手通り）,B,2004-09-09,2004-09-10,4,4,3.0,1.2,75,74
224,渋谷区千駄ヶ谷3-1,35.675823,139.706238,JGD2011,芝新宿王子線（明治通り）,C,2004-09-14,2004-09-15,4,4,4.2,1.2,70,68
225,渋谷区本町1-56,35.682873,139.683731,JGD2011,角筈和泉町線,C,2004-09-09,2004-09-10,4,2,3.0,1.2,67,68
226,渋谷区神宮前5-2,35.665829,139.709366,JGD2011,赤坂杉並線,C,2004-09-14,2004-09-15,4,4,5.8,1.2,68,69
227,中野区大和町1-12-1,35.712528,139.653717,JGD2011,環状７号線,c,2004-10-12,2004-10-15,4,4,4.5,1.2,77,78
228,中野区江原町3-5-1,35.730846,139.675552,JGD2011,千代田練馬田無線（目白通り）,c,2004-11-09,2004-11-12,4,4,4.1,1.2,71,69
229,中野区本町4-18-12,35.696976,139.672409,JGD2011,東京所沢線（青梅街道）,c,2004-10-12,2004-10-15,4,4,0.5,1.2,71,71
230,中野区中野2-17-4,35.702869,139.669495,JGD2011,神楽坂高円寺線（大久保通り）,c,2004-11-09,2004-11-12,4,2,1.9,1.2,69,67
231,中野区中野5-68-7,35.709263,139.665207,JGD2011,特例都道420号鮫洲大山線,c,2004-10-12,2004-10-15,4,4,3.5,1.2,69,68
232,中野区弥生町4-20,35.686672,139.671631,JGD2011,新宿国立線（方南通り）,c,2004-10-12,2004-10-15,4,2,3.5,1.2,69,67
233,中野区江古田4-2,35.724026,139.665192,JGD2011,落合井草線（新青梅街道）,c,2004-11-09,2004-11-12,4,2,3.1,1.2,71,70
234,中野区上鷺宮3-17-4,35.735073,139.631134,JGD2011,椎名町上井草線（千川通り）,c,2004-11-09,2004-11-12,4,2,2.7,1.2,72,69
235,中野区白鷺1-27-4,35.720589,139.636948,JGD2011,世田谷貫井線（中杉通り）,c,2004-11-09,2004-11-12,4,2,1.2,1.2,68,67
236,中野区中野5-4-7,35.709061,139.672165,JGD2011,飯田橋石神井新座線,c,2004-10-12,2004-10-15,4,2,3.0,1.2,71,70
237,中野区中央2-18-21,35.700245,139.682617,JGD2011,環状６号線（山手通り）,c,2004-10-07,2004-10-08,4,4,4.0,1.2,71,70
