一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
89,台東区下谷3-1-30,35.723507,139.786118,JGD2011,国道４号（昭和通り）,c,2001-04-16,2001-04-20,3,6,10.0,1.0,73,74
90,台東区上野5-23-12,35.706253,139.775772,JGD2011,国道４号（昭和通り）,c,2001-06-11,2001-06-15,3,6,6.0,1.0,74,72
91,台東区浅草橋3-20-18,35.701096,139.788528,JGD2011,国道６号（江戸通り）,c,2001-11-12,2001-11-16,3,6,5.0,1.0,69,67
92,台東区駒形1-4-15,35.707001,139.794510,JGD2011,国道６号（江戸通り）,c,2002-01-21,2002-01-25,3,4,5.0,1.0,72,72
93,台東区今戸1-1-10,35.718094,139.805069,JGD2011,主地道３１４号（言問大谷田線）,b,2001-12-10,2001-12-14,4,1,3.0,1.0,62,58
94,台東区台東2-6-4,35.702648,139.777527,JGD2011,主地道３１５号（御徒町小岩線）,c,2001-10-15,2001-10-19,4,4,4.0,1.0,72,71
95,台東区入谷1-3-2,35.719337,139.786346,JGD2011,環状３号線（言問通り）,c,2001-05-14,2001-05-18,4,4,5.0,1.0,71,69
96,台東区谷中1-1-21,35.719852,139.768478,JGD2011,環状３号線（言問通り）,c,2001-07-02,2001-07-06,4,2,2.0,1.0,70,69
97,台東区東上野5-2-2,35.711891,139.781128,JGD2011,上野月島線（浅草通り）,c,2001-09-17,2001-09-21,4,6,6.0,1.0,71,68
98,台東区上野5-6,35.703949,139.775513,JGD2011,国道４号（昭和通り）,C,2002-01-17,2002-01-18,3,6,6.0,1.2,74,73
99,台東区根岸2-19,35.725464,139.775696,JGD2011,台東鳩ヶ谷線（尾久橋通り）,C,2002-01-17,2002-01-18,4,6,2.7,1.2,72,68
100,台東区根岸3-10,35.724277,139.778931,JGD2011,上野尾竹橋線（尾竹橋通り）,C,2002-01-17,2002-01-18,4,4,3.0,1.2,68,65
101,台東区蔵前4-30,35.705235,139.790222,JGD2011,蔵前三ノ輪線,C,2002-01-17,2002-01-18,4,6,5.5,1.2,67,63
