一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
441,立川市泉町786-11,35.718124,139.417175,JGD2011,立川東大和線（芋窪街道）,a,2002-11-14,2002-11-15,4,4,6.0,1.2,68,65
442,立川市西砂町6-12-10,35.729572,139.372147,JGD2011,杉並あきる野線（五日市街道）,a,2002-10-08,2002-10-09,4,2,2.0,1.2,72,70
443,立川市柴崎町1-17-7,35.692822,139.405746,JGD2011,立川青梅線（奥多摩街道）,a,2002-10-16,2002-10-17,4,2,1.0,1.2,68,62
444,立川市幸町3-3-9,35.718521,139.430435,JGD2011,立川所沢線（立川通り）,b,2002-10-29,2002-10-30,4,2,2.0,1.2,72,70
445,立川市幸町4-3-1,35.723442,139.426300,JGD2011,杉並あきる野線（五日市街道）,b,2002-11-07,2002-11-08,4,2,2.0,1.2,68,66
446,立川市高松町2-26-3,35.704899,139.418930,JGD2011,立川所沢線（立川通り）,c,2002-10-28,2002-10-29,4,2,3.0,1.2,72,71
447,立川市若葉町4-12,35.725296,139.433334,JGD2011,立川所沢線（立川通り）,B,2002-12-18,2002-12-19,4,2,2.1,1.2,71,69
448,立川市羽衣町2-4,35.696644,139.429108,JGD2011,立川国分寺線,C,2002-12-18,2002-12-19,4,2,1.3,1.2,69,65
449,武蔵野市中町2-10,35.706509,139.563416,JGD2011,杉並五日市線（井ノ頭通り）,c,2003-02-25,2003-02-26,4,2,0.0,15.0,71,70
450,武蔵野市中町3-9-11,35.710838,139.565765,JGD2011,杉並五日市線（井ノ頭通り）,c,2003-02-21,2003-02-22,4,2,0.0,1.6,71,70
452,武蔵野市境南町1-26-1,35.697666,139.547852,JGD2011,調布田無線（武蔵境通り）,a,2003-03-10,2003-03-11,4,2,0.0,1.5,68,66
453,武蔵野市八幡町4-28-13,35.719620,139.554062,JGD2011,青梅あきる野線,b,2003-02-28,2003-03-01,4,3,0.0,1.5,70,69
454,武蔵野市吉祥寺東町2-42,35.709709,139.588226,JGD2011,杉並武蔵野線（吉祥寺通り）,A,2002-12-11,2002-12-12,4,2,1.4,1.2,69,65
455,三鷹市上連雀9-41-4,35.687614,139.550568,JGD2011,調布田無線（武蔵境通り）,a,2002-05-13,2002-05-17,4,2,2.0,1.0,70,69
456,三鷹市上連雀9-18-16,35.684200,139.553696,JGD2011,府中三鷹線（人見街道）,b,2002-05-20,2002-05-24,4,2,2.0,1.0,72,70
457,三鷹市野崎1-18-7,35.682297,139.551224,JGD2011,新宿国立線（東八道路）,b,2002-05-27,2002-05-31,4,6,3.0,1.0,70,68
458,三鷹市下連雀1-13-1,35.695774,139.569687,JGD2011,武蔵野狛江線（吉祥寺通り）,b,2002-06-03,2002-06-07,4,2,2.0,1.0,69,66
460,三鷹市新川3-16-23,35.681198,139.570694,JGD2011,新宿国立線（東八道路）,a,2003-01-21,2003-01-22,4,4,36.0,1.0,62,57
462,三鷹市中原1-29,35.666393,139.575348,JGD2011,武蔵野狛江線,C,2002-12-11,2002-12-12,4,2,1.5,1.2,72,69
463,三鷹市上連雀6-5,35.690910,139.559296,JGD2011,武蔵野調布線,B,2002-12-11,2002-12-12,4,2,3.4,1.2,71,68
464,青梅市新町1-21-13,35.787998,139.298141,JGD2011,新宿青梅線（青梅街道）,b,2002-10-24,2002-10-25,4,4,5.0,1.2,71,66
465,青梅市畑中3-953-1,35.778954,139.235001,JGD2011,奥多摩青梅線,a,2002-10-17,2002-10-18,4,2,5.0,1.2,73,68
467,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,青梅飯能線（成木街道）,a,2002-10-07,2002-10-08,4,2,2.0,1.2,70,63
468,青梅市長淵8-234-2,35.774155,139.258316,JGD2011,青梅あきる野線（秋川街道）,c,2002-10-02,2002-10-03,4,2,2.0,1.4,71,64
470,青梅市今井1-123,35.807484,139.304855,JGD2011,瑞穂富岡線（岩蔵街道）,C,2003-01-09,2003-01-10,4,2,1.1,1.2,69,65
472,青梅市小曾木3-1803,35.816727,139.271286,JGD2011,青梅飯能線（小曽木街道）,A,2003-01-09,2003-01-10,4,2,1.0,1.2,69,65
473,青梅市成木5-1326,35.828053,139.242371,JGD2011,青梅秩父線（成木街道）,B,2003-01-09,2003-01-10,4,2,1.8,1.2,65,55
474,青梅市成木8-175,35.818748,139.240784,JGD2011,下畑軍畑線,B,2003-01-09,2003-01-10,4,2,1.0,1.2,71,62
