一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
14,千代田区神田錦町3-18,35.693203,139.761337,JGD2011,区道１０１号(千代田通り),c,2008-02-05,2008-02-07,5,4,4.0,1.5,69,67
21,千代田区岩本町2-8,35.692696,139.776596,JGD2011,区道千第６１９号（神田金物通り）,C,2007-12-03,2007-12-04,5,5,3.7,1.2,67,66
22,千代田区西神田3-5,35.698345,139.753006,JGD2011,区道千第３０３号(専大通り）,C,2007-12-03,2007-12-04,5,6,4.4,1.2,66,66
66,新宿区新宿1-7-3,35.688854,139.710388,JGD2011,区道４１－９００(新宿通り),c,2007-06-05,2007-06-07,4,4,0.0,1.2,70,70
80,台東区東上野5-9,35.713055,139.782730,JGD2011,区道53号,C,2007-06-19,2007-06-20,5,4,3.2,1.2,66,64
81,台東区上野5-3,35.703289,139.774597,JGD2011,区道55号,C,2007-06-19,2007-06-20,5,4,5.0,1.2,69,67
82,台東区浅草1-35,35.712540,139.797485,JGD2011,区道60号,C,2007-06-19,2007-06-20,5,4,3.5,1.2,67,63
261,豊島区西池袋3-21-15,35.729572,139.706909,JGD2011,区道１２－７３０号（劇場通り）,ｃ,2007-11-13,2007-11-14,5,4,5.0,1.2,68,66
361,江戸川区西葛西8,35.656258,139.861069,JGD2011,区道A0200（葛西中央通り）,B,2007-10-29,2007-10-30,5,6,3.7,1.2,65,61
380,八王子市八木町8-14,35.661766,139.320541,JGD2011,市道八王子幹線一級17号線（国道20号バイパス）,ｃ,2008-01-16,2007-01-17,5,4,3.0,1.2,72,69
426,青梅市新町8-20,35.784454,139.309372,JGD2011,市道幹１２号線,b,2007-10-01,2007-10-04,5,4,4.5,1.2,69,65
