一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
43,港区白金台1-2-37,35.636738,139.730743,JGD2011,国道１号（桜田通り）,c,2003-05-19,2003-10-23,3,8,3.1,2.6,74,73
44,港区芝大門1-4-12,35.658218,139.754623,JGD2011,国道１５号（第一京浜）,c,2003-05-19,2003-10-23,3,8,3.3,2.5,72,72
45,港区赤坂7-3-39,35.673260,139.728806,JGD2011,国道２４６号（青山通り）,a,2003-05-19,2003-10-23,3,6,7.6,2.3,71,71
46,港区芝5-8-2,35.649170,139.746948,JGD2011,日比谷芝浦線（日比谷通り）,c,2003-05-19,2003-10-23,4,6,2.7,2.9,71,69
47,港区西麻布3-12-4,35.656204,139.724091,JGD2011,北品川四谷線（外苑西通り）,b,2003-05-19,2003-10-23,4,6,2.7,1.2,71,71
48,港区白金台4-8-5,35.637562,139.724762,JGD2011,白金台町等々力線（目黒通り）,c,2003-05-19,2003-10-23,4,4,5.5,2.2,69,69
49,港区港南3-9-59,35.632515,139.751373,JGD2011,国道１号（海岸通り）,c,2003-05-19,2003-10-23,3,6,5.5,1.5,74,72
50,港区台場1-3-1,35.632473,139.778198,JGD2011,臨港道路,c,2003-05-19,2003-10-23,4,5,4.3,1.7,76,74
51,港区赤坂8-11-32,35.668865,139.727951,JGD2011,環状３号線（外苑東通り）,c,2003-05-19,2003-10-23,4,4,2.1,2.1,70,69
52,港区三田2-13-9,35.649624,139.744522,JGD2011,国道１号（桜田通り）,c,2003-05-19,2003-10-23,3,6,5.0,2.4,68,66
53,港区高輪2-13-8,35.634586,139.737762,JGD2011,国道１５号（第一京浜）,c,2003-05-19,2003-10-23,3,8,3.1,2.2,75,75
54,港区北青山3-3-16,35.668293,139.714828,JGD2011,国道２４６号（青山通り）,c,2003-05-19,2003-10-23,3,8,6.5,3.4,72,73
55,港区西麻布3-21-23,35.659618,139.725067,JGD2011,霞ヶ関渋谷線（六本木通り）,c,2003-05-19,2003-10-23,4,6,4.5,2.2,74,74
56,港区芝大門1-4-12,35.658218,139.754623,JGD2011,国道１５号（第一京浜）,C,2003-05-21,2003-05-22,3,8,3.0,2.5,72,72
57,港区三田2-13-9,35.649624,139.744522,JGD2011,国道１号（桜田通り）,C,2003-05-21,2003-05-22,3,6,5.0,2.4,68,64
58,港区北青山3-3-16,35.668293,139.714828,JGD2011,国道２４６号（青山通り）,C,2003-05-21,2003-05-22,3,8,6.5,3.4,72,72
59,港区白金台4-8-5,35.637562,139.724762,JGD2011,白金台町等々力線（目黒通り）,C,2003-05-21,2003-05-22,4,4,7.3,2.2,68,67
60,港区西麻布3-21-23,35.659618,139.725067,JGD2011,霞ヶ関渋谷線（六本木通り）,C,2003-05-21,2003-05-22,4,8,4.5,2.4,73,73
