一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
4,千代田区平河町2-5-2,35.680115,139.739044,JGD2011,区道１８８号,b,2001-07-24,2001-07-26,6,2,0.0,1.5,65,61
71,新宿区納戸町36,35.696926,139.733063,JGD2011,区道３４－１９１,a,2001-11-27,2001-11-29,6,1,0.0,1.2,69,62
196,世田谷区桜上水1-18-8,35.657021,139.629318,JGD2011,区道（赤堤通り）,a,2001-09-18,2001-09-28,6,2,1.5,1.2,70,67
266,杉並区宮前3-27-10,35.696415,139.609192,JGD2011,区道２１３２号（神明通り）,a,2001-06-18,2001-06-21,6,1,1.0,1.4,69,65
267,杉並区西荻北2-32-1,35.706882,139.605515,JGD2011,区道２１０３－１号（真中橋通り）,a,2001-06-25,2001-06-28,6,2,2.0,1.8,66,59
268,杉並区高井戸西1-17-9,35.681786,139.606659,JGD2011,区道２１３３－１号,a,2001-07-02,2001-07-05,6,2,1.0,1.4,69,64
299,荒川区東日暮里6-17-6,35.729103,139.777298,JGD2011,特別区道荒１０７号線（日暮里中央通り,c,2001-11-05,2001-11-09,6,2,3.3,1.8,68,65
300,荒川区東尾久6-35-10,35.749165,139.772858,JGD2011,特別区道荒１１１号線（旭電化通り）,c,2002-02-04,2002-02-08,6,2,2.5,1.5,68,65
444,武蔵野市緑町2-2-28,35.717758,139.565857,JGD2011,市道１７号線（中央通り）,b,2002-02-19,2002-02-20,6,2,4.0,1.5,71,68
452,三鷹市下連雀2-26-9,35.697388,139.566025,JGD2011,市道６号,b,2001-07-02,2001-07-06,6,2,2.0,1.0,69,66
468,府中市栄町3-7,35.686638,139.472107,JGD2011,市道学園通り,b,2001-11-27,2001-11-28,6,2,3.0,1.5,69,62
469,府中市四谷3-2740,35.659714,139.444138,JGD2011,市道多摩川通り,a,2001-08-27,2001-08-28,6,2,3.0,1.5,67,64
487,昭島市朝日町4-23-28,35.708611,139.369812,JGD2011,市道１７号線,c,2001-09-18,2001-09-21,6,2,4.1,1.2,66,63
503,町田市下小山田町1491,35.606544,139.421432,JGD2011,町田市道忠生４５０号線（結道）,b,2001-12-11,2001-12-12,6,2,4.3,1.2,72,66
507,町田市木曽町205,35.561333,139.429779,JGD2011,市道町田４３７号線（町田駅前通り）,c,2001-12-11,2001-12-12,6,2,2.4,1.2,73,70
509,町田市つくし野2-35,35.524628,139.478409,JGD2011,市道南１００１号線（やなぎ通り）,a,2001-12-11,2001-12-12,6,2,4.4,1.2,72,68
510,町田市つくし野2-35,35.524628,139.478409,JGD2011,市道南１００１号線（やなぎ通り）,a,2001-12-11,2001-12-12,6,2,4.4,1.2,72,68
549,国立市谷保6256-8,35.681122,139.431946,JGD2011,市道南２６号線（石田街道）,b,2001-11-13,2001-11-13,6,2,1.0,1.2,74,69
573,清瀬市旭が丘5-2-5,35.798038,139.543762,JGD2011,市道０１０４号,a,2002-02-07,2002-02-08,6,2,3.0,1.2,70,62
624,西東京市南町3-18-40,35.722900,139.542709,JGD2011,市道４１号,a,2001-06-06,2001-06-07,6,2,5.0,1.5,66,61
