一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
1,千代田区神田神保町2-1,35.695614,139.757889,JGD2011,白山祝田田町線（白山通り）,c,2003-06-03,2003-06-10,4,6,8.8,1.5,71,69
3,千代田区九段南1-1先,35.693378,139.754913,JGD2011,麹町竹平線（内堀通り）,b,2003-07-29,2003-07-31,4,4,1.7,1.5,72,70
4,千代田区飯田橋4-5-14,35.700676,139.747147,JGD2011,千代田練馬田無線（目白通り）,c,2004-01-27,2004-01-29,4,5,4.4,1.5,72,70
6,千代田区九段南3-8-14,35.692753,139.742584,JGD2011,新宿両国線（靖国通り）,c,2003-09-30,2003-10-02,4,5,4.5,1.5,69,67
7,千代田区神田須田町1-3,35.696018,139.769287,JGD2011,新宿両国線（靖国通り）,c,2003-09-30,2003-10-02,4,6,6.0,1.5,69,67
8,千代田区東神田2-10-18,35.695621,139.780716,JGD2011,新宿両国線（靖国通り）,c,2003-09-30,2003-10-02,4,7,6.0,1.5,71,69
9,千代田区神田神保町1-42,35.697716,139.757797,JGD2011,白山祝田田町線（白山通り）,c,2003-11-18,2003-11-20,4,5,4.2,1.5,69,67
10,千代田区一ﾂ橋2-2,35.693314,139.757553,JGD2011,白山祝田田町線（白山通り）,c,2003-11-18,2003-11-20,4,5,4.5,1.5,71,70
11,千代田区神田神保町2-1,35.695614,139.757889,JGD2011,白山祝田田町線（白山通り）,c,2003-11-11,2003-11-18,4,6,8.8,1.5,71,70
15,千代田区内神田1-1,35.689434,139.765686,JGD2011,錦町有楽町線,c,2004-02-03,2004-02-05,4,6,4.6,1.5,68,66
17,千代田区飯田橋1-8,35.699432,139.748245,JGD2011,千代田練馬田無線（目白通り）,C,2003-12-02,2003-12-03,4,4,4.0,1.2,71,70
18,千代田区神田司町2-7,35.693069,139.767273,JGD2011,外濠環状線,C,2003-12-02,2003-12-03,4,4,2.6,1.2,66,64
20,中央区日本橋本町2-2-10先,35.687996,139.775497,JGD2011,日本橋芝浦大森線（昭和通り）,c,2003-06-24,2003-06-27,4,8,4.5,1.2,72,71
21,中央区築地6-1-11先,35.665749,139.772690,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,c,2003-07-08,2003-07-11,4,6,4.5,1.2,71,71
22,中央区京橋3-11-8先,35.674385,139.771667,JGD2011,日本橋芝浦大森線（昭和通り）,c,2003-10-28,2003-10-31,4,8,4.6,1.2,73,72
23,中央区日本橋人形町2-36-1先,35.685848,139.786469,JGD2011,東京市川線（新大橋通り）,c,2003-12-02,2003-12-05,4,6,4.5,1.2,73,70
24,中央区晴海3-1-4先,35.656456,139.779572,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,c,2004-01-27,2004-01-30,4,8,5.0,1.2,69,68
26,中央区入船1-1-1先,35.673565,139.777573,JGD2011,東京市川線（新大橋通り）,c,2004-02-24,2004-02-27,4,6,4.5,1.2,66,65
27,中央区勝どき2-15,35.658085,139.778656,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,C,2003-10-15,2003-10-16,4,4,8.7,1.2,73,70
28,中央区勝どき2-5,35.658321,139.779022,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,C,2003-10-15,2003-10-16,4,4,9.0,1.2,70,68
29,中央区日本橋蛎殻町1-29,35.683262,139.783646,JGD2011,東京市川線（新大橋通り）,C,2003-10-15,2003-10-16,4,6,5.4,1.2,72,71
30,中央区日本橋人形町1-13,35.683655,139.783737,JGD2011,東京市川線（新大橋通り）,C,2003-10-15,2003-10-16,4,6,5.3,1.2,69,68
31,中央区銀座1-15,35.673740,139.770004,JGD2011,日本橋芝浦大森線（昭和通り）,C,2003-10-15,2003-10-16,4,10,5.4,1.2,74,74
32,中央区銀座1-20,35.672783,139.770218,JGD2011,日本橋芝浦大森線（昭和通り）,C,2003-10-15,2003-10-16,4,10,5.3,1.2,74,73
33,中央区月島3-11,35.662590,139.781677,JGD2011,上野月島線（清澄通り）,C,2003-10-15,2003-10-16,4,6,7.3,1.2,69,66
34,中央区月島4-1,35.662067,139.782181,JGD2011,上野月島線（清澄通り）,C,2003-10-15,2003-10-16,4,6,7.1,1.2,68,66
37,中央区日本橋1-3,35.682995,139.773178,JGD2011,東京浦安線（永代通り）,C,2003-10-15,2003-10-16,4,6,5.4,1.2,71,70
38,中央区日本橋2-1,35.682430,139.772919,JGD2011,東京浦安線（永代通り）,C,2003-10-15,2003-10-16,4,6,5.1,1.2,71,70
