一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
166,大田区田園調布本町41-5,35.586536,139.673248,JGD2011,都道東京丸子横浜線(中原街道）,C,2007-11-08,2007-11-09,4,4,4.2,2.5,68,66
167,大田区下丸子2-8,35.566708,139.685196,JGD2011,都道大田神奈川線（ガス橋通り）,C,2007-11-15,2007-11-16,4,2,3.0,2.2,68,66
168,大田区羽田1-15-11,35.550411,139.741074,JGD2011,都道東京大師横浜線(産業道路）,C,2007-11-27,2007-11-28,4,6,5.0,2.0,69,67
169,世田谷区羽根木1-6-14,35.664577,139.660339,JGD2011,都道環状７号線（環七通り）,ｃ,2007-05-08,2007-05-18,4,5,4.7,1.2,71,72
172,世田谷区野毛1-25-1,35.605839,139.641632,JGD2011,都道環状８号線（環八通り）,ｂ,2007-09-11,2007-09-21,4,6,2.7,1.2,72,71
173,世田谷区八幡山2-10-2,35.660618,139.615280,JGD2011,都道環状８号線（環八通り）,ｂ,2007-10-02,2007-10-12,4,6,4.3,1.2,73,72
175,世田谷区等々力4-19-18,35.610359,139.652618,JGD2011,都道白金台町等々力線（目黒通り）,ｂ,2007-04-10,2007-04-20,4,4,8.8,1.8,70,68
176,世田谷区世田谷1-11-18,35.641205,139.653061,JGD2011,都道世田谷町田線（世田谷通り）,ｃ,2007-06-12,2007-06-22,4,2,3.5,1.2,70,68
178,世田谷区大原1-16-16,35.668655,139.664810,JGD2011,都道赤坂杉並線（井の頭通り）,a,2007-07-10,2007-07-20,4,2,10.9,1.2,65,64
179,世田谷区野沢3-4,35.629002,139.674240,JGD2011,都道環状７号線（環七通り）,ｂ,2007-12-18,2007-12-19,4,6,2.7,1.2,74,72
181,世田谷区深沢7-16-3,35.621071,139.648407,JGD2011,都道古川橋二子玉川線（駒沢通り）,a,2007-12-18,2007-12-19,4,2,3.0,1.2,67,64
182,世田谷区砧公園7,35.630386,139.620163,JGD2011,都道環状８号線（環八通り）,ｂ,2007-12-18,2007-12-19,4,6,4.6,1.2,70,69
184,世田谷区野毛3-20,35.604420,139.637070,JGD2011,都道大田調布線（多摩堤通り）,a,2007-12-18,2007-12-19,4,2,0.8,1.2,72,69
186,世田谷区成城3-18-23,35.633675,139.598297,JGD2011,都道世田谷町田線（世田谷通り）,ｂ,2007-12-18,2007-12-19,4,2,2.5,1.2,71,70
189,世田谷区玉堤1-5,35.593506,139.655197,JGD2011,都道大田調布線（多摩堤通り）,A,2007-12-03,2007-12-04,4,2,7.3,1.2,66,62
190,世田谷区若林2-15,35.646885,139.661041,JGD2011,都道環状7号線(環七通り）,C,2007-12-03,2007-12-04,4,4,4.5,1.2,71,71
191,世田谷区羽根木1-7,35.665131,139.660477,JGD2011,都道環状7号線(環七通り）,B,2007-12-03,2007-12-04,4,5,4.2,1.2,71,72
192,世田谷区中町5-16,35.619713,139.643448,JGD2011,都道古川橋二子玉川線（駒沢通り）,C,2007-12-03,2007-12-04,4,2,3.0,1.2,69,68
193,世田谷区駒沢1-2,35.630569,139.661560,JGD2011,都道上馬奥沢線（自由通り）,A,2007-12-03,2007-12-04,4,2,2.0,1.2,67,65
194,世田谷区赤堤2-5,35.656586,139.647095,JGD2011,都道瀬田貫井線（赤堤通り）,B,2007-12-03,2007-12-04,4,2,2.5,1.2,69,67
196,渋谷区千駄ヶ谷2-4,35.675117,139.707581,JGD2011,都道芝新宿王子線（明治通り）,c,2007-10-02,2007-10-03,4,4,4.0,2.0,72,68
197,渋谷区元代々木町52,35.672501,139.687180,JGD2011,都道環状６号線（山手通り）,b,2007-10-02,2007-10-03,4,4,4.0,2.0,71,69
199,渋谷区大山町36-10,35.668617,139.675949,JGD2011,都道赤坂杉並線（井の頭通り）,a,2007-10-02,2007-10-03,4,4,3.0,2.0,70,68
200,渋谷区鉢山町8-1,35.650227,139.698654,JGD2011,都道環状６号線（旧山手通り）,a,2007-10-02,2007-10-03,4,4,3.0,2.0,69,67
201,渋谷区東3-14,35.651119,139.709732,JGD2011,都道芝新宿王子線（明治通り）,c,2007-10-02,2007-10-03,4,4,5.0,2.0,69,66
203,渋谷区富ヶ谷2-8,35.664543,139.687408,JGD2011,都道環状６号線(山手通り）,B,2007-10-04,2007-10-05,4,4,5.2,1.2,71,69
204,渋谷区上原3-29,35.664581,139.675064,JGD2011,都道鮫洲大山線（中野通り）,C,2007-10-04,2007-10-05,4,2,0.5,1.2,67,67
205,渋谷区千駄ヶ谷4-24,35.680664,139.705811,JGD2011,都道四谷角筈線,B,2007-10-04,2007-10-05,4,2,6.5,1.2,67,66
