一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
165,大田区大森西2-2-1,35.578014,139.728333,JGD2011,環状７号線,c,2002-12-02,2002-12-09,4,5,6.3,4.2,73,73
166,大田区東蒲田1-11-1,35.564438,139.727921,JGD2011,国道１５号（第一京浜）,c,2002-12-02,2002-12-09,3,5,5.0,3.4,72,71
167,大田区蒲田本町2-3-6,35.558079,139.720215,JGD2011,環状８号線,c,2002-12-02,2002-12-09,4,6,6.3,2.4,68,66
168,大田区南千束1-33-1,35.601444,139.693100,JGD2011,東京丸子横浜線（中原街道）,b,2002-12-02,2002-12-09,4,4,5.7,2.8,70,67
169,大田区北千束1-2-1,35.610767,139.691086,JGD2011,環状７号線,b,2002-09-02,2002-09-05,4,4,4.4,1.8,72,72
170,大田区上池台1-46-2,35.600658,139.700729,JGD2011,環状７号線,b,2002-09-02,2002-09-05,4,4,5.8,1.5,74,73
171,大田区南馬込2-31-4,35.588638,139.718979,JGD2011,環状７号線,b,2002-09-09,2002-09-12,4,4,4.6,1.6,73,72
172,大田区大森本町2-26-7,35.578068,139.736801,JGD2011,環状７号線,c,2002-09-09,2002-09-12,4,6,2.8,2.5,75,74
173,大田区大森中1-22-2,35.568680,139.735062,JGD2011,国道１３１号（産業道路）,c,2002-09-17,2002-09-20,3,4,5.8,1.6,76,75
174,大田区北糀谷1-12-12,35.562824,139.736740,JGD2011,国道１３１号（産業道路）,c,2002-09-17,2002-09-20,3,5,4.1,1.6,74,73
175,大田区蒲田本町2-30-7,35.556835,139.720657,JGD2011,国道１５号（第一京浜）,c,2002-10-07,2002-10-10,3,4,4.5,1.2,73,72
176,大田区矢口1-8,35.569290,139.690918,JGD2011,国道１号（第二京浜）,C,2002-11-21,2002-11-22,3,6,2.4,1.2,76,75
177,大田区大森本町1-4,35.586117,139.736389,JGD2011,国道１５号（第一京浜）,C,2002-11-21,2002-11-22,3,8,6.8,1.2,74,73
178,大田区東六郷2-8,35.550240,139.716812,JGD2011,国道１５号（第一京浜）,C,2002-11-21,2002-11-22,3,4,4.4,1.2,72,71
179,大田区中央3-2,35.578308,139.718430,JGD2011,東品川下丸子線（池上通り（部分））,C,2002-11-21,2002-11-22,4,2,3.7,1.2,69,67
180,大田区西六郷2-57,35.548550,139.704666,JGD2011,大師橋瓦斯橋線,C,2002-11-21,2002-11-22,4,3,0.0,1.2,57,50
