一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
266,杉並区下高井戸2-1,35.667671,139.639420,JGD2011,国道２０号（甲州街道）,C,2004-10-28,2004-10-29,3,8,5.0,1.2,73,72
274,豊島区池袋1-13-22,35.737099,139.713638,JGD2011,国道２５４号（川越街道）,c,2005-02-21,2005-02-24,3,6,5.0,1.3,71,69
275,豊島区東池袋5-39-18,35.728218,139.725494,JGD2011,国道２５４号（春日通り）,c,2004-11-29,2004-12-03,3,4,3.0,1.5,73,70
278,豊島区西巣鴨4-9-1,35.743462,139.729477,JGD2011,国道１７号（白山通り）,c,2004-07-12,2004-07-15,3,6,5.0,1.8,67,65
281,豊島区東池袋5-44-16,35.727516,139.726395,JGD2011,国道２５４号（春日通り）,c,2004-11-17,2004-11-18,3,4,5.0,1.2,73,72
287,豊島区東池袋5-44,35.727516,139.726395,JGD2011,国道２５４号（春日通り）,C,2004-11-17,2004-11-18,3,4,4.6,1.2,73,72
292,北区岩渕町26-6,35.785709,139.722275,JGD2011,国道１２２号（北本通り）,c,2004-10-25,2004-10-26,3,5,4.5,1.7,69,67
293,北区神谷3-30-2,35.771313,139.733536,JGD2011,国道１２２号（北本通り）,c,2004-11-04,2004-11-05,3,6,3.4,1.3,70,66
294,北区神谷1-10-1,35.769032,139.734085,JGD2011,国道１２２号（北本通り）,c,2004-11-16,2004-11-17,3,7,3.2,1.3,69,66
298,北区滝野川1-90-8,35.745979,139.730972,JGD2011,国道１２２号,c,2004-11-01,2004-11-02,3,4,4.6,1.4,72,70
299,北区岩淵町10,35.783188,139.725143,JGD2011,国道１２２号（北本通り）,C,2004-11-24,2004-11-25,3,4,4.2,1.2,73,71
303,荒川区南千住1-59-11,35.734081,139.793381,JGD2011,国道４号（日光街道）,c,2004-05-10,2004-05-14,3,4,4.4,1.8,71,70
308,荒川区南千住5ｰ6,35.733055,139.793564,JGD2011,国道４号（日光街道）,C,2004-10-14,2004-10-15,3,4,4.2,1.2,71,70
311,板橋区板橋2-67,35.751736,139.709290,JGD2011,国道１７号（中山道）,c,2004-09-13,2004-09-17,3,4,4.0,1.0,71,68
315,板橋区南常磐台2-8,35.756393,139.689240,JGD2011,国道２５４号（川越街道）,c,2004-12-13,2004-12-16,3,4,4.0,1.0,72,72
317,板橋区大山町13番地,35.747055,139.700409,JGD2011,国道２５４号（川越街道）,c,2004-11-29,2004-11-30,3,4,4.0,1.0,72,70
318,板橋区本町41,35.757793,139.707443,JGD2011,国道１７号（中山道）,c,2004-12-01,2004-12-02,3,6,4.0,1.0,79,77
320,板橋区大原町6,35.769924,139.700775,JGD2011,国道１７号（中山道）,c,2004-07-21,2004-07-22,3,4,4.0,1.0,70,69
321,板橋区坂下3-35,35.790768,139.683426,JGD2011,国道１７号（中山道）,c,2004-11-24,2004-11-25,3,4,4.0,1.0,74,72
326,板橋区赤塚7-25,35.779480,139.649689,JGD2011,国道１７号（新大宮バイパス）,b,2005-02-14,2005-02-15,3,3,4.0,1.0,68,57
327,板橋区赤塚新町3-3,35.770729,139.641541,JGD2011,国道２５４号（川越街道）,c,2005-03-10,2005-03-11,3,4,4.0,1.0,76,75
330,足立区千住河原町10,35.743710,139.797867,JGD2011,国道４号（日光街道）,c,2004-04-20,2004-04-21,3,7,4.0,1.5,77,76
331,足立区中央本町1-5-3,35.771072,139.803894,JGD2011,国道４号（日光街道）,c,2004-11-04,2004-11-05,3,4,5.0,1.5,71,71
332,足立区西保木間1-15,35.796452,139.801788,JGD2011,国道４号（日光街道）,c,2004-10-28,2004-10-29,3,4,4.0,1.5,74,73
337,足立区梅島2-2,35.775856,139.802994,JGD2011,国道４号（日光街道）,C,2004-11-08,2004-11-09,3,4,4.0,1.2,72,72
339,足立区島根2-32-18,35.784908,139.802475,JGD2011,国道４号（日光街道）,C,2004-11-08,2004-11-09,3,4,4.3,1.2,73,73
343,葛飾区金町5-24-21,35.765957,139.868622,JGD2011,国道６号（水戸街道）,c,2004-11-24,2004-12-01,3,8,6.0,1.2,64,63
347,葛飾区四つ木5-15-21,35.742584,139.841217,JGD2011,国道６号（水戸街道）,c,2004-10-14,2004-10-21,3,4,4.7,1.2,74,73
