一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
162,大田区大森本町2-26,35.578068,139.736801,JGD2011,環状７号線,C,2005-11-17,2005-11-18,4,6,3.5,2.5,75,73
163,大田区中央4-35,35.577934,139.716461,JGD2011,東品川下丸子線（池上通り（部分））,C,2005-10-27,2005-10-28,4,2,3.5,2.5,69,67
164,大田区北千束1-2-1,35.610767,139.691086,JGD2011,環状７号線,b,2005-10-04,2005-10-07,4,4,4.7,1.8,74,74
165,大田区上池台1-46-2,35.600658,139.700729,JGD2011,環状７号線,b,2005-10-04,2005-10-07,4,4,4.1,2.9,75,75
166,大田区南馬込2-31-4,35.588638,139.718979,JGD2011,環状７号線,b,2005-11-15,2005-11-18,4,4,3.5,2.4,73,72
167,大田区大森本町2-26-7,35.578068,139.736801,JGD2011,環状７号線,c,2005-11-15,2005-11-18,4,6,3.5,2.5,75,73
170,大田区大森西2-2-1,35.578014,139.728333,JGD2011,環状７号線,c,2005-11-07,2005-11-11,4,5,6.3,4.2,72,72
172,大田区蒲田本町2-3-6,35.558079,139.720215,JGD2011,環状８号線,c,2005-11-07,2005-11-11,4,6,6.3,2.4,68,67
173,大田区南千束1-33-1,35.601444,139.693100,JGD2011,東京丸子横浜線（中原街道）,b,2005-11-07,2005-11-11,4,5,5.7,2.8,69,68
176,世田谷区桜丘3-26,35.639397,139.627640,JGD2011,世田谷町田線(世田谷通り),B,2005-11-16,2005-11-17,4,2,3.0,1.2,71,70
177,世田谷区上用賀5-23,35.631077,139.625702,JGD2011,環状８号線,B,2005-11-14,2005-11-15,4,6,3.0,1.2,68,67
179,世田谷区深沢4-8,35.622162,139.657501,JGD2011,古川橋二子玉川線(駒沢通り),A,2005-11-14,2005-11-15,4,2,4.6,1.2,67,66
180,世田谷区鎌田4-17,35.622986,139.608643,JGD2011,大田調布線(玉堤通り),A,2005-11-14,2005-11-15,4,2,2.9,1.2,67,63
181,世田谷区若林3-10,35.642212,139.658463,JGD2011,世田谷町田線(世田谷通り),C,2005-11-16,2005-11-17,4,2,5.9,1.2,72,72
182,世田谷区羽根木1-6-14,35.664577,139.660339,JGD2011,環状７号線,c,2005-05-10,2005-05-20,4,5,4.2,1.3,71,71
185,世田谷区野毛1-25-1,35.605839,139.641632,JGD2011,環状８号線,b,2005-09-27,2005-10-07,4,6,4.2,1.3,71,69
186,世田谷区八幡山2-10-2,35.660618,139.615280,JGD2011,環状８号線,b,2005-10-11,2005-10-21,4,6,3.0,1.3,74,73
188,世田谷区等々力4-19-18,35.610359,139.652618,JGD2011,白金台町等々力線（目黒通り）,b,2005-04-05,2005-04-15,4,4,9.0,1.8,71,69
189,世田谷区世田谷1-11-18,35.641205,139.653061,JGD2011,世田谷町田線（世田谷通り）,c,2005-06-14,2005-06-24,4,2,3.5,1.2,70,69
190,世田谷区深沢7-16-3,35.621071,139.648407,JGD2011,古川橋二子玉川線（駒沢通り）,a,2005-06-28,2005-07-08,4,2,3.0,2.5,67,68
191,世田谷区大原1-16-16,35.668655,139.664810,JGD2011,特例都道413号（赤坂杉並線）,a,2005-07-12,2005-07-22,4,2,9.2,1.3,62,61
192,世田谷区野沢3-4,35.629002,139.674240,JGD2011,環状７号線,b,2005-12-01,2005-12-02,4,6,2.7,1.3,72,71
195,世田谷区砧公園7,35.630386,139.620163,JGD2011,環状８号線,b,2005-12-06,2005-12-07,4,6,4.6,1.2,67,66
197,世田谷区野毛3-20,35.604420,139.637070,JGD2011,大田調布線（多摩堤通り）,a,2005-12-07,2005-12-08,4,2,0.8,1.2,73,70
199,世田谷区成城3-18-23,35.633675,139.598297,JGD2011,世田谷町田線（世田谷通り）,b,2005-12-06,2005-12-07,4,2,2.5,1.2,70,69
200,渋谷区渋谷3-5,35.657673,139.706573,JGD2011,霞ヶ関渋谷線（六本木通り）,C,2006-02-22,2006-02-23,4,6,5.7,1.2,69,70
201,渋谷区上原1-20,35.668144,139.683014,JGD2011,赤坂杉並線,C,2006-02-13,2006-02-14,4,4,3.9,1.2,68,66
202,渋谷区本町4-18,35.688637,139.680084,JGD2011,新宿国立線（方南通り）,C,2006-02-13,2006-02-14,4,2,4.5,1.2,67,66
