一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
377,八王子市片倉町1404-1,35.626556,139.341415,JGD2011,国道１６号（東京環状）,a,2005-01-11,2005-01-12,3,2,2.0,1.2,75,76
378,八王子市中野山王1-8-5,35.671257,139.330734,JGD2011,国道１６号（東京環状）,c,2005-01-11,2005-01-12,3,2,1.0,1.2,73,73
379,八王子市北野町549-5,35.646137,139.353210,JGD2011,国道１６号（八王子バイパス）,c,2005-01-11,2005-01-12,3,6,8.0,1.2,71,70
380,八王子市大谷町355-1,35.676857,139.354065,JGD2011,国道１６号（八王子バイパス）,b,2005-01-11,2005-01-12,3,4,0.0,1.2,72,72
381,八王子市明神町4-21-1,35.660000,139.345459,JGD2011,国道２０号（甲州街道）,c,2005-01-11,2005-01-12,3,4,4.0,1.2,70,67
382,八王子市八日町6-2,35.660484,139.329498,JGD2011,国道２０号（甲州街道）,c,2005-01-24,2005-01-25,3,4,5.0,1.2,72,68
383,八王子市並木町15-15,35.650925,139.300262,JGD2011,国道２０号（甲州街道）,b,2005-01-11,2005-01-12,3,4,4.0,1.2,70,68
384,八王子市加住町1-170-2,35.700542,139.316833,JGD2011,国道４１１号（滝山街道）,a,2005-01-11,2005-01-12,3,2,1.0,1.2,71,68
385,八王子市下柚木2-10-6,35.626877,139.382278,JGD2011,府中相模原線（野猿街道）,b,2004-12-21,2004-12-22,4,4,3.0,1.2,71,67
386,八王子市中野上町1-32-19,35.668297,139.322601,JGD2011,八王子五日市線（秋川街道）,c,2005-01-19,2005-01-20,4,2,1.0,1.2,71,68
387,八王子市川口町908-1,35.693378,139.279099,JGD2011,八王子五日市線（秋川街道）,a,2005-01-19,2005-01-20,4,2,1.0,1.2,70,65
388,八王子市犬目町863,35.693054,139.303253,JGD2011,八王子あきる野線（高尾街道）,a,2005-01-19,2005-01-20,4,2,2.0,1.2,70,66
389,八王子市四谷町738,35.675873,139.297012,JGD2011,八王子あきる野線（高尾街道）,b,2005-01-19,2005-01-20,4,2,1.0,1.2,73,71
390,八王子市狭間町1737,35.637131,139.287140,JGD2011,八王子町田線（町田街道）,a,2005-01-19,2005-01-20,4,2,3.0,1.2,70,67
391,八王子市石川町2065,35.671555,139.360764,JGD2011,八王子武蔵村山線,b,2004-12-21,2004-12-22,4,2,3.0,1.2,69,66
392,八王子市片倉町119-4,35.643246,139.333313,JGD2011,上館日野線（北野街道）,a,2004-12-21,2004-12-22,4,2,2.0,1.2,71,68
393,八王子市大楽寺町539,35.670731,139.298981,JGD2011,上野原八王子線（陣馬街道）,b,2005-01-11,2005-01-12,4,2,2.0,1.2,71,69
394,八王子市西寺方町732,35.681908,139.273453,JGD2011,上野原八王子線（陣馬街道）,a,2005-01-24,2005-01-25,4,2,1.0,1.2,73,68
395,八王子市八木町8-14,35.661766,139.320541,JGD2011,八王子幹線一級17号線,c,2005-01-11,2005-01-12,5,4,3.0,1.2,71,69
396,八王子市下恩方町1849-1,35.672089,139.260956,JGD2011,山田宮の前線,a,2005-01-19,2005-01-20,4,2,5.0,1.2,73,68
397,八王子市松木30-1,35.621815,139.390411,JGD2011,小山乞田線（多摩ニュータウン通り）,b,2004-12-21,2004-12-22,4,4,5.0,1.2,67,63
398,八王子市下柚木341,35.628994,139.380585,JGD2011,下柚木八王子線（野猿街道）,c,2004-12-21,2004-12-22,4,4,5.0,1.2,69,64
399,八王子市散田町4-10,35.651222,139.304153,JGD2011,八王子幹線一級35号線,b,2005-01-19,2005-01-20,5,4,0.0,1.2,63,58
400,八王子市北野町574,35.649750,139.352295,JGD2011,国道１６号（八王子バイパス）,C,2004-11-24,2004-11-25,3,4,3.3,1.2,70,70
401,八王子市北野町529,35.648705,139.351425,JGD2011,国道１６号（八王子バイパス）,C,2004-11-24,2004-11-25,3,4,3.3,1.2,72,72
402,八王子市大谷町47,35.668674,139.353714,JGD2011,国道１６号（八王子バイパス）,B,2004-11-24,2004-11-25,3,4,2.6,1.2,72,71
403,八王子市大谷町48,35.668865,139.353210,JGD2011,国道１６号（八王子バイパス）,B,2004-11-24,2004-11-25,3,4,3.5,1.2,72,71
404,八王子市万町34-1,35.653214,139.333649,JGD2011,国道１６号（東京環状）,B,2004-12-06,2004-12-07,3,2,3.0,1.2,67,67
405,八王子市上野町112,35.655148,139.327194,JGD2011,国道１６号（東京環状）,B,2004-12-06,2004-12-07,3,2,3.0,1.2,67,65
406,八王子市暁町1-23,35.670490,139.332275,JGD2011,国道１６号（東京環状）,C,2004-12-06,2004-12-07,3,2,1.5,1.2,74,73
407,八王子市中野山王1-8,35.671257,139.330734,JGD2011,国道１６号（東京環状）,C,2004-12-06,2004-12-07,3,2,1.2,1.2,72,72
408,八王子市尾崎町48,35.681007,139.346024,JGD2011,国道１６号（東京環状）,C,2004-12-06,2004-12-07,3,4,8.0,1.2,75,74
409,八王子市左入町126,35.680996,139.341629,JGD2011,国道１６号（東京環状）,C,2004-12-06,2004-12-07,3,4,1.5,1.2,75,75
410,八王子市宇津木町664-2,35.681549,139.352844,JGD2011,国道１６号（東京環状）,C,2004-12-06,2004-12-07,3,4,3.5,1.2,72,71
