一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
141,品川区西五反田5-3-1,35.624962,139.716583,JGD2011,環状六号線（山手通り）,c,2001-05-22,2001-05-23,4,4,9.0,2.3,72,72
142,品川区西五反田6-6-9,35.623085,139.717300,JGD2011,東京丸子横浜線（中原街道）,c,2001-06-26,2001-06-27,4,6,6.0,3.0,72,69
143,品川区八潮5-8-17,35.597027,139.751862,JGD2011,国道３５７号（湾岸道路）,b,2001-06-05,2001-06-06,3,4,35.0,1.2,62,59
144,品川区北品川3-10-13,35.616417,139.737625,JGD2011,環状六号線（山手通り）,c,2001-07-18,2001-07-19,4,4,4.0,1.2,72,72
145,品川区北品川5-1-1,35.624058,139.731888,JGD2011,環状六号線（山手通り）,c,2001-10-30,2001-10-31,4,4,4.0,1.2,71,70
146,品川区上大崎2-13-36,35.634651,139.717880,JGD2011,白金台町等々力線（目黒通り）,c,2001-09-26,2001-09-27,4,5,6.0,1.5,67,66
147,品川区旗の台1-11-17,35.607334,139.702728,JGD2011,東京丸子横浜線（中原街道）,c,2001-11-13,2001-11-12,4,4,5.0,3.0,70,67
148,品川区上大崎3-14-23,35.632114,139.720078,JGD2011,北品川四谷線,b,2001-11-28,2001-11-27,4,8,7.0,2.0,73,69
149,品川区上大崎3-14-23,35.632114,139.720078,JGD2011,首都高速２号目黒線,b,2001-11-28,2001-11-27,2,4,15.0,8.0,75,71
150,品川区東大井3-18-34,35.600006,139.738266,JGD2011,国道１５号（第一京浜）,c,2001-12-18,2001-12-17,3,6,4.0,2.0,71,68
151,品川区東中延2-5-10,35.607838,139.713608,JGD2011,国道１号（第二京浜）,c,2002-02-21,2002-02-22,3,6,3.0,3.0,74,73
152,品川区大崎3-1,35.621117,139.724701,JGD2011,環状六号線（山手通り）,C,2002-01-22,2002-01-23,4,4,4.1,1.2,73,72
153,品川区大井7-27,35.595306,139.729263,JGD2011,東品川下丸子線（池上通り）,B,2002-01-22,2002-01-23,4,2,4.2,1.2,69,67
