一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
123,江東区平野1-2-3,35.678173,139.798935,JGD2011,上野月島線（清澄通り）,c,2002-10-23,2002-10-24,4,4,4.0,1.5,70,66
126,江東区森下4-9-22,35.685005,139.805496,JGD2011,環状３号線（三ツ目通り）,c,2002-10-22,2002-10-23,4,4,4.0,1.5,75,73
127,江東区塩浜2-5-20,35.661232,139.805176,JGD2011,環状３号線（三ツ目通り）,c,2002-10-17,2002-10-18,4,6,6.0,1.5,73,69
128,江東区東陽4-11-28,35.673092,139.817459,JGD2011,深川吾嬬町線（四ツ目通り）,c,2002-10-31,2002-11-01,4,4,8.0,1.5,68,65
129,江東区大島3-4-5,35.692505,139.826523,JGD2011,王子千住南砂町線（明治通り）,c,2002-05-22,2002-05-23,4,4,4.0,1.5,72,71
130,江東区大島4-2-1,35.688049,139.826691,JGD2011,王子千住南砂町線（明治通り）,c,2002-05-28,2002-05-29,4,4,4.0,1.5,71,70
131,江東区大島6-7-8,35.691402,139.834503,JGD2011,南砂町吾嬬町線（丸八通り）,b,2002-05-07,2002-05-08,4,6,4.0,1.5,71,68
132,江東区東砂2-12-14,35.683624,139.844009,JGD2011,亀戸葛西橋線（番所橋通り）,b,2002-05-14,2002-05-15,4,4,4.0,1.5,72,66
135,江東区東陽3-7,35.669563,139.809601,JGD2011,東京浦安線（永代通り）,C,2002-11-27,2002-11-28,4,6,4.8,1.2,70,70
136,江東区大島2-34,35.692314,139.825516,JGD2011,王子千住南砂町線（明治通り）,C,2002-11-27,2002-11-28,4,4,4.2,1.2,72,71
137,江東区豊洲4-7,35.655651,139.798615,JGD2011,環状３号線（三ツ目通り）,C,2002-11-27,2002-11-28,4,6,4.7,1.2,70,67
138,江東区清澄3-4,35.681625,139.798340,JGD2011,上野月島線（清澄通り）,C,2002-11-27,2002-11-28,4,4,4.1,1.2,70,67
139,江東区扇橋2-2,35.682674,139.814789,JGD2011,浜町北砂町線（清洲橋通り）,C,2002-11-27,2002-11-28,4,4,2.8,1.2,71,68
140,江東区北砂7-4,35.678749,139.834808,JGD2011,南砂町吾嬬橋線（丸八通り）,C,2002-11-27,2002-11-28,4,4,2.7,1.2,72,69
141,品川区西五反田6-6-19,35.623085,139.717300,JGD2011,東京丸子横浜線（中原街道）,c,2002-05-14,2002-05-15,4,6,6.0,3.0,73,70
143,品川区北品川3-10-13,35.616417,139.737625,JGD2011,環状６号線（山手通り）,c,2002-12-17,2002-12-18,4,4,4.0,1.2,72,70
144,品川区北品川5-1-1,35.624058,139.731888,JGD2011,環状６号線（山手通り）,c,2002-09-03,2002-09-04,4,4,4.0,1.2,71,69
145,品川区上大崎2-13-36,35.634651,139.717880,JGD2011,白金台町等々力線（目黒通り）,c,2002-09-25,2002-09-26,4,5,6.0,1.5,68,67
146,品川区旗の台1-11-17,35.607334,139.702728,JGD2011,南砂町吾嬬橋線（丸八通り）,b,2002-10-29,2002-10-30,4,4,5.0,3.0,71,67
147,品川区上大崎3-14-23,35.632114,139.720078,JGD2011,北品川四谷線,b,2002-11-12,2002-11-13,4,8,7.0,20.0,71,66
151,品川区東大井5-12,35.606564,139.737335,JGD2011,鮫洲大山線,C,2002-11-21,2002-11-22,4,2,3.0,1.2,69,65
152,目黒区中央町2-17-15,35.633171,139.689301,JGD2011,古川橋二子玉川線（駒沢通り）,b,2002-05-21,2002-05-23,4,2,3.0,1.2,69,68
153,目黒区東が丘1-6-4,35.626427,139.670532,JGD2011,古川橋二子玉川線（駒沢通り）,a,2002-05-21,2002-05-23,4,2,3.0,1.2,70,69
154,目黒区柿の木坂1-1-4,35.623192,139.678467,JGD2011,環状７号線,b,2002-06-04,2002-06-06,4,6,4.0,1.2,76,76
155,目黒区南3-2-2,35.614388,139.684067,JGD2011,環状７号線,b,2002-06-04,2002-06-06,4,4,5.0,1.2,70,69
156,目黒区下目黒1-6-18,35.633797,139.711502,JGD2011,白金台町等々力線（目黒通り）,c,2002-07-16,2002-07-18,4,4,5.0,1.2,74,72
157,目黒区碑文谷5-15-6,35.621326,139.681046,JGD2011,白金台町等々力線（目黒通り）,b,2002-07-16,2002-07-18,4,6,4.0,1.2,73,70
158,目黒区八雲2-9-12,35.615467,139.670166,JGD2011,白金台町等々力線（目黒通り）,b,2002-07-16,2002-07-18,4,6,4.0,1.2,72,71
