一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
330,板橋区赤塚7-1,35.774288,139.650330,JGD2011,国道１７号（新大宮バイパス）,B,2003-11-27,2003-11-28,3,2,4.0,1.2,58,53
374,練馬区北町5-11-8,35.766197,139.655151,JGD2011,国道２５４号（川越街道）,C,2003-12-02,2003-12-03,3,4,4.8,1.5,73,73
375,練馬区錦1-40-9,35.762573,139.668320,JGD2011,国道２５４号（川越街道）,C,2003-12-02,2003-12-03,3,4,4.1,1.5,74,75
386,足立区千住河原町10,35.743710,139.797867,JGD2011,国道４号（日光街道）,c,2003-10-16,2003-10-17,3,7,4.0,1.5,76,75
387,足立区中央本町1-5-3,35.771072,139.803894,JGD2011,国道４号（日光街道）,c,2003-11-26,2003-11-27,3,4,5.0,1.5,72,71
388,足立区西保木間1-15,35.796452,139.801788,JGD2011,国道４号（日光街道）,c,2003-11-26,2003-11-27,3,4,4.0,1.5,74,73
393,足立区梅島2-2,35.775856,139.802994,JGD2011,国道４号（日光街道）,C,2003-12-08,2003-12-09,3,4,3.2,1.2,72,72
394,足立区千住宮元町3,35.745522,139.797913,JGD2011,国道４号（日光街道）,C,2003-12-08,2003-12-09,3,6,4.0,1.2,75,76
399,葛飾区金町5-24-18,35.765957,139.868622,JGD2011,国道６号（水戸街道）,c,2003-08-26,2003-09-02,3,8,6.0,1.2,64,62
403,葛飾区四つ木5-15-21,35.742584,139.841217,JGD2011,国道６号（水戸街道）,c,2003-07-29,2003-08-05,3,4,4.7,1.2,73,73
415,葛飾区青戸8-1,35.754471,139.851578,JGD2011,国道６号（水戸街道）,C,2003-12-04,2003-12-05,3,4,4.2,1.2,71,70
421,江戸川区東小岩3-20-10,35.732632,139.892456,JGD2011,国道１４号（千葉街道）,c,2003-11-11,2003-11-14,3,2,3.0,1.0,71,68
422,江戸川区小松川4-58-1(交通機動隊小松川分駐),35.700035,139.851196,JGD2011,国道１４号（京葉道路）,c,2003-12-02,2003-12-05,3,6,5.0,1.0,74,71
423,江戸川区臨海町5-1-2,35.643536,139.868332,JGD2011,国道３５７号（湾岸道路）,a,2003-10-07,2003-10-10,3,6,5.0,1.0,69,67
436,江戸川区瑞江1-20-4,35.701397,139.895813,JGD2011,国道１４号（京葉道路）,C,2003-12-04,2003-12-05,3,4,4.5,1.2,72,71
437,江戸川区市篠崎町7-12,35.706589,139.867920,JGD2011,国道１４号（京葉道路）,C,2003-12-04,2003-12-05,3,6,4.8,1.2,74,72
441,八王子市  片倉町1404-1,35.626556,139.341415,JGD2011,国道１６号（東京環状）,a,2004-01-14,2004-01-15,3,2,2.0,1.2,75,76
442,八王子市  中野山王1-8-5,35.671257,139.330734,JGD2011,国道１６号（東京環状）,c,2003-12-18,2003-12-19,3,2,1.0,1.2,73,72
443,八王子市  北野町549-5,35.646137,139.353210,JGD2011,国道１６号（八王子バイパス）,c,2004-01-14,2004-01-15,3,6,8.0,1.2,71,71
444,八王子市  大谷町355-1,35.676857,139.354065,JGD2011,国道１６号（八王子バイパス）,b,2003-12-18,2003-12-19,3,4,0.0,1.2,71,72
445,八王子市  明神町4-21-1,35.660000,139.345459,JGD2011,国道２０号（甲州街道）,c,2003-12-18,2003-12-19,3,4,4.0,1.2,70,67
446,八王子市  八日町6-2,35.660484,139.329498,JGD2011,国道２０号（甲州街道）,c,2003-12-18,2003-12-19,3,4,5.0,1.2,72,71
447,八王子市  並木町15-15,35.650925,139.300262,JGD2011,国道２０号（甲州街道）,b,2004-01-14,2004-01-15,3,4,4.0,1.2,71,69
448,八王子市  加住町1-170-2,35.700542,139.316833,JGD2011,国道４１１号（滝山街道）,a,2003-12-18,2003-12-19,3,2,1.0,1.2,71,69
463,八王子市並木町19,35.650410,139.299377,JGD2011,国道２０号（甲州街道）,B,2004-01-04,2004-01-09,3,4,7.0,1.2,70,69
464,八王子市北野町529,35.648705,139.351425,JGD2011,国道１６号（八王子バイパス）,C,2004-01-08,2004-01-09,3,4,3.3,1.2,72,72
465,八王子市大谷町48,35.668865,139.353210,JGD2011,国道１６号（八王子バイパス）,B,2004-01-08,2004-01-09,3,4,3.5,1.2,70,70
