一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
475,府中市住吉町2-30,35.655674,139.456924,JGD2011,府中町田線（鎌倉街道）,a,2003-01-07,2003-01-08,4,6,5.0,2.0,71,68
476,府中市栄町3-7,35.686638,139.472107,JGD2011,市道学園通り,b,2002-10-28,2002-10-29,6,2,3.0,1.5,68,62
477,府中市四谷3-2740,35.659714,139.444138,JGD2011,市道多摩川通り,a,2002-07-31,2002-08-01,6,2,3.0,1.5,68,66
478,府中市美好町2-4-2,35.672638,139.466782,JGD2011,国道２０号（甲州街道）,c,2002-09-09,2002-09-10,3,4,3.0,2.0,74,72
479,府中市分梅町3-50-2,35.665642,139.459076,JGD2011,府中町田線（鎌倉街道）,b,2002-09-30,2002-10-01,4,4,3.0,2.2,68,65
480,府中市若松町3-11,35.673546,139.499054,JGD2011,府中小平線（新小金井街道）,b,2002-08-26,2002-08-27,4,2,4.0,2.0,68,64
481,府中市緑町1-12-12,35.672012,139.485672,JGD2011,国道２０号（甲州街道）,c,2002-09-24,2002-09-25,3,4,3.0,2.0,69,67
482,府中市若松町3-39-1,35.675034,139.506744,JGD2011,府中三鷹線（人見街道）,a,2002-11-18,2002-11-19,4,2,1.0,1.5,66,61
483,府中市西府町2-9,35.674881,139.456924,JGD2011,国道２０号（甲州街道）,b,2002-10-07,2002-10-08,3,5,2.0,1.5,72,71
484,府中市寿町3-7,35.675293,139.473862,JGD2011,府中所沢線（府中街道）,c,2002-12-17,2002-12-18,4,3,4.0,2.0,69,68
485,府中市栄町3-18-20,35.688309,139.471848,JGD2011,新宿国立線（東八道路）,b,2002-04-15,2002-04-16,4,4,5.0,1.5,70,67
486,府中市栄町1-6,35.688923,139.481216,JGD2011,新宿国立線（東八道路）,b,2002-06-10,2002-06-11,4,4,7.0,1.5,66,63
