一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
385,江戸川区東小岩1-6-10,35.721226,139.891144,JGD2011,王子金町江戸川線（柴又街道）,c,2001-12-18,2001-12-21,4,2,3.0,1.0,68,65
386,江戸川区上一色1-8-11,35.723095,139.872955,JGD2011,環状７号線,c,2001-11-27,2001-11-30,4,8,3.0,1.0,72,70
387,江戸川区南葛西3-23,35.650539,139.871368,JGD2011,環状７号線,c,2001-10-02,2001-10-05,4,6,7.0,1.0,68,65
388,江戸川区北葛西3-2-1,35.671066,139.858337,JGD2011,千住小松川葛西沖線（船堀街道）,c,2001-06-05,2001-06-07,4,2,3.0,2.0,71,67
389,江戸川区北小岩5-32-5,35.740711,139.891617,JGD2011,江戸川堤防線（岩槻街道）,a,2001-11-13,2001-11-16,4,2,1.0,1.0,70,66
390,江戸川区中葛西4-9-11,35.667912,139.867798,JGD2011,東京浦安線（葛西橋通り）,c,2001-11-06,2001-11-09,4,4,5.0,1.0,75,74
391,江戸川区平井4-7-21,35.705032,139.845673,JGD2011,新荒川堤防線,c,2002-02-12,2002-02-15,4,2,6.0,1.0,68,64
396,江戸川区南小岩3-25,35.725433,139.888382,JGD2011,王子金町江戸川線（柴又街道）,C,2002-01-17,2002-01-18,4,2,2.3,1.2,70,67
397,江戸川区松島4-1,35.708870,139.858109,JGD2011,新荒川葛西堤防線,C,2002-01-24,2002-01-25,4,2,3.6,1.2,66,62
398,江戸川区東小岩3-16,35.731144,139.892975,JGD2011,江戸川堤防線（篠崎街道）,B,2002-01-24,2002-01-25,4,2,0.8,1.2,72,68
408,八王子市下柚木2-10-6,35.626877,139.382278,JGD2011,府中相模原線（野猿街道）,b,2001-12-17,2001-12-18,4,4,3.0,1.2,71,67
409,八王子市中野上町1-32-19,35.668297,139.322601,JGD2011,八王子五日市線（秋川街道）,c,2001-12-13,2001-12-14,4,2,1.0,1.2,71,69
410,八王子市川口町908-1,35.693378,139.279099,JGD2011,八王子五日市線（秋川街道）,a,2001-12-19,2001-12-20,4,2,2.0,1.2,72,68
411,八王子市犬目町863,35.693054,139.303253,JGD2011,八王子あきる野線（高尾街道）,a,2001-12-19,2001-12-20,4,2,2.0,1.2,73,70
412,八王子市大楽寺町420-7,35.671349,139.292938,JGD2011,八王子あきる野線,b,2001-12-19,2001-12-20,4,2,5.0,1.2,68,67
413,八王子市狭間町1737,35.637131,139.287140,JGD2011,八王子町田線（町田街道）,a,2001-12-17,2001-12-18,4,2,3.0,1.2,73,71
414,八王子市石川町2065,35.671555,139.360764,JGD2011,八王子武蔵村山線,b,2001-12-13,2001-12-14,4,2,3.0,1.2,72,70
415,八王子市片倉町245-1,35.634193,139.341156,JGD2011,上館日野線（北野街道）,a,2001-12-17,2001-12-18,4,2,2.0,1.2,72,69
416,八王子市大楽寺町539,35.670731,139.298981,JGD2011,上野原八王子線,b,2001-12-19,2001-12-20,4,2,2.0,1.2,72,70
417,八王子市西寺方町732,35.681908,139.273453,JGD2011,上野原八王子線,a,2001-12-19,2001-12-20,4,2,1.0,1.2,75,71
419,八王子市下恩方町1849-1,35.672089,139.260956,JGD2011,山田宮の前線,a,2001-12-19,2001-12-20,4,2,5.0,1.2,73,68
420,八王子市松木30-1,35.621815,139.390411,JGD2011,小山乞田線（多摩ニュータウン通り）,b,2001-12-17,2001-12-18,4,4,5.0,1.2,70,67
421,八王子市下柚木341,35.628994,139.380585,JGD2011,下柚木八王子線（野猿街道）,c,2001-12-17,2001-12-18,4,4,5.0,1.2,71,65
425,八王子市川口町3681,35.695801,139.277573,JGD2011,八王子五日市線（秋川街道）,A,2002-01-28,2002-01-29,4,2,1.4,1.2,74,69
426,八王子市廿里町31-1,35.644920,139.282471,JGD2011,八王子あきる野線（高尾街道）,A,2002-01-28,2002-01-29,4,2,1.5,1.2,67,61
427,八王子市犬目町868,35.691963,139.304855,JGD2011,八王子あきる野線（高尾街道）,A,2002-01-30,2002-01-31,4,2,1.7,1.2,73,70
428,八王子市堀之内913,35.633507,139.394577,JGD2011,町田平山八王子線,A,2002-01-30,2002-01-31,4,2,0.7,1.2,64,58
429,八王子市絹ヶ丘2-19,35.637615,139.360565,JGD2011,下柚木八王子線（野猿街道）,A,2002-01-28,2002-01-29,4,4,4.8,1.2,69,66
