一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
1,千代田区麹町6-2,35.685215,139.733078,JGD2011,国道２０号（新宿通り）,c,2001-07-24,2001-07-26,3,6,7.0,1.5,70,69
2,千代田区九段南1-1,35.693378,139.754913,JGD2011,麹町竹平線（内堀通り）,b,2001-06-06,2001-06-08,4,4,2.0,1.5,73,70
3,千代田区飯田橋4-5-14,35.700676,139.747147,JGD2011,千代田練馬田無線（目白通り）,c,2001-07-24,2001-07-26,4,5,4.0,1.5,72,70
4,千代田区平河町2-5-2,35.680115,139.739044,JGD2011,区道１８８号,b,2001-07-24,2001-07-26,6,2,0.0,1.5,65,61
5,千代田区九段南3-8-14,35.692753,139.742584,JGD2011,新宿両国線（靖国通り）,c,2001-09-18,2001-09-20,4,5,5.0,1.5,69,67
6,千代田区神田須田町1-3,35.696018,139.769287,JGD2011,新宿両国線（靖国通り）,c,2001-09-18,2001-09-20,4,6,6.0,1.5,70,68
7,千代田区東神田2-10-18,35.695621,139.780716,JGD2011,新宿両国線（靖国通り）,c,2001-09-18,2001-09-20,4,6,6.0,1.5,69,68
8,千代田区神田神保町1-42,35.697716,139.757797,JGD2011,白山祝田田町線（白山通り）,c,2001-10-16,2001-10-18,4,4,4.0,1.5,72,72
9,千代田区一ﾂ橋2-2,35.693314,139.757553,JGD2011,白山祝田田町線（白山通り）,c,2001-10-16,2001-10-18,4,4,5.0,1.5,73,72
10,千代田区神田岩本町15,35.696655,139.775024,JGD2011,国道４号（昭和通り）,c,2001-11-13,2001-11-20,3,7,7.0,1.5,72,72
11,千代田区神田岩本町15(和泉橋出張所4階),35.696655,139.775024,JGD2011,首都高速１号上野線,c,2001-11-13,2001-11-20,2,4,18.0,14.0,76,73
12,千代田区神田錦町3-18,35.693203,139.761337,JGD2011,区道１０１号（千代田通り）,c,2002-01-22,2002-01-24,5,4,0.0,1.5,70,68
13,千代田区内神田1-1,35.689434,139.765686,JGD2011,錦町有楽町線,c,2002-01-22,2002-01-24,4,4,5.0,1.5,68,67
14,千代田区神田鍛冶町3-6,35.694111,139.771072,JGD2011,国道１７号（中央通り）,c,2002-01-22,2002-01-24,3,6,4.0,1.5,71,72
15,千代田区神田須田町1-28,35.695080,139.770081,JGD2011,国道17号（中央通り）,C,2002-01-23,2002-01-24,3,6,4.2,1.2,71,70
16,千代田区神田司町2-7,35.693069,139.767273,JGD2011,外堀環状線（外堀通り）,C,2002-01-23,2002-01-24,4,4,2.8,1.2,67,65
17,千代田区内神田1-14,35.692028,139.765015,JGD2011,本郷通り,C,2002-01-23,2002-01-24,4,4,5.6,1.2,72,71
