一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
122,江東区東陽3-27,35.670174,139.815643,JGD2011,東京浦安線（永代通り）,c,2004-11-24,2004-11-25,4,6,6.0,1.5,69,69
123,江東区豊洲4-11-18,35.652431,139.799774,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,c,2004-06-10,2004-06-11,4,8,6.1,1.2,73,70
124,江東区平野1-2-3,35.678173,139.798935,JGD2011,上野月島線（清澄通り）,c,2004-11-24,2004-11-25,4,4,4.0,1.5,72,68
126,江東区枝川1-8-15,35.657528,139.802109,JGD2011,環状３号線（三ツ目通り）,c,2004-06-09,2004-06-10,4,6,6.0,1.5,73,70
127,江東区森下4-9-22,35.685005,139.805496,JGD2011,環状３号線（三ツ目通り）,c,2004-05-27,2004-05-28,4,4,3.1,1.2,73,73
128,江東区塩浜2-5-20,35.661232,139.805176,JGD2011,環状３号線（三ツ目通り）,c,2004-06-02,2004-06-03,4,6,6.0,1.5,73,70
129,江東区千田16,35.682106,139.816254,JGD2011,深川吾嬬町線(四ツ目通り）,c,2004-11-24,2004-11-25,4,4,2.4,1.2,71,66
130,江東区大島3-4,35.692505,139.826523,JGD2011,王子千住南砂町線（明治通り）,c,2004-05-12,2004-05-13,4,4,4.1,1.2,71,70
131,江東区大島6-7-8,35.691402,139.834503,JGD2011,南砂町吾嬬町線（丸八通り）,b,2004-05-13,2004-05-14,4,6,4.0,1.5,70,68
132,江東区東砂2-12-14,35.683624,139.844009,JGD2011,亀戸葛西橋線（番所橋通り）,b,2004-05-25,2004-05-26,4,4,4.0,1.5,71,66
135,江東区亀戸4-14-5,35.701527,139.828720,JGD2011,御徒町小岩線(蔵前橋通り）,Ｂ,2004-11-24,2004-11-25,4,6,4.0,1.2,74,72
136,江東区大島3-16-2,35.689991,139.830032,JGD2011,東京市川線（新大橋通り）,C,2004-11-24,2004-11-25,4,4,3.4,1.2,71,68
137,江東区東陽3-27,35.670174,139.815643,JGD2011,東京浦安線（永代通り）,C,2004-11-24,2004-11-25,4,6,6.0,1.5,69,69
138,江東区平野1-2-3,35.678173,139.798935,JGD2011,上野月島線（清澄通り）,C,2004-11-24,2004-11-25,4,4,4.0,1.5,72,68
139,江東区千田16,35.682106,139.816254,JGD2011,深川吾嬬町線（四ツ目通り）,C,2004-11-24,2004-11-25,4,4,2.4,1.2,71,66
140,品川区五反田6-6-19,35.608261,139.731781,JGD2011,東京丸子横浜線,c,2004-05-11,2004-05-14,4,6,6.0,3.0,73,71
142,品川区北品川3-10-13,35.616417,139.737625,JGD2011,環状６号線（山手通り）,c,2004-07-06,2004-07-09,4,4,4.0,1.2,72,69
143,品川区北品川5-1-1,35.624058,139.731888,JGD2011,環状６号線（山手通り）,c,2004-09-29,2004-10-02,4,4,4.0,1.2,72,70
144,品川区上大崎2-13-36,35.634651,139.717880,JGD2011,白金台町等々力線（目黒通り）,c,2004-09-14,2004-09-17,4,5,6.0,1.5,68,68
145,品川区旗の台1-11-17,35.607334,139.702728,JGD2011,東京丸子横浜線（中原街道）,c,2004-10-26,2004-10-29,4,4,5.0,3.0,71,69
146,品川区上大崎3-14-23,35.632114,139.720078,JGD2011,北品川四谷線,b,2004-11-09,2004-11-12,4,8,7.0,2.0,70,67
151,品川区荏原2-1,35.618107,139.713577,JGD2011,東京丸子横浜線（中原街道）,C,2004-10-14,2004-10-15,4,4,4.2,1.2,71,69
152,品川区東大井5-13,35.606754,139.736786,JGD2011,鮫洲大山線,C,2004-10-14,2004-10-15,4,2,3.0,1.2,70,66
153,目黒区目黒3-1-7,35.635330,139.706146,JGD2011,環状６号線（山手通り）,c,2004-08-24,2004-08-26,4,5,5.5,1.2,72,70
154,目黒区碑文谷4-22-16,35.619095,139.681763,JGD2011,環状７号線,b,2004-09-07,2004-09-09,4,6,3.0,1.2,73,74
155,目黒区下目黒1-6-18,35.633797,139.711502,JGD2011,白金台町等々力線（目黒通り）,c,2004-08-24,2004-08-26,4,4,5.2,1.2,72,72
156,目黒区碑文谷5-1-5,35.624027,139.685898,JGD2011,白金台町等々力線（目黒通り）,c,2004-07-27,2004-07-29,4,6,4.3,1.2,70,69
157,目黒区中根1-7-22,35.617378,139.674408,JGD2011,白金台町等々力線（目黒通り）,c,2004-07-27,2004-07-29,4,6,4.3,1.2,72,71
