一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
464,青梅市新町1-21-13,35.787998,139.298141,JGD2011,新宿青梅線（青梅街道）,b,2002-10-24,2002-10-25,4,4,5.0,1.2,71,66
465,青梅市畑中3-953-1,35.778954,139.235001,JGD2011,奥多摩青梅線,a,2002-10-17,2002-10-18,4,2,5.0,1.2,73,68
466,青梅市新町8-20,35.784454,139.309372,JGD2011,市道幹１２号線,b,2002-10-15,2002-10-16,5,4,4.0,1.2,69,66
467,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,青梅飯能線（成木街道）,a,2002-10-07,2002-10-08,4,2,2.0,1.2,70,63
468,青梅市長淵8-234-2,35.774155,139.258316,JGD2011,青梅あきる野線（秋川街道）,c,2002-10-02,2002-10-03,4,2,2.0,1.4,71,64
469,青梅市日向和田3-534,35.783833,139.233093,JGD2011,国道４１１号（青梅街道）,a,2002-10-22,2002-10-23,3,2,2.0,1.6,69,64
470,青梅市今井1-123,35.807484,139.304855,JGD2011,瑞穂富岡線（岩蔵街道）,C,2003-01-09,2003-01-10,4,2,1.1,1.2,69,65
471,青梅市裏宿町570,35.790203,139.248825,JGD2011,国道４１１号（青梅街道）,B,2003-01-09,2003-01-10,3,2,2.1,1.2,68,61
472,青梅市小曾木3-1803,35.816727,139.271286,JGD2011,青梅飯能線（小曽木街道）,A,2003-01-09,2003-01-10,4,2,1.0,1.2,69,65
473,青梅市成木5-1326,35.828053,139.242371,JGD2011,青梅秩父線（成木街道）,B,2003-01-09,2003-01-10,4,2,1.8,1.2,65,55
474,青梅市成木8-175,35.818748,139.240784,JGD2011,下畑軍畑線,B,2003-01-09,2003-01-10,4,2,1.0,1.2,71,62
