一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
93,台東区下谷3-1-30(西部区民ｾﾝﾀｰ),35.723507,139.786118,JGD2011,国道４号（昭和通り）,c,2003-04-14,2003-04-18,3,6,10.0,1.0,72,72
94,台東区上野5-23-12,35.706253,139.775772,JGD2011,国道４号（昭和通り）,c,2003-06-23,2003-06-27,3,6,6.0,1.0,74,73
95,台東区浅草橋3-20-18,35.701096,139.788528,JGD2011,国道６号（江戸通り）,c,2004-02-09,2004-02-13,3,6,5.0,1.0,66,65
96,台東区駒形1-4-15,35.707001,139.794510,JGD2011,国道６号（江戸通り）,c,2003-10-06,2003-10-10,3,4,5.0,1.0,72,71
97,台東区今戸1-1-10(ﾘﾊﾞｰｻｲﾄﾞｽﾎﾟｰﾂｾﾝﾀｰ),35.718094,139.805069,JGD2011,言問大谷田線,b,2003-12-08,2003-12-12,4,1,3.0,1.0,63,59
98,台東区台東2-6-4,35.702648,139.777527,JGD2011,御徒町小岩線（蔵前橋通り）,c,2003-09-08,2003-09-12,4,4,4.0,1.0,72,71
99,台東区入谷1-3-2,35.719337,139.786346,JGD2011,環状３号線（言問通り）,c,2003-05-12,2003-05-16,4,4,5.0,1.0,71,69
100,台東区谷中1-1-21,35.719852,139.768478,JGD2011,環状３号線（言問通り）,c,2003-07-14,2003-07-18,4,2,2.0,1.0,73,66
101,台東区西浅草3-27-22,35.716606,139.792023,JGD2011,蔵前三ノ輪線（国際通り）,c,2004-01-19,2004-01-23,4,6,5.0,1.0,70,66
102,台東区東上野5-2-2,35.711891,139.781128,JGD2011,上野月島線（浅草通り）,c,2003-11-17,2003-11-21,4,6,6.0,1.0,72,70
103,台東区小島2-21(新御徒町駅自転車駐車場),35.706764,139.783005,JGD2011,本郷亀戸線（春日通り）,c,2004-03-09,2004-03-12,4,4,4.0,1.0,66,64
104,台東区台東3-15,35.704479,139.776306,JGD2011,国道４号（昭和通り）,C,2003-11-18,2003-11-19,3,6,5.7,1.2,73,71
105,台東区竜泉1-13,35.723656,139.787140,JGD2011,国道４号（昭和通り）,C,2003-11-18,2003-11-19,3,6,5.5,1.2,75,75
106,台東区蔵前3-13,35.704647,139.792297,JGD2011,国道６号（江戸通り）,C,2003-11-18,2003-11-19,3,4,4.3,1.2,71,70
