一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
557,小平市鈴木町1-487,35.718842,139.496735,JGD2011,府中小平線（新小金井街道）,a,2003-11-26,2003-11-27,4,2,5.0,1.2,70,67
558,小平市花小金井5-463,35.732895,139.509491,JGD2011,新宿青梅線（青梅街道）,a,2003-11-26,2003-11-27,4,2,2.0,1.2,69,68
559,小平市花小金井2-1-7,35.731236,139.513138,JGD2011,府中清瀬線（小金井街道）,A,2004-01-19,2004-01-20,4,3,2.4,1.2,71,70
560,小平市回田町378,35.714573,139.498016,JGD2011,府中小平線（新小金井街道）,A,2004-01-19,2004-01-20,4,2,4.4,1.2,68,65
565,日野市三沢1-19-22,35.659542,139.421097,JGD2011,稲城日野線（川崎街道）,b,2003-10-28,2003-10-31,4,2,2.0,2.0,72,70
566,日野市平山5-12-16,35.647003,139.383423,JGD2011,上館日野線（北野街道）,c,2003-10-24,2003-10-28,4,2,1.0,2.0,69,67
567,日野市旭が丘1-8-12,35.657703,139.375183,JGD2011,町田平山八王子線,b,2003-10-16,2003-10-22,4,3,3.0,2.0,70,68
568,日野市多摩平3-31-10,35.665970,139.373337,JGD2011,豊田停車場線（日野バイパス）,A,2004-01-21,2004-01-22,4,4,4.5,1.2,69,63
569,東村山市本町2-6-5,35.761913,139.466995,JGD2011,立川所沢線（府中街道）,c,2003-12-16,2003-12-17,4,2,3.1,1.2,71,72
572,東村山市久米川町4-43-2,35.765846,139.469147,JGD2011,立川所沢線（府中街道）,A,2004-01-19,2004-01-20,4,2,2.2,1.2,69,70
573,東村山市栄町1-15-6,35.749401,139.476562,JGD2011,新宿青梅線（新青梅街道）,B,2004-01-19,2004-01-20,4,4,3.2,1.2,75,71
574,国分寺市並木町2-33-15,35.716381,139.450119,JGD2011,杉並あきる野線（五日市街道）,a,2003-11-25,2003-12-02,4,2,2.0,1.2,70,68
575,国分寺市東恋ヶ窪4-23-8,35.712059,139.467987,JGD2011,所沢府中線（府中街道）,c,2003-11-25,2003-12-02,4,2,2.0,1.2,72,72
576,国分寺市東元町2-20,35.696693,139.481644,JGD2011,小川山府中線（国分寺街道）,b,2003-11-25,2003-12-02,4,2,1.5,1.2,68,65
577,国分寺市戸倉2-27,35.704582,139.454102,JGD2011,国立停車場恋ヶ窪線（市役所通り）,a,2003-11-25,2003-12-02,4,2,1.5,1.2,69,66
579,国分寺市東戸倉1-6-4,35.713505,139.467239,JGD2011,所沢府中線（府中街道）,B,2004-01-21,2004-01-22,4,2,1.5,1.2,74,73
580,国分寺市東恋ヶ窪2-33-14,35.709320,139.474472,JGD2011,恋ヶ窪新田三鷹線（連雀通り）,B,2004-01-21,2004-01-22,4,2,0.0,1.2,71,69
583,国立市東2-29-3,35.693478,139.449585,JGD2011,国立停車場谷保線（大学通り）,a,2003-11-13,2003-11-13,4,4,3.0,1.2,66,61
585,国立市東4-16-16,35.688850,139.448044,JGD2011,国立停車場谷保線（大学通り）,A,2004-01-26,2004-01-27,4,4,12.3,1.2,62,57
586,福生市本町5,35.738701,139.326782,JGD2011,立川青梅線（新奥多摩街道）,c,2003-12-18,2003-12-19,4,2,3.0,1.5,69,68
587,福生市牛浜163,35.733948,139.336945,JGD2011,杉並あきる野線（五日市街道）,a,2003-12-11,2003-12-12,4,2,3.0,1.5,69,67
589,福生市熊川308,35.719730,139.332642,JGD2011,杉並あきる野線（睦橋通り）,b,2003-12-02,2003-12-03,4,4,3.0,2.0,74,74
590,福生市熊川1631-3,35.723953,139.348816,JGD2011,杉並あきる野線（五日市街道）,c,2003-12-09,2003-12-10,4,2,3.0,1.5,72,69
591,福生市加美平3-7-13,35.745770,139.323059,JGD2011,立川青梅線（新奥多摩街道）,B,2003-12-15,2003-12-16,4,2,2.4,1.2,71,70
594,狛江市岩戸北3-15-11,35.632782,139.583878,JGD2011,世田谷町田線（世田谷通り）,c,2003-12-08,2003-12-15,4,2,0.0,1.2,72,69
595,狛江市和泉本町1-1-5,35.634945,139.578369,JGD2011,大田調布線（狛江通り）,c,2003-12-15,2003-12-19,4,2,0.0,1.2,69,66
596,狛江市中和泉2-1-5,35.637676,139.574127,JGD2011,武蔵野狛江線（松原通り）,b,2004-01-13,2004-01-16,4,2,0.0,1.2,67,63
597,狛江市和泉本町4-1-14,35.640842,139.570389,JGD2011,大田調布線（狛江通り）,C,2004-01-15,2004-01-16,4,2,1.2,1.2,72,68
