一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
500,府中市住吉町2-30,35.655674,139.456924,JGD2011,府中町田線（鎌倉街道）,a,2003-06-02,2003-06-06,4,6,5.0,2.0,71,69
501,府中市栄町3-7,35.686638,139.472107,JGD2011,市道学園通り,b,2003-10-27,2003-10-31,6,2,3.0,1.5,68,61
502,府中市四谷3-2740,35.659714,139.444138,JGD2011,市道多摩川通り,a,2003-07-22,2003-07-25,6,2,3.0,1.5,69,66
503,府中市美好町2-4-1,35.672638,139.466782,JGD2011,国道２０号（甲州街道）,c,2003-10-20,2003-10-24,3,4,3.0,2.0,74,72
504,府中市分梅町3-50-2,35.665642,139.459076,JGD2011,府中町田線（鎌倉街道）,b,2003-11-26,2003-11-30,4,4,3.0,2.2,68,65
505,府中市若松町3-11,35.673546,139.499054,JGD2011,府中小平線（新小金井街道）,b,2003-08-25,2003-08-29,4,2,4.0,2.0,67,64
506,府中市緑町1-12-12,35.672012,139.485672,JGD2011,国道２０号（甲州街道）,c,2003-11-12,2003-11-15,3,4,3.0,2.0,69,69
507,府中市若松町3-39-1,35.675034,139.506744,JGD2011,府中三鷹線（人見街道）,a,2003-11-17,2003-11-21,4,2,1.0,1.5,66,61
508,府中市西府町2-9,35.674881,139.456924,JGD2011,国道２０号（甲州街道）,b,2003-08-05,2003-08-08,3,5,2.0,1.5,73,72
509,府中市寿町3-7,35.675293,139.473862,JGD2011,府中所沢線（府中街道）,c,2003-09-16,2003-09-19,4,3,4.0,2.0,68,67
510,府中市栄町3-18-20,35.688309,139.471848,JGD2011,新宿国立線（東八道路）,b,2003-04-14,2003-04-18,4,4,5.0,1.5,72,69
511,府中市栄町1-6,35.688923,139.481216,JGD2011,新宿国立線（東八道路）,b,2003-10-14,2003-10-16,4,4,7.0,1.5,67,64
512,府中市美好町1-14-2,35.673325,139.470764,JGD2011,国道２０号（甲州街道）,C,2004-01-21,2004-01-22,3,4,2.5,1.2,72,69
513,府中市栄町3-29,35.688736,139.475021,JGD2011,新宿国立線（東八道路）,B,2004-01-21,2004-01-22,4,4,6.5,1.2,66,63
514,府中市若松町2-2-4,35.670658,139.496155,JGD2011,国道２０号（甲州街道）,B,2004-01-21,2004-01-22,3,4,2.5,1.2,77,74
