一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
5,千代田区平河町2-5-1,35.680115,139.739044,JGD2011,区道２２０号(プリンス通り),b,2007-07-10,2007-07-12,6,2,1.9,1.5,66,63
70,新宿区納戸町36,35.696926,139.733063,JGD2011,区道３４－１９１,a,2007-06-05,2007-06-07,6,1,0.0,1.2,64,59
97,墨田区八広4-12-3,35.722603,139.826538,JGD2011,区道  墨１２０（八広中央通り),c,2007-11-12,2007-11-16,6,2,2.0,1.2,67,63
98,墨田区八広6-53-16,35.724098,139.830521,JGD2011,区道  墨１２１(八広はなみずき通り),c,2007-11-12,2007-11-16,6,2,3.0,1.2,68,64
99,墨田区八広5-7-3,35.723965,139.824219,JGD2011,区道  墨１１９(曳舟川通り),c,2007-11-26,2007-11-30,6,2,4.0,1.2,69,66
177,世田谷区上北沢2-1-3,35.669216,139.617523,JGD2011,区道（赤堤通り）,a,2007-06-26,2007-07-06,6,2,1.7,1.2,68,63
218,中野区弥生町2-41-2,35.691360,139.671951,JGD2011,区道補助６３号（本郷通り）,c,2007-11-26,2007-11-27,6,2,2.1,1.2,66,64
242,杉並区宮前3-27,35.696415,139.609192,JGD2011,区道２１３２号（神明通り）,a,2007-06-19,2007-06-22,6,1,1.0,1.4,67,63
243,杉並区西荻北2-32,35.706882,139.605515,JGD2011,区道２１０３－１（真中橋通り）,a,2007-12-11,2007-12-14,6,2,1.0,1.8,68,61
244,杉並区高井戸西1-17,35.681786,139.606659,JGD2011,区道２１３３－１号線,a,2007-06-05,2007-06-08,6,2,1.0,1.4,67,63
276,荒川区東日暮里6-17,35.729103,139.777298,JGD2011,区道荒１０７号（日暮里中央通り）,ｃ,2007-11-12,2007-11-16,6,2,4.0,1.7,65,61
277,荒川区東尾久6-35,35.749165,139.772858,JGD2011,区道荒１１１号（旭電化通り）,ｃ,2008-01-28,2008-02-01,6,2,2.5,1.5,67,64
360,江戸川区二之江町,35.681812,139.873169,JGD2011,区道A0150（一之江通り）,B,2007-10-29,2007-10-30,6,2,4.2,1.2,68,65
415,武蔵野市緑町2-2-28,35.717758,139.565857,JGD2011,市道１７号線（中央通り）,b,2007-11-08,2007-11-09,6,2,3.0,1.5,69,66
422,三鷹市下連雀2-26-9,35.697388,139.566025,JGD2011,市道６号線（むらさき橋通り）,b,2007-06-18,2007-06-22,6,2,2.0,1.0,69,65
442,府中市四谷5-44,35.663307,139.440155,JGD2011,市道多摩川通り,c,2007-09-10,2007-09-14,6,2,5.0,1.5,71,69
443,府中市四谷4-46,35.667736,139.440521,JGD2011,市道四谷通り,a,2008-03-17,2008-03-20,6,2,2.0,1.5,63,57
444,府中市押立町1-38,35.659218,139.512726,JGD2011,市道白糸台通り,a,2007-02-18,2007-02-21,6,2,3.0,1.5,68,64
453,昭島市朝日町4-23-28,35.708611,139.369812,JGD2011,市道昭島１７号（江戸街道）,ｃ,2007-11-06,2007-11-08,6,2,4.5,1.2,66,63
455,昭島市松原町1-2-1,35.713104,139.357727,JGD2011,市道昭島２７号（大師通り）,ｂ,2008-02-19,2008-02-21,6,3,2.5,1.6,71,67
466,町田市木曽東2-1-1,35.554775,139.426926,JGD2011,市道町田４３７号線（町田駅前通り）,ｃ,2008-01-30,2008-01-31,6,2,2.4,1.2,70,67
484,小平市津田町3-34-8,35.725952,139.470139,JGD2011,市道第Ｂ－２０号（たかの街道）,a,2007-11-21,2007-11-22,6,2,2.0,1.2,69,63
496,東村山市久米川町3-30-5,35.761127,139.479584,JGD2011,市道第３７３号線１(鷹の道),a,2007-11-12,2007-11-13,6,2,4.0,1.2,65,59
497,東村山市富士見町1-2-29,35.744614,139.456924,JGD2011,市道補助道第１号線(江戸街道),c,2007-11-26,2007-11-27,6,2,2.1,1.2,65,61
502,国分寺市日吉町1-36,35.702072,139.456726,JGD2011,市道幹９号線（内藤橋街道）,a,2007-12-17,2007-12-18,6,2,3.4,1.2,66,61
503,国分寺市西町1-5-8,35.703697,139.437271,JGD2011,市道幹１１号線（戸倉通り）,a,2007-12-17,2007-12-18,6,2,5.2,1.2,66,60
504,国分寺市日吉町1-30,35.703468,139.459076,JGD2011,市道幹７号線（熊野神社通り）,a,2007-12-17,2007-12-18,6,2,2.5,1.2,66,61
508,国立市谷保6256-8,35.681122,139.431946,JGD2011,市道南２６号線（石田街道）,B,2008-01-22,2008-01-22,6,2,1.0,1.2,69,62
539,武蔵村山市榎1-1-28,35.746552,139.385162,JGD2011,市道２号線（江戸街道）,ｃ,2007-10-25,2007-10-26,6,2,3.5,1.2,65,59
576,西東京市南町3-18-14,35.722900,139.542709,JGD2011,市道４１号線,b,2007-06-06,2007-06-07,6,2,5.0,1.5,65,62
