一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
286,板橋区大山町13-1,35.747055,139.700409,JGD2011,国道２５４号(川越街道）,c,2007-09-12,2007-09-13,3,4,4.0,1.0,71,69
287,板橋区本町41-3,35.757793,139.707443,JGD2011,国道１７号（中山道）／首都高5号池袋線,c,2007-09-13,2007-09-14,3,6,4.0,1.0,77,75
289,板橋区大原町6-5,35.769924,139.700775,JGD2011,国道１７号(中山道）,c,2007-07-12,2007-07-13,3,4,4.0,1.0,72,71
290,板橋区東坂下2-20-1,35.787846,139.685287,JGD2011,国道１７号(中山道）,c,2007-09-26,2007-09-27,3,4,4.0,1.0,71,70
295,板橋区赤塚7-27-15,35.779491,139.647980,JGD2011,国道新大宮バイパス,b,2007-09-20,2007-09-21,3,3,4.0,1.0,66,63
296,板橋区赤塚新町3-3-9,35.770729,139.641541,JGD2011,国道２５４号(川越街道）,c,2007-09-27,2007-09-28,3,4,4.0,1.0,71,69
303,足立区千住河原町10,35.743710,139.797867,JGD2011,国道４号(日光街道),c,2007-10-22,2007-10-23,3,7,4.0,1.5,73,72
304,足立区中央本町1-16,35.774796,139.803711,JGD2011,国道４号(日光街道),c,2007-11-27,2007-11-28,3,4,4.0,1.5,74,73
305,足立区西保木間1-15,35.796452,139.801788,JGD2011,国道４号(日光街道),c,2007-08-27,2007-08-28,3,4,4.8,1.5,73,72
310,足立区中央本町1-17,35.775124,139.805023,JGD2011,国道４号(日光街道）,C,2007-11-27,2007-11-28,3,4,4.3,1.2,74,73
324,葛飾区金町5-24-16,35.765957,139.868622,JGD2011,国道６号(水戸街道),ｃ,2007-07-24,2007-07-31,3,8,3.8,1.2,67,64
325,葛飾区四つ木5-15-21,35.742584,139.841217,JGD2011,国道６号(水戸街道),ｃ,2007-08-28,2007-09-04,3,4,4.7,1.2,70,68
342,葛飾区東金町8-10地先,35.779598,139.885056,JGD2011,国道２９８号（東京外郭環状道路）,ｃ,2007-07-24,2007-07-31,3,6,4.7,1.2,64,57
343,葛飾区東金町8-16地先,35.779942,139.886841,JGD2011,国道２９８号（東京外郭環状道路）,ａ,2007-07-24,2007-07-31,3,6,5.3,1.2,57,53
344,葛飾区東金町8-33地先,35.782219,139.884689,JGD2011,国道２９８号（東京外郭環状道路）,ａ,2007-07-24,2007-07-31,3,6,5.8,1.2,64,59
345,葛飾区金町3-19-8,35.767693,139.872955,JGD2011,国道６号(水戸街道  金町陸橋  ),ｃ,2007-08-01,2007-08-08,3,8,4.6,1.8,71,67
346,葛飾区金町3-19-8,35.767693,139.872955,JGD2011,国道６号(水戸街道  金町陸橋  ),ｃ,2007-08-01,2007-08-08,3,8,4.6,11.8,71,68
347,葛飾区金町3-19-8,35.767693,139.872955,JGD2011,国道６号(水戸街道  金町陸橋  ),ｃ,2007-08-01,2007-08-08,3,8,4.6,17.3,72,71
348,葛飾区青戸8-1,35.754471,139.851578,JGD2011,国道6号（水戸街道）,C,2007-11-08,2007-11-09,3,4,4.2,1.2,70,69
349,葛飾区東金町8-9,35.779999,139.884735,JGD2011,国道298号（東京外かく環状道路）,A,2007-11-08,2007-11-09,3,4,22.6,1.2,59,55
362,八王子市片倉町2416,35.640305,139.338898,JGD2011,国道１６号（東京環状）,ｂ,2007-12-17,2007-12-20,3,2,2.0,1.2,72,74
363,八王子市中野山王1-8-5,35.671257,139.330734,JGD2011,国道１６号（東京環状）,ｃ,2007-12-17,2007-12-20,3,2,1.0,1.2,72,72
364,八王子市北野町549-5,35.646137,139.353210,JGD2011,国道１６号（八王子バイパス）,ｃ,2008-01-16,2007-01-17,3,6,8.0,1.2,68,67
365,八王子市大谷町355-1,35.676857,139.354065,JGD2011,国道１６号（八王子バイパス）,ｂ,2008-01-16,2007-01-17,3,6,0.0,1.2,71,70
366,八王子市明神町4-21-1,35.660000,139.345459,JGD2011,国道２０号（甲州街道）,ｃ,2008-01-16,2007-01-17,3,4,4.0,1.2,66,62
367,八王子市八日町6-2,35.660484,139.329498,JGD2011,国道２０号（甲州街道）,ｃ,2007-12-17,2007-12-18,3,4,5.0,1.2,71,69
368,八王子市並木町15-15,35.650925,139.300262,JGD2011,国道２０号（甲州街道）,ｂ,2008-01-16,2008-01-17,3,4,4.0,1.2,71,67
369,八王子市加住町1-170-2,35.700542,139.316833,JGD2011,国道４１１号（滝山街道）,ａ,2007-12-19,2007-12-20,3,2,2.0,1.2,72,69
