一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
207,中野区大和町1-12-1,35.712528,139.653717,JGD2011,都道環状７号線（環七通り）,c,2007-12-05,2007-12-06,4,4,4.5,1.2,77,76
208,中野区江原町3-5-1,35.730846,139.675552,JGD2011,都道千代田練馬田無線（目白通り）,c,2007-12-03,2007-12-04,4,4,4.1,1.2,70,70
209,中野区本町4-18-12,35.696976,139.672409,JGD2011,都道東京所沢線（青梅街道）,c,2007-11-27,2007-11-28,4,4,4.2,1.2,70,68
210,中野区中野2-17-4,35.702869,139.669495,JGD2011,都道神楽坂高円寺線（大久保通り）,c,2007-11-27,2007-11-28,4,2,1.9,1.2,68,66
211,中野区中野5-68-7,35.709263,139.665207,JGD2011,都道鮫洲大山線（中野通り）,c,2007-11-28,2007-11-29,4,4,3.5,1.2,70,68
212,中野区弥生町4-20,35.686672,139.671631,JGD2011,都道新宿国立線（方南通り）,c,2007-11-26,2007-11-27,4,2,4.5,1.2,64,61
213,中野区江古田4-3-4,35.724350,139.665359,JGD2011,都道落合井草線（新青梅街道）,c,2007-12-03,2007-12-04,4,2,3.1,1.2,70,69
214,中野区上鷺宮3-17-4,35.735073,139.631134,JGD2011,都道椎名町上石神井線（千川通り）,c,2007-12-04,2007-12-05,4,2,2.7,1.2,71,69
215,中野区白鷺1-27-4,35.720589,139.636948,JGD2011,都道瀬田貫井線（中杉通り）,c,2007-12-04,2007-12-05,4,2,1.2,1.2,67,64
216,中野区中野5-4-7,35.709061,139.672165,JGD2011,都道飯田橋石神井新座線（早稲田通り）,c,2007-11-28,2007-11-29,4,2,3.0,1.2,71,70
217,中野区中央2-18-21,35.700245,139.682617,JGD2011,都道環状６号線（山手通り）,c,2008-01-22,2008-01-23,4,4,14.0,1.2,66,63
218,中野区弥生町2-41-2,35.691360,139.671951,JGD2011,区道補助６３号（本郷通り）,c,2007-11-26,2007-11-27,6,2,2.1,1.2,66,64
219,中野区中野2-17,35.702869,139.669495,JGD2011,都道神楽坂高円寺線（大久保通り）,C,2007-11-26,2007-11-27,4,2,1.9,1.2,68,66
220,中野区本町4-18,35.696976,139.672409,JGD2011,都道東京所沢線（青梅街道）,C,2007-11-26,2007-11-27,4,4,1.4,1.2,69,69
221,中野区弥生町4-20,35.686672,139.671631,JGD2011,都道新宿国立線（方南通り）,C,2007-11-26,2007-11-27,4,2,4.5,1.2,64,61
