一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
395,江戸川区中葛西4-9-11,35.667912,139.867798,JGD2011,東京浦安線（葛西橋通り）,c,2002-11-05,2002-11-08,4,4,5.0,1.0,71,68
396,江戸川区平井4-7-21,35.705032,139.845673,JGD2011,新荒川堤防線,c,2002-07-16,2002-07-19,4,2,6.0,1.0,68,64
400,江戸川区一之江6-5,35.684151,139.872986,JGD2011,東京市川線（新大橋通り）,C,2002-12-02,2002-12-03,4,4,4.7,1.2,71,69
401,江戸川区北葛西2-23,35.675919,139.858978,JGD2011,千住小松川葛西沖線（船堀街道）,C,2002-12-02,2002-12-03,4,2,3.6,1.2,69,66
402,江戸川区平井6-2,35.705082,139.837845,JGD2011,御徒町小岩線（蔵前橋通り）,C,2002-11-27,2002-11-28,4,4,4.2,1.2,73,72
403,江戸川区小松川4-91,35.701637,139.852676,JGD2011,新荒川堤防線,B,2002-11-27,2002-11-28,4,3,0.0,1.2,70,65
404,江戸川区江戸川5-8,35.675774,139.884842,JGD2011,新荒川葛西堤防線（篠崎街道（部分））,A,2002-12-02,2002-12-03,4,2,1.8,1.2,72,67
405,江戸川区西葛西6-27,35.662312,139.862335,JGD2011,新荒川葛西堤防線,C,2002-12-02,2002-12-03,4,8,5.9,1.2,66,61
406,江戸川区北小岩7-14,35.743755,139.890198,JGD2011,江戸川堤防線,A,2002-12-02,2002-12-03,4,2,1.6,1.2,68,65
415,八王子市下柚木2-10-6,35.626877,139.382278,JGD2011,府中相模原線（野猿街道）,b,2002-12-17,2002-12-18,4,4,3.0,1.2,72,67
416,八王子市中野上町1-32-19,35.668297,139.322601,JGD2011,八王子五日市線（秋川街道）,c,2003-01-15,2003-01-16,4,2,1.0,1.2,71,69
417,八王子市川口町907,35.694290,139.278366,JGD2011,八王子五日市線（秋川街道）,a,2003-01-15,2003-01-16,4,2,2.0,1.2,73,69
418,八王子市犬目町863,35.693054,139.303253,JGD2011,八王子あきる野線（高尾街道）,a,2003-01-15,2003-01-16,4,2,2.0,1.2,73,69
419,八王子市四谷町741-6,35.675873,139.297012,JGD2011,八王子あきる野線（高尾街道）,b,2003-01-15,2003-01-16,4,2,5.0,1.2,69,68
420,八王子市狭間町1737,35.637131,139.287140,JGD2011,八王子町田線（町田街道）,a,2002-12-19,2002-12-20,4,2,3.0,1.2,69,67
421,八王子市石川町2065,35.671555,139.360764,JGD2011,八王子武蔵村山線,b,2002-12-17,2002-12-18,4,2,3.0,1.2,71,69
422,八王子市片倉町245-1,35.634193,139.341156,JGD2011,上館日野線（北野街道）,a,2002-12-19,2002-12-20,4,2,2.0,1.2,71,68
426,八王子市下恩方町1849-1,35.672089,139.260956,JGD2011,山田宮の前線,b,2003-01-15,2003-01-16,4,2,5.0,1.2,73,68
427,八王子市松木30-1,35.621815,139.390411,JGD2011,小山乞田線（多摩ニュータウン通り）,b,2002-12-17,2002-12-18,4,4,5.0,1.2,71,67
428,八王子市下柚木341,35.628994,139.380585,JGD2011,下柚木八王子線（野猿街道）,c,2002-12-17,2002-12-18,4,4,5.0,1.2,69,64
432,八王子市堀之内160,35.631794,139.403961,JGD2011,府中相模原線（野猿街道）,B,2003-01-08,2003-01-09,4,4,3.9,1.2,72,66
433,八王子市大楽寺424,35.675644,139.286865,JGD2011,八王子あきる野線（高尾街道）,B,2003-01-08,2003-01-09,4,2,4.7,1.2,70,69
434,八王子市下恩方町1495,35.674549,139.257156,JGD2011,山田宮の前線,A,2003-01-08,2003-01-09,4,2,4.3,1.2,69,64
436,八王子市堀之内3-21,35.627441,139.405029,JGD2011,小山乞田線（多摩ニュータウン通り）,B,2003-01-08,2003-01-09,4,4,4.9,1.2,73,69
437,八王子市北野町189,35.649467,139.346619,JGD2011,下柚木八王子線（野猿街道）,B,2003-01-08,2003-01-09,4,2,1.1,1.2,75,72
438,八王子市南大沢2-207,35.612499,139.385010,JGD2011,相模原立川線,A,2002-12-18,2002-12-19,4,2,3.2,1.2,68,63
439,八王子市寺田町262,35.624168,139.305786,JGD2011,八王子城山線,A,2003-01-08,2003-01-09,4,2,1.5,1.2,72,67
440,八王子市西浅川町53,35.640102,139.271347,JGD2011,浅川相模湖線,A,2003-01-08,2003-01-09,4,1,1.2,1.2,64,57
