一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
245,杉並区阿佐谷北1-32,35.708199,139.635712,JGD2011,瀬田貫井線（中杉通り）,c,2006-11-07,2006-11-10,4,2,6.0,1.4,68,68
246,杉並区梅里1丁目1,35.695484,139.652878,JGD2011,環状７号線（環七通り）,C,2006-12-18,2006-12-19,4,6,3.4,1.2,77,77
247,杉並区高円寺南1丁目4,35.698730,139.660645,JGD2011,東京所沢線（青梅街道）,C,2006-12-18,2006-12-19,4,5,4.3,1.2,70,68
248,杉並区阿佐谷北1丁目32,35.708199,139.635712,JGD2011,瀬田貫井線（中杉通り）,C,2006-12-18,2006-12-19,4,4,4.5,1.2,67,67
249,杉並区高井戸東3丁目8,35.683994,139.615860,JGD2011,新宿国立線（環八通り）,C,2006-12-18,2006-12-19,4,4,5.9,1.2,70,71
251,豊島区目白2-10-2,35.720207,139.710999,JGD2011,都道8号千代田練馬田無線,a,2006-11-13,2006-11-14,4,4,3.2,1.2,70,67
252,豊島区目白1-1,35.717491,139.711899,JGD2011,都道305号芝新宿王子線,b,2006-10-16,2006-10-19,4,4,5.0,3.0,69,66
253,豊島区南長崎2-1-1,35.722889,139.690399,JGD2011,都道8号千代田練馬田無線,c,2006-11-13,2006-11-14,4,2,2.9,1.2,71,69
254,豊島区長崎6-34-10,35.735371,139.682571,JGD2011,都道420号鮫洲大山線,c,2006-11-13,2006-11-14,4,4,3.5,1.2,67,65
255,豊島区要町2-14-16,35.736393,139.691284,JGD2011,都道441号池袋谷原線,c,2006-11-13,2006-11-14,4,4,11.3,1.2,63,60
257,豊島区南池袋4-18-10,35.724346,139.720291,JGD2011,都道435号音羽池袋線,c,2006-11-15,2006-11-16,4,4,23.0,1.2,69,67
261,豊島区駒込3-23-14,35.738468,139.745880,JGD2011,都道455号本郷赤羽線,c,2006-11-15,2006-11-16,4,4,3.5,1.2,69,67
266,北区昭和町3-9-10,35.749084,139.751450,JGD2011,主地道３０８号王子千住南砂線,c,2007-01-29,2007-01-30,4,4,3.8,1.3,70,67
267,北区赤羽北1-12-1,35.785969,139.711655,JGD2011,主地道３１１号,c,2006-11-28,2006-11-29,4,4,4.0,1.5,72,69
268,北区上十条5-4-1,35.764984,139.717239,JGD2011,主地道３１８号,c,2006-11-27,2006-11-28,4,4,4.7,1.7,76,75
271,北区堀船2-10,35.753471,139.745438,JGD2011,都道王子千住南砂線,C,2006-11-28,2006-11-29,4,4,3.7,1.2,71,67
272,荒川区東尾久5-6,35.747059,139.769058,JGD2011,台東鳩ヶ谷線,c,2007-03-05,2007-03-09,4,4,3.7,1.4,72,70
273,荒川区荒川3-51,35.735783,139.780014,JGD2011,王子千住南砂町線,c,2006-09-04,2006-09-08,4,6,3.4,1.5,71,69
275,荒川区町屋3-8,35.746952,139.782974,JGD2011,上野尾竹橋線,c,2006-10-16,2006-10-20,4,2,3.2,1.5,69,67
276,荒川区荒川3-67,35.734917,139.778183,JGD2011,上野尾竹橋線,c,2006-09-25,2006-09-29,4,4,3.7,1.3,70,67
279,荒川区西日暮里1-19,35.735771,139.775345,JGD2011,駒込宮地線,C,2007-01-18,2007-01-19,4,2,3.2,1.2,70,69
280,荒川区西日暮里1-18,35.736115,139.775024,JGD2011,駒込宮地線,C,2007-01-18,2007-01-19,4,2,3.2,1.2,68,68
281,荒川区南千住7-7,35.734943,139.797607,JGD2011,言問橋南千住線,C,2007-01-18,2007-01-19,4,2,3.8,1.2,69,68
282,荒川区南千住2-29,35.729717,139.798782,JGD2011,言問橋南千住線,C,2007-01-18,2007-01-19,4,4,6.3,1.2,68,65
283,板橋区高島平1-9-1,35.782066,139.668015,JGD2011,補助201号,b,2006-10-02,2006-10-05,4,6,2.0,1.0,72,67
284,板橋区蓮根3-6-3,35.786236,139.675888,JGD2011,補助202号,b,2006-10-23,2006-10-26,4,6,4.0,1.0,73,71
289,板橋区双葉町42-1,35.759560,139.700302,JGD2011,環状7号線,c,2006-10-30,2006-11-02,4,4,4.0,1.0,74,73
291,板橋区熊野町25-2,35.744221,139.707901,JGD2011,環状6号線,c,2006-09-25,2006-09-26,4,6,4.0,1.0,74,73
