一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
271,杉並区永福4-6,35.677696,139.641983,JGD2011,赤坂杉並線（井ノ頭通り）,C,2002-01-31,2002-02-01,4,4,4.2,1.2,70,69
272,杉並区阿佐谷北6-23,35.715145,139.636124,JGD2011,瀬田貫井線（中杉通り）,B,2002-02-18,2002-02-19,4,2,1.1,1.2,70,68
273,杉並区高円寺南1-20,35.700806,139.656540,JGD2011,神楽坂高円寺線（大久保通り）,A,2002-02-19,2002-02-20,4,2,2.2,1.2,69,68
274,杉並区堀ﾉ内3-13,35.690456,139.649582,JGD2011,高円寺砧浄水場線（荒玉水道道路）,B,2002-02-18,2002-02-19,4,2,1.5,1.2,66,60
278,豊島区南長崎4-13-35,35.724495,139.683685,JGD2011,千代田練馬田無線（目白通り）,c,2001-05-22,2001-05-23,4,4,4.0,2.8,69,67
279,豊島区高田3-19-13,35.715038,139.708008,JGD2011,千代田練馬田無線（新目白通り）,c,2001-09-12,2001-09-14,4,6,3.0,1.5,70,70
280,豊島区上池袋1-26-6,35.737328,139.721420,JGD2011,芝新宿王子線（明治通り）,c,2002-02-07,2002-02-08,4,4,4.0,1.6,70,68
281,豊島区南池袋3-7-1,35.723545,139.712311,JGD2011,芝新宿王子線（明治通り）,c,2001-10-16,2001-10-19,4,4,4.0,1.8,74,73
282,豊島区長崎1-28-22,35.729290,139.696808,JGD2011,環状６号線（山手通り）,c,2002-03-05,2002-03-08,4,4,4.0,1.7,74,73
283,豊島区長崎6-34-10,35.735371,139.682571,JGD2011,鮫洲大山線（千川通り）,c,2002-01-22,2002-01-25,4,4,3.6,1.5,69,67
285,豊島区目白2-5,35.720997,139.712143,JGD2011,千代田練馬田無線（明治通り）,C,2002-02-21,2002-02-22,4,4,3.7,1.2,73,73
289,北区昭和町3-9-10,35.749084,139.751450,JGD2011,王子千住南砂線（明治通り）,c,2001-10-01,2001-10-02,4,4,3.8,1.2,71,68
290,北区赤羽北1-12-1,35.785969,139.711655,JGD2011,環状８号線,c,2001-10-22,2001-10-23,4,4,4.0,1.2,70,67
291,北区上十条5-4-1,35.764984,139.717239,JGD2011,環状７号線,c,2001-10-02,2001-10-03,4,4,5.7,1.2,73,72
292,北区豊島6-2,35.763660,139.748459,JGD2011,王子金町江戸川線（明治通り）,C,2002-01-24,2002-01-25,4,2,2.5,1.2,73,70
293,北区上十条1-26,35.758972,139.725067,JGD2011,本郷赤羽線,C,2002-01-24,2002-01-25,4,2,3.5,1.2,66,62
294,荒川区東尾久2-43-9,35.742863,139.769562,JGD2011,台東鳩ヶ谷線（尾久橋通り）,c,2001-12-03,2001-12-07,4,4,6.6,1.5,72,70
295,荒川区荒川3-51-3,35.735783,139.780014,JGD2011,王子千住南砂町線（明治通り）,c,2001-09-02,2001-09-06,4,6,3.3,1.2,72,70
297,荒川区町屋3-9-17,35.747456,139.782883,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2001-10-15,2001-10-17,4,2,3.2,1.6,71,69
298,荒川区荒川3-67-1,35.734917,139.778183,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2001-10-01,2001-10-03,4,4,3.4,1.3,70,69
301,荒川区南千住2-29,35.729717,139.798782,JGD2011,言門橋南千住線,C,2002-01-24,2002-01-25,4,4,3.0,1.2,71,65
302,荒川区西日暮里1-32,35.735340,139.774185,JGD2011,駒込宮地線,C,2002-01-24,2002-01-25,4,2,2.8,1.2,70,68
304,板橋区高島平1-9-1,35.782066,139.668015,JGD2011,区道補助２０１号,b,2001-10-02,2001-10-05,4,6,2.0,1.2,75,70
305,板橋区双葉町42-1,35.759560,139.700302,JGD2011,環状７号線,c,2002-02-04,2002-02-08,4,4,4.3,1.2,77,78
306,板橋区高島平1-75-15,35.786488,139.669830,JGD2011,区道補助２０２号,b,2001-11-26,2001-11-30,4,6,3.8,1.2,71,67
308,板橋区熊野町25-2,35.744221,139.707901,JGD2011,環状６号線（山手通り）,c,2001-10-10,2001-10-11,4,6,3.8,1.2,78,75
311,板橋区小茂根4-9-5,35.746487,139.675751,JGD2011,環状７号線,c,2001-09-26,2001-09-27,4,4,4.3,1.2,75,75
314,板橋区坂下1-5-3,35.779690,139.687164,JGD2011,環状８号線,c,2001-12-17,2001-12-18,4,4,3.8,1.2,74,66
