一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
201,世田谷区千歳台3-20-1,35.653828,139.615509,JGD2011,環状８号線,b,2001-12-06,2001-12-07,4,6,2.5,1.2,72,72
202,世田谷区砧公園7,35.630386,139.620163,JGD2011,環状８号線,a,2001-12-05,2001-12-06,4,6,4.6,1.2,73,73
203,世田谷区大蔵3-3,35.633099,139.607727,JGD2011,世田谷町田線（世田谷通り）,a,2001-12-18,2001-12-19,4,2,3.0,1.2,71,68
204,世田谷区鎌田3-14-1,35.620449,139.614304,JGD2011,大田調布線（多摩堤通り）,a,2001-12-14,2001-12-15,4,2,1.4,1.2,70,67
206,世田谷区野毛3-20-10,35.604420,139.637070,JGD2011,大田調布線（多摩堤通り）,a,2001-12-13,2001-12-14,4,2,0.8,1.2,73,70
209,世田谷区尾山台3-9-3,35.604073,139.652756,JGD2011,環状８号線,b,2001-12-12,2001-12-13,4,6,3.0,1.2,71,69
210,世田谷区成城3-18-23,35.633675,139.598297,JGD2011,世田谷町田線（世田谷通り）,b,2001-12-04,2001-12-05,4,2,2.5,1.2,73,73
211,世田谷区等々力3-27-7,35.610371,139.650818,JGD2011,白金台町等々力線（目黒通り）,b,2001-12-11,2001-12-12,4,4,2.0,1.2,73,72
214,世田谷区上野毛4-34,35.616467,139.636856,JGD2011,環状８号線,C,2002-02-26,2002-02-27,4,6,2.8,1.2,73,73
215,世田谷区鎌田3-8,35.619244,139.616013,JGD2011,大田調布線（多摩堤通り）,A,2002-01-31,2002-02-01,4,2,1.8,1.2,72,70
216,世田谷区等々力7-2,35.613678,139.657455,JGD2011,白金台町等々力線（目黒通り）,B,2002-02-25,2002-02-26,4,4,4.2,1.2,74,72
217,世田谷区八幡山2-1,35.659760,139.619980,JGD2011,調布経堂停車場線,B,2002-02-20,2002-02-21,4,2,2.2,1.2,69,68
218,世田谷区三宿2-35,35.652359,139.671783,JGD2011,渋谷経堂線,C,2002-02-20,2002-02-21,4,2,3.0,1.2,69,68
220,渋谷区東3-14,35.651119,139.709732,JGD2011,芝新宿王子線（明治通り）,c,2001-12-05,2001-12-06,4,4,5.0,1.5,71,69
221,渋谷区千駄ヶ谷2-4-1,35.675117,139.707581,JGD2011,芝新宿王子線（明治通り）,c,2001-05-17,2001-05-18,4,4,4.0,1.5,69,67
222,渋谷区代々木5-16-4,35.674927,139.688416,JGD2011,環状６号線（山手通り）,b,2001-07-26,2001-07-27,4,4,4.0,1.5,73,72
225,渋谷区鉢山町8-1,35.650227,139.698654,JGD2011,環状６号線（山手通り）,a,2001-11-14,2001-11-15,4,4,3.0,1.5,70,68
227,渋谷区東2-17,35.652603,139.709167,JGD2011,芝新宿王子線（明治通り）,C,2002-02-18,2002-02-19,4,4,4.6,1.2,70,68
228,渋谷区広尾5-19,35.648800,139.720032,JGD2011,芝新宿王子線（明治通り）,C,2002-02-19,2002-02-20,4,4,2.3,1.2,72,70
229,中野区大和町1-12-1,35.712528,139.653717,JGD2011,環状７号線,c,2001-10-16,2001-10-22,4,4,5.5,1.2,78,78
230,中野区江原町3-5-1,35.730846,139.675552,JGD2011,千代田練馬田無線（目白通り）,c,2001-10-30,2001-11-05,4,4,4.1,1.2,71,69
231,中野区本町4-18-12,35.696976,139.672409,JGD2011,東京所沢線（青梅街道）,c,2001-09-04,2001-09-10,4,4,4.2,1.2,69,69
232,中野区中野2-17-4,35.702869,139.669495,JGD2011,神楽坂高円寺線（大久保通り）,c,2001-05-28,2001-06-06,4,2,1.0,1.2,70,68
233,中野区中野5-68-7,35.709263,139.665207,JGD2011,鮫洲大山線（中野通り）,c,2001-04-17,2001-04-25,4,4,3.6,1.2,70,68
234,中野区弥生町4-20-1,35.686672,139.671631,JGD2011,主地道１４号（新宿国立線）,c,2001-10-19,2001-10-26,4,2,3.0,1.2,67,66
235,中野区江古田4-3-4,35.724350,139.665359,JGD2011,落合井草線（新青梅街道）,c,2001-10-30,2001-11-05,4,2,3.1,1.2,71,70
236,中野区上鷺宮3-17-4,35.735073,139.631134,JGD2011,椎名町上井草線（千川通り）,c,2001-11-13,2001-11-19,4,2,2.5,1.2,70,69
237,中野区白鷺2-46-11,35.720863,139.636551,JGD2011,世田谷貫井線（中杉通り）,c,2001-11-13,2001-11-19,4,2,1.0,1.2,69,68
