一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
61,新宿区市谷本村町7-3,35.695023,139.726059,JGD2011,都道環状3号線,b,2006-07-04,2006-07-06,4,4,0.0,1.2,72,68
62,新宿区西落合4丁目21,35.727760,139.677307,JGD2011,鮫洲大山線,B,2007-01-18,2007-01-19,4,2,2.2,1.2,66,64
63,新宿区新小川町6-27,35.707233,139.742157,JGD2011,主地道8号千代田練馬田無線,c,2006-08-01,2006-08-03,4,4,0.0,1.2,74,73
64,新宿区下落合3-18-5,35.722824,139.704117,JGD2011,主地道8号千代田練馬田無線,c,2006-04-11,2006-04-13,4,2,0.0,1.2,74,74
65,新宿区西早稲田1-13-5,35.711437,139.721130,JGD2011,主地道8号千代田練馬田無線,c,2006-05-23,2006-05-25,4,4,0.0,1.2,76,75
66,新宿区中落合1-3-8,35.716949,139.692093,JGD2011,主地道8号千代田練馬田無線,c,2006-04-11,2006-04-13,4,4,0.0,1.2,75,75
67,新宿区神楽坂6-58,35.702477,139.736923,JGD2011,主地道25号飯田橋石神井新座線,c,2006-08-01,2006-08-03,4,1,0.0,1.2,66,63
68,新宿区西早稲田1-4-14,35.709278,139.717209,JGD2011,主地道25号飯田橋石神井新座線,c,2006-05-23,2006-05-25,4,4,0.0,1.2,71,68
69,新宿区高田馬場4-13-8,35.712811,139.700867,JGD2011,主地道25号飯田橋石神井新座線,c,2006-04-25,2006-04-27,4,2,0.0,1.2,77,76
70,新宿区余丁町4-15,35.695354,139.715897,JGD2011,主地道302号新宿両国線,c,2006-06-20,2006-06-22,4,2,0.0,1.2,69,66
71,新宿区富久町8-25,35.691235,139.717834,JGD2011,主地道302号新宿両国線,c,2006-06-20,2006-06-22,4,4,0.0,1.2,70,68
72,新宿区西新宿8-19-3,35.695469,139.690643,JGD2011,主地道4号東京所沢線,c,2006-06-12,2006-06-14,4,4,0.0,1.2,76,74
74,新宿区左門町13,35.686466,139.719818,JGD2011,都道環状3号線,c,2006-11-14,2006-11-16,4,4,0.0,1.2,69,68
75,新宿区高田馬場2-1-9,35.711758,139.709824,JGD2011,主地道305号芝新宿王子線,c,2006-04-25,2006-04-27,4,4,0.0,1.2,77,77
76,新宿区大久保3-1-3,35.704975,139.707657,JGD2011,主地道317号環状6号線,c,2006-08-08,2006-08-10,4,4,0.0,1.2,77,75
77,新宿区西新宿8丁目12,35.695183,139.692200,JGD2011,東京所沢線,C,2007-01-18,2007-01-19,4,4,5.4,1.2,70,68
78,新宿区西落合1丁目17,35.722435,139.680832,JGD2011,落合井草線,C,2007-01-18,2007-01-19,4,2,3.4,1.2,69,67
79,新宿区大京町25,35.684734,139.716476,JGD2011,北品川四谷線,C,2007-01-18,2007-01-19,4,4,4.5,1.2,69,68
80,文京区大塚3丁目27-2,35.722366,139.735886,JGD2011,秋葉原雑司ヶ谷線,C,2007-02-06,2007-02-07,4,4,5.7,1.2,72,68
81,文京区目白台2丁目2-3,35.716366,139.722290,JGD2011,千代田練馬田無線,C,2007-02-06,2007-02-07,4,4,3.2,1.2,70,66
82,台東区今戸1-1,35.718094,139.805069,JGD2011,言問大谷田線,b,2007-03-05,2007-03-09,4,1,3.0,1.2,63,58
83,台東区台東1-34-8,35.702209,139.778748,JGD2011,御徒町小岩線,c,2006-05-15,2006-05-19,4,4,4.0,1.2,70,68
84,台東区西浅草3-27-22,35.716606,139.792023,JGD2011,蔵前三ﾉ輪線,c,2006-09-25,2006-09-29,4,6,5.0,1.2,69,66
85,台東区東上野5-2-2,35.711891,139.781128,JGD2011,上野月島線,c,2006-06-19,2006-06-23,4,6,6.0,1.2,69,67
86,台東区上野1丁目20,35.707619,139.772675,JGD2011,秋葉原雑司ヶ谷線,C,2006-11-20,2006-11-21,4,6,6.9,1.2,68,66
87,台東区蔵前3丁目9,35.704784,139.790710,JGD2011,蔵前三ノ輪線,C,2006-11-20,2006-11-21,4,4,8.4,1.2,61,56
88,台東区西浅草3丁目25,35.717052,139.790085,JGD2011,特別区道56号線,C,2006-11-20,2006-11-21,5,4,3.4,1.2,66,61
89,墨田区横網2-3-17,35.699745,139.796921,JGD2011,御徒町小岩線,b,2006-11-06,2006-11-10,4,6,0.0,1.2,73,69
