一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
482,昭島市緑町5-15-11,35.715412,139.339432,JGD2011,国道１６号（東京環状）,b,2001-05-29,2001-06-01,3,2,2.9,1.2,74,76
483,昭島市緑町5-7-14,35.712883,139.339859,JGD2011,国道１６号（東京環状）,b,2001-05-29,2001-06-01,3,5,3.9,1.2,74,74
484,昭島市田中町2-28-25,35.705250,139.350647,JGD2011,国道１６号（東京環状）,b,2001-06-26,2001-06-29,3,5,4.5,1.2,72,73
485,昭島市田中町2-16-14,35.702557,139.352737,JGD2011,立川青梅線（奥多摩街道）,a,2001-06-26,2001-06-29,4,2,1.9,1.2,72,70
486,昭島市昭和町3-6-3,35.708076,139.368256,JGD2011,三ツ木八王子線（諏訪松中通り）,a,2001-09-18,2001-09-21,4,2,3.5,1.2,72,71
487,昭島市朝日町4-23-28,35.708611,139.369812,JGD2011,市道１７号線,c,2001-09-18,2001-09-21,6,2,4.1,1.2,66,63
488,昭島市福島町3-23-27,35.696148,139.375916,JGD2011,八王子武蔵村山線,a,2002-01-22,2002-01-25,4,3,2.7,1.2,75,73
489,昭島市福島町3-22-20,35.696331,139.377045,JGD2011,立川青梅線,b,2002-01-22,2002-01-25,4,4,3.5,1.2,71,69
490,昭島市拝島町3-3,35.712994,139.337479,JGD2011,立川青梅線（新奥多摩街道）,A,2002-01-24,2002-01-25,4,2,2.1,1.2,70,71
491,昭島市美堀町3-13,35.721863,139.356461,JGD2011,昭島停車場熊川線,A,2001-12-19,2001-02-20,4,2,1.5,1.2,72,69
