一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
473,町田市小野路町1840,35.594700,139.452621,JGD2011,府中町田線（鎌倉街道）,A,2005-12-01,2005-12-02,4,2,1.8,1.2,70,67
474,町田市小野路町1861,35.595470,139.452805,JGD2011,府中町田線（鎌倉街道）,A,2005-12-01,2005-12-02,4,2,1.5,1.2,72,69
478,町田市中町1-20-23,35.548164,139.446594,JGD2011,八王子町田線（町田街道）,c,2006-02-08,2006-02-09,4,2,2.1,1.2,72,69
479,町田市小山町2507,35.597279,139.368607,JGD2011,八王子町田線（町田街道）,b,2006-02-02,2006-02-03,4,2,2.1,1.2,71,69
480,小金井市桜町1-5,35.709557,139.508514,JGD2011,府中清瀬線（小金井街道）,B,2005-11-24,2005-11-25,4,2,5.5,1.2,69,69
481,小金井市桜町2-1,35.710186,139.506561,JGD2011,府中清瀬線（小金井街道）,B,2005-11-24,2005-11-25,4,2,4.0,1.2,69,69
482,小金井市桜町3-1-3,35.713051,139.512100,JGD2011,杉並あきる野線（五日市街道）,a,2005-11-07,2005-11-08,4,2,3.0,1.2,68,67
483,小金井市本町4-12-40,35.706532,139.505981,JGD2011,府中清瀬線（小金井街道）,c,2005-11-08,2005-11-09,4,2,5.0,1.2,67,66
484,小金井市貫井北町5-13-31,35.703228,139.486588,JGD2011,恋ヶ窪新田三鷹線（連雀通り）,a,2005-11-09,2005-11-10,4,2,3.0,1.2,67,66
485,小金井市貫井南町1-25-4,35.691528,139.498215,JGD2011,府中小平線（新小金井街道）,b,2005-11-10,2005-11-11,4,2,5.0,1.2,67,65
486,小金井市前原町4-17-14,35.689507,139.503082,JGD2011,新宿国立線（東八道路）,b,2005-11-14,2005-11-15,4,6,5.0,1.2,67,65
487,小平市回田町309,35.716537,139.497238,JGD2011,府中小平線（新小金井街道）,A,2005-11-24,2005-11-25,4,2,3.3,1.2,68,65
488,小平市回田町278,35.714813,139.496353,JGD2011,府中小平線（新小金井街道）,A,2005-11-24,2005-11-25,4,2,3.3,1.2,67,64
489,小平市中島町26-9,35.729675,139.433945,JGD2011,中島十番線（村山街道）,a,2005-11-17,2005-11-18,4,2,2.0,1.2,70,68
490,小平市上水本町1-25-31,35.719688,139.464127,JGD2011,所沢府中線（府中街道）,a,2005-11-17,2005-11-18,4,2,2.0,1.2,71,72
491,小平市上水本町3-11-1,35.717052,139.470261,JGD2011,杉並あきる野線（五日市街道）,a,2005-11-17,2005-11-18,4,2,2.0,1.2,72,70
492,小平市鈴木町1-487,35.718842,139.496735,JGD2011,府中小平線（新小金井街道）,a,2005-11-17,2005-11-18,4,2,5.0,1.2,69,67
493,小平市花小金井5-463,35.732895,139.509491,JGD2011,新宿青梅線（青梅街道）,a,2005-11-17,2005-11-18,4,2,2.0,1.2,69,67
495,小平市上水本町5-1-24,35.709869,139.475769,JGD2011,恋ケ窪新田三鷹線,B,2005-11-24,2005-11-25,4,2,0.7,1.2,70,68
501,日野市三沢1-19-1,35.659542,139.421097,JGD2011,稲城日野線（川崎街道）,b,2005-11-11,2005-11-17,4,2,2.0,2.0,73,68
502,日野市平山5-12-16,35.647003,139.383423,JGD2011,上館日野線（北野街道）,c,2005-11-04,2005-11-10,4,2,1.0,2.0,68,66
503,日野市旭が丘1-8,35.657703,139.375183,JGD2011,町田平山八王子線,b,2005-10-28,2005-11-03,4,2,3.0,2.0,70,65
504,東村山市久米川町4-43,35.765846,139.469147,JGD2011,立川所沢線（府中街道）,A,2005-11-24,2005-11-25,4,2,1.5,1.2,70,71
505,東村山市久米川町4-23,35.764484,139.469635,JGD2011,立川所沢線（府中街道）,A,2005-11-24,2005-11-25,4,2,1.5,1.2,70,72
506,東村山市本町2-6,35.761913,139.466995,JGD2011,立川所沢線（府中街道）,c,2005-12-15,2005-12-16,4,2,3.1,1.2,67,67
509,国分寺市東恋ヶ窪2-33,35.709320,139.474472,JGD2011,恋ケ窪新田三鷹線,B,2005-11-24,2005-11-25,4,2,0.9,1.2,71,69
510,国分寺市並木町2-33-15,35.716381,139.450119,JGD2011,杉並あきる野線（五日市街道）,a,2005-12-19,2005-12-20,4,2,2.9,1.2,71,68
511,国分寺市東恋ヶ窪5-16-5,35.711868,139.467545,JGD2011,所沢府中線（府中街道）,c,2005-12-19,2005-12-20,4,2,2.0,1.2,72,71
