一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
403,立川市泉町786-11,35.718124,139.417175,JGD2011,都道立川東大和線（芋窪街道）,a,2007-10-17,2007-10-18,4,4,6.0,1.2,68,63
404,立川市西砂町6-12-10,35.729572,139.372147,JGD2011,都道杉並あきる野線（五日市街道）,a,2007-10-14,2007-10-15,4,2,2.0,1.2,70,68
405,立川市柴崎町1-17-7,35.692822,139.405746,JGD2011,都道立川青梅線（旧奥多摩街道）,a,2007-10-04,2007-10-05,4,2,1.0,1.2,66,60
406,立川市幸町3-3-9,35.718521,139.430435,JGD2011,都道立川所沢線（立川通り）,b,2007-10-11,2007-10-12,4,2,2.0,1.2,69,67
407,立川市幸町4-3-1,35.723442,139.426300,JGD2011,都道杉並あきる野線（五日市街道）,b,2007-10-08,2007-10-09,4,2,2.0,1.2,69,66
408,立川市高松町2-26-3,35.704899,139.418930,JGD2011,都道立川所沢線（高松大通り）,c,2007-10-02,2007-10-03,4,2,3.0,1.2,71,69
409,立川市幸町5-83-1,35.725845,139.418884,JGD2011,都道立川東大和線（芋窪街道）,c,2007-10-09,2007-10-10,4,4,3.0,1.2,69,66
410,立川市錦町3-2-26,35.693886,139.419327,JGD2011,都道立川所沢線（立川通り）,c,2007-10-01,2007-10-02,4,4,2.0,1.2,71,68
411,立川市富士見町7-39,35.691193,139.397751,JGD2011,都道立川青梅線（新奥多摩街道）,b,2007-10-22,2007-10-23,4,4,3.0,1.2,72,69
412,立川市若葉町4-12,35.725296,139.433334,JGD2011,都道立川所沢線（立川通り）,B,2008-02-14,2008-02-15,4,2,1.3,1.2,70,69
