一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
521,町田市相原町1688,35.605682,139.324875,JGD2011,八王子町田線（町田街道）,A,2003-01-08,2003-01-09,4,2,1.8,1.2,69,66
522,町田市金森1358,35.530876,139.455978,JGD2011,目黒町町田線,A,2002-12-18,2002-12-19,4,1,0.5,1.2,69,63
523,町田市広袴町541,35.594521,139.476761,JGD2011,真光寺長津田線（鶴川街道）,A,2002-12-18,2002-12-19,4,2,3.4,1.2,69,66
524,町田市金森1779,35.530876,139.455978,JGD2011,辻原町田線（町田街道）,B,2002-12-18,2002-12-19,4,2,2.8,1.2,71,70
525,小金井市桜町3-1-3,35.713051,139.512100,JGD2011,杉並あきる野線（五日市街道）,a,2002-11-11,2002-11-12,4,2,3.0,1.2,68,67
526,小金井市本町4-12-40,35.706532,139.505981,JGD2011,府中清瀬線（小金井街道）,c,2002-11-12,2002-11-13,4,2,5.0,1.2,70,70
527,小金井市貫井北町5-13-31,35.703228,139.486588,JGD2011,恋ヶ窪新田三鷹線（連雀通り）,a,2002-11-13,2002-11-14,4,2,3.0,1.2,68,66
528,小金井市貫井南1-25-4,35.690228,139.495682,JGD2011,府中小平線（新小金井街道）,b,2002-11-19,2002-11-20,4,2,5.0,1.2,67,64
529,小金井市前原町4-17-14,35.689507,139.503082,JGD2011,三鷹国立線（東八道路）,b,2002-11-14,2002-11-15,4,6,5.0,1.2,65,62
530,小金井市中町1-14,35.693977,139.517075,JGD2011,恋ヶ窪新田三鷹線（連雀通り）,A,2002-12-11,2002-12-12,4,2,1.5,1.2,69,66
531,小平市中島町26-9,35.729675,139.433945,JGD2011,中島十番線（村山街道）,a,2002-11-13,2002-11-14,4,2,2.0,1.2,72,69
532,小平市上水本町1-25-31,35.719688,139.464127,JGD2011,所沢府中線（府中街道）,a,2002-11-20,2002-11-21,4,2,2.0,1.2,72,72
533,小平市上水本町3-11-1,35.717052,139.470261,JGD2011,杉並あきる野線（五日市街道）,a,2002-11-13,2002-11-14,4,2,2.0,1.2,72,70
534,小平市鈴木町1-487,35.718842,139.496735,JGD2011,府中清瀬線（新小金井街道）,a,2002-11-20,2002-11-21,4,2,5.0,1.2,69,69
535,小平市花小金井5-463,35.732895,139.509491,JGD2011,新宿青梅線（青梅街道）,a,2002-11-20,2002-11-21,4,2,2.0,1.2,70,68
536,小平市鈴木町2-869,35.722248,139.508591,JGD2011,小川山田無線,A,2002-12-18,2002-12-19,4,2,2.4,1.2,70,66
537,小平市花小金井4-12,35.736538,139.507507,JGD2011,小平停車場野中新田線（東京街道）,A,2002-12-18,2002-12-19,4,2,1.6,1.2,68,64
538,小平市回田町278,35.714813,139.496353,JGD2011,府中小平線（新小金井街道）,A,2002-12-18,2002-12-19,4,2,4.4,1.2,68,66
542,日野市三沢1-19-22,35.659542,139.421097,JGD2011,稲城日野線（川崎街道）,b,2002-10-23,2002-10-25,4,2,2.0,2.0,72,71
543,日野市平山5-12-16,35.647003,139.383423,JGD2011,上館日野線（北野街道）,c,2002-10-28,2002-10-31,4,2,1.0,2.0,67,66
544,日野市旭が丘1-8-12,35.657703,139.375183,JGD2011,町田平山八王子線,b,2002-10-17,2002-10-23,4,3,3.0,2.0,69,65
545,日野市三沢3-24,35.658882,139.418762,JGD2011,稲城日野線（川崎街道）,A,2003-01-08,2003-01-09,4,2,2.0,1.2,75,73
546,日野市旭が丘3-5,35.658485,139.371140,JGD2011,町田平山八王子線,A,2003-01-08,2003-01-09,4,2,2.5,1.2,70,67
547,日野市平山3-37,35.646019,139.389709,JGD2011,町田平山八王子線,A,2003-01-08,2003-01-09,4,2,2.4,1.2,68,62
548,日野市東豊田1-22,35.663994,139.394974,JGD2011,豊田高幡線,A,2003-01-08,2003-01-09,4,2,0.5,1.2,69,60
549,東村山市本町2-6-5,35.761913,139.466995,JGD2011,立川所沢線（府中街道）,c,2002-12-17,2002-12-18,4,2,3.1,1.2,70,71
552,東村山市野口町3-1,35.761929,139.458862,JGD2011,東村山東大和線,C,2002-12-18,2002-12-19,4,2,1.2,1.2,70,66
553,国分寺市並木町2-33-15,35.716381,139.450119,JGD2011,杉並あきる野線（五日市街道）,b,2002-12-11,2002-12-12,4,2,2.0,1.2,72,70
