一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
17,千代田区神田錦町3-18,35.693203,139.761337,JGD2011,千代田通り,c,2006-02-07,2006-02-09,5,4,4.0,1.5,69,67
28,中央区日本橋浜町2-19,35.686562,139.787079,JGD2011,区道中日第３号線（清洲橋通り）,C,2005-10-20,2005-10-21,5,5,5.5,1.2,68,64
29,中央区日本橋浜町2-30,35.687157,139.787476,JGD2011,区道中日第３号線（清洲橋通り）,C,2005-10-20,2005-10-21,5,5,5.2,1.2,68,64
83,台東区浅草5-71,35.721691,139.799255,JGD2011,台第６０号線,C,2006-01-16,2006-01-17,5,4,2.7,1.2,67,63
84,台東区東上野1-1,35.707493,139.781723,JGD2011,台第５３号線,C,2006-01-16,2006-01-17,5,4,3.3,1.2,68,67
92,墨田区本所4-8,35.703266,139.808060,JGD2011,特別区道墨105号線,C,2005-11-08,2005-11-09,5,4,2.8,1.2,68,62
268,豊島区池袋3-1-6,35.733288,139.701813,JGD2011,区道11-13号,c,2006-01-11,2006-01-12,5,4,5.5,1.2,67,66
363,江戸川区南葛西3-20-4,35.652016,139.871017,JGD2011,区道A0250号,B,2005-11-10,2005-11-11,5,6,4.4,1.2,66,61
364,江戸川区東葛西7-28-13,35.657524,139.880386,JGD2011,区道A0281号,B,2005-11-10,2005-11-11,5,4,4.3,1.2,68,62
399,八王子市八木町8-14,35.661766,139.320541,JGD2011,八王子幹線一級17号線（北大通り）,c,2006-02-21,2006-02-22,5,4,3.0,1.2,72,69
403,八王子市散田町4-10,35.651222,139.304153,JGD2011,八王子幹線一級35号線,b,2006-01-17,2006-01-18,5,4,0.0,1.2,63,59
430,青梅市新町8-20,35.784454,139.309372,JGD2011,市道幹１２号線,b,2005-10-03,2005-10-06,5,4,4.5,1.2,68,66
