一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
212,中野区弥生町4-20,35.686672,139.671631,JGD2011,主地道14号新宿国立線,c,2006-12-06,2006-12-07,4,2,4.5,1.2,64,61
213,中野区江古田4-3,35.724350,139.665359,JGD2011,特例都道440号落合井草線,c,2006-12-13,2006-12-14,4,2,3.1,1.2,70,70
214,中野区上鷺宮3-17-4,35.735073,139.631134,JGD2011,特例都道439号椎名町上石神井線,c,2006-12-12,2006-12-13,4,2,2.7,1.2,72,69
215,中野区白鷺1-27-4,35.720589,139.636948,JGD2011,特例都道427号瀬田貫井線,c,2006-12-13,2006-12-14,4,2,1.2,1.2,66,63
216,中野区中野5-4-7,35.709061,139.672165,JGD2011,主地道25号飯田橋石神井新座線,c,2006-12-06,2006-12-07,4,2,3.0,1.2,71,70
217,中野区中央2-18-21,35.700245,139.682617,JGD2011,主地道317号(環状6号線),c,2006-09-05,2006-09-06,4,4,14.0,1.2,65,64
219,中野区江古田4-3,35.724350,139.665359,JGD2011,落合井草線,C,2006-12-12,2006-12-13,4,2,3.1,1.2,70,70
220,中野区鷺宮2-5,35.724804,139.645691,JGD2011,落合井草線,C,2006-12-12,2006-12-13,4,2,2.0,1.2,67,65
221,中野区大和町1-12,35.712528,139.653717,JGD2011,環状７号線,C,2006-12-12,2006-12-13,4,4,4.5,1.2,78,78
222,杉並区上井草3-6,35.719406,139.602066,JGD2011,向井町新町線（早稲田通り）,a,2006-11-20,2006-11-23,4,2,2.0,1.4,67,63
226,杉並区高井戸東3丁目16,35.684673,139.621704,JGD2011,新宿国立線（人見街道）,A,2006-12-18,2006-12-19,4,2,1.8,1.2,67,64
227,杉並区桃井1-39,35.713997,139.614243,JGD2011,環状8号線,b,2006-07-04,2006-07-07,4,4,4.0,1.4,75,73
228,杉並区高井戸西1-5,35.680756,139.613739,JGD2011,環状8号線,b,2006-07-11,2006-07-14,4,4,4.0,1.4,73,74
229,杉並区高井戸東2-3,35.677635,139.615311,JGD2011,新宿国立線（放射５号線）,b,2006-09-12,2006-09-15,4,6,5.0,1.4,72,72
230,杉並区上高井戸2-16,35.679134,139.606979,JGD2011,新宿国立線（放射５号線）,b,2006-09-19,2006-09-22,4,2,9.0,1.4,66,66
231,杉並区高井戸東4-3,35.687462,139.620407,JGD2011,赤坂杉並線（井の頭通り）,b,2006-10-03,2006-10-06,4,4,3.0,1.9,73,73
232,杉並区松庵2-10,35.696754,139.595718,JGD2011,杉並あきる野線（井の頭通り）,b,2006-10-10,2006-10-13,4,4,3.0,1.4,73,72
233,杉並区高井戸東4-13,35.690083,139.619766,JGD2011,杉並あきる野線（五日市街道）,b,2006-10-30,2006-11-02,4,2,4.0,2.4,64,62
234,杉並区堀ﾉ内1-9,35.683540,139.650314,JGD2011,新宿国立線（方南通り）,b,2007-01-23,2007-01-26,4,4,4.0,1.4,67,65
235,杉並区高円寺北2-1,35.705902,139.653915,JGD2011,環状7号線,c,2006-05-16,2006-05-19,4,6,7.0,1.4,73,72
236,杉並区和田2-7,35.686996,139.656174,JGD2011,環状7号線,c,2006-05-23,2006-05-26,4,6,3.0,1.4,75,75
237,杉並区和泉1-21,35.674351,139.659515,JGD2011,環状7号線,c,2006-05-29,2006-06-01,4,6,3.0,1.4,75,74
238,杉並区荻窪5-10,35.701599,139.617706,JGD2011,環状8号線,c,2006-06-13,2006-06-16,4,4,3.0,1.4,72,72
240,杉並区高円寺南2-11,35.698475,139.650757,JGD2011,東京所沢線（青梅街道）,c,2006-09-26,2006-09-29,4,4,4.0,1.4,71,69
241,杉並区成田東5-20,35.700909,139.631165,JGD2011,東京所沢線（青梅街道）,c,2006-10-17,2006-10-20,4,4,4.0,1.4,71,70
242,杉並区桃井4-2,35.712292,139.603058,JGD2011,東京所沢線（青梅街道）,c,2006-10-24,2006-10-27,4,4,5.0,1.4,72,71
243,杉並区宮前1-18,35.690220,139.613647,JGD2011,杉並あきる野線（五日市街道）,c,2006-11-14,2006-11-17,4,2,2.0,1.4,71,72
244,杉並区阿佐谷北5-45,35.711430,139.641129,JGD2011,飯田橋石神井新座線（早稲田通り）,c,2007-01-16,2007-01-19,4,2,3.0,2.3,68,68
